,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",Not-For-Profit:_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndLossAPMM_2014,IndLossBPMM_2014,IndLossCPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",Not-For-Profit:_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndLossAPMM_2015,IndLossBPMM_2015,IndLossCPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Not-For-Profit:,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndLossAPMM,IndLossBPMM,IndLossCPMM
434,46944,Blue Cross and Blue Shield of Alabama,AL,97314734.65,993113.39,Yes,2190059,631740397,695885393,288.4581635,317.7473269,0.453464217,44.43475479,-29.28916344,-28.83569923,15.59905557,Blue Cross and Blue Shield of Alabama,AL,96845673.52,13434646.95,Yes,2535110,803165836,1033752425,316.8169571,407.7741893,5.299433535,38.20176384,-90.95723223,-85.6577987,-47.45603486,Blue Cross and Blue Shield of Alabama,AL,48065429.7,24939398.79,Yes,2156818,846364917,973600832,392.4136932,451.406114,11.56305205,22.28534336,-58.99242078,-47.42936873,-25.14402537
382,37160,Blue Cross Blue Shield of North Dakota,ND,13433148.25,1088177.61,Yes,487298,166203387,159610965,341.0713506,327.542828,2.233084499,27.56659836,13.52852259,15.76160709,43.32820545,Blue Cross Blue Shield of North Dakota,ND,12584324.78,1716903.71,Yes,514810,194054519,175053351,376.943958,340.0348692,3.335024009,24.44460049,36.90908879,40.2441128,64.68871329,Blue Cross Blue Shield of North Dakota,ND,7183989.12,5450054.61,Yes,461658,189953360.2,176708427.7,411.4590459,382.7691228,11.80539406,15.56127939,28.68992306,40.49531712,56.05659651
309,71287,Kaiser Foundation Healthplan of the NW,OR,9896905.63,12000350.41,Yes,213219,66432191,79561707,311.5678762,373.1454842,56.28180608,46.41662155,-61.577608,-5.295801922,41.12081963,Kaiser Foundation Healthplan of the NW,OR,6778961.76,13259754.64,Yes,254073,73999375,91876946,291.2524156,361.6163307,52.18875929,26.68115762,-70.3639151,-18.1751558,8.506001818,Kaiser Foundation Health Plan of the Northwest,OR,3740430.21,3959354.51,Yes,332025,103553369,116478163,311.8842527,350.8114238,11.92486864,11.26550775,-38.92717115,-27.00230251,-15.73679476
399,68781,SelectHealth,UT,51361644.15,12505596.48,Yes,1144804,244284085,346944682,213.3850729,303.0603335,10.92378825,44.86501108,-89.67526057,-78.75147232,-33.88646124,Select Health,UT,45753380.6,29815302,Yes,1430842,333665717.5,492765465.8,233.1953615,344.388455,20.83759213,31.9765429,-111.1930935,-90.35550138,-58.37895847,SelectHealth,UT,32012506.7,22409549.17,Yes,1849312,509597215.4,702984108,275.560433,380.132778,12.11777632,17.31049531,-104.5723451,-92.45456874,-75.14407343
359,79475,Compcare Health Serv Ins Co(Anthem BCBS),WI,21561323.02,-5890042.47,No,367520,129839861.8,127342878.3,353.2865199,346.4923767,-16.02645426,58.66707396,6.794143176,-9.232311085,49.43476287,Compcare Health Serv Ins Co(Anthem BCBS),WI,11971973.11,9974580.81,No,255521,98165560.27,102318346.9,384.178053,400.4302852,39.03624677,46.85318667,-16.25223222,22.78401454,69.63720121,Compcare Health Serv Ins Co(Anthem BCBS),WI,3715370.52,2548765.78,No,188376,84411697.33,76242300.81,448.1021857,404.7346839,13.53020438,19.72316282,43.3675018,56.89770618,76.62086901
343,39159,Aetna Life Insurance Company,CT,5454083.6,2822391.74,No,394978,98469600.06,92307381.1,249.304012,233.7025888,7.145693532,13.80857567,15.60142327,22.7471168,36.55569247,Aetna Life Insurance Company,CT,4544078.36,-621770.44,No,93291,35918919.04,31853805.4,385.0201953,341.4456421,-6.664849128,48.70864671,43.57455317,36.90970404,85.61835075,Aetna Life Insurance Company,CT,1447448.75,789659.17,No,56861,24941307.12,22355443.86,438.6364489,393.1595269,13.88753575,25.45591442,45.47692197,59.36445771,84.82037214
402,61589,"Blue Cross of Idaho Health Service, Inc.",ID,46067383.55,-7228265.36,Yes,1042265,257383419,301202622.5,246.9462363,288.9885226,-6.935151195,44.19930013,-42.04228627,-48.97743747,-4.778137336,"Blue Cross of Idaho Health Service, Inc.",ID,38715261.37,-5152221.99,Yes,1019070,290413107,366301108.4,284.9785658,359.4464643,-5.055807736,37.99077725,-74.46789857,-79.52370631,-41.53292906,Blue Cross of Idaho,ID,14007899.33,11963363.34,Yes,849414,286519235.8,305279675.4,337.3140021,359.4003341,14.08425496,16.49125083,-22.08633199,-8.002077032,8.489173795
426,72160,Wellmark Inc.,IA,13566797.89,4605847.67,No,1679290,468125938,429710822,278.7642027,255.8883945,2.742735126,8.078889227,22.87580823,25.61854335,33.69743258,Wellmark Inc.,IA,15298546.8,16573829.24,No,1505991,466896242,470969260,310.0259178,312.7304612,11.00526447,10.15845832,-2.704543387,8.30072108,18.4591794,"Wellmark, Inc",IA,10380245.12,18333352.61,No,1261457,442903170,439553282,351.104453,348.4488825,14.53347408,8.228774441,2.655570503,17.18904458,25.41781902
227,67577,Alliance Health and Life Insurance Company,MI,2529564.79,1895578.59,Yes,113796,26377099,24127739,231.7928486,212.0262487,16.65769087,22.22894293,19.76659988,36.42429075,58.65323368,Alliance Health and Life Insurance Company,MI,2909573.77,4463306.2,Yes,118357,35855316,35364842,302.942082,298.7980601,37.71053846,24.58303075,4.1440219,41.85456036,66.4375911,Alliance Health & Life Insurance Co,MI,3461031.71,2973919.75,Yes,198382,63975333,64695568,322.4855733,326.1161194,14.99087493,17.44629911,-3.630546118,11.36032881,28.80662792
232,20126,HealthSpan Integrated Care,OH,2879588.73,-9566203.9,Yes,90538,28554723,27408056,315.3893724,302.7243367,-105.6595452,31.80530529,12.66503568,-92.99450949,-61.1892042,HealthSpan Integrated Care,OH,3299755.23,-4273438.02,Yes,74581,26936545.8,29106547.01,361.1716898,390.2675884,-57.29928561,44.24391239,-29.09589855,-86.39518416,-42.15127177,HealthSpan Integrated Care,OH,1402007.29,431007.37,Yes,28541,10983572,13767889.42,384.8348691,482.3898749,15.10134088,49.12257069,-97.55500578,-82.4536649,-33.33109422
436,14002,BlueCross BlueShield of Tennessee,TN,116386840.7,-1824896.38,Yes,2515002,638213294,816101770,253.7625394,324.4934875,-0.725604345,46.27703704,-70.73094813,-71.45655247,-25.17951544,BlueCross BlueShield of Tennessee,TN,125248680,22571330.93,Yes,2916902,856845692,1134323885,293.7519642,388.8796693,7.738117678,42.93894001,-95.12770501,-87.38958733,-44.45064732,BlueCross BlueShield of Tennessee,TN,67460123.57,40053163.35,Yes,2648394,983115944,1143858370,371.2121172,431.9064195,15.12356672,25.47208745,-60.69430228,-45.57073557,-20.09864812
404,29678,Blue Cross and Blue Shield of Nebraska,NE,38604318.76,1379197.77,Yes,992595,271101751,325081480,273.124236,327.5066669,1.389486921,38.89231636,-54.3824309,-52.99294398,-14.10062762,Blue Cross and Blue Shield of Nebraska,NE,32361756.58,13541049.63,Yes,847755,295502067,336088448,348.5701258,396.445256,15.9728337,38.17347769,-47.8751302,-31.9022965,6.27118119,Blue Cross and Blue Shield of Nebraska,NE,18276356.34,13703605.42,Yes,872585,298157742,346867208,341.6947827,397.5168127,15.70460806,20.94507279,-55.82202995,-40.11742189,-19.1723491
290,22013,Regence BlueCross BlueShield of Utah,UT,4866764.79,524047.97,Yes,405320,53408218,51268997,131.7680302,126.4901732,1.292924035,12.007216,5.277857002,6.570781037,18.57799704,Regence BlueCross BlueShield of Utah,UT,4740413.21,1629776.02,Yes,234400,54021852,56735020,230.4686519,242.0436007,6.952969369,20.22360584,-11.57494881,-4.621979437,15.60162641,Regence BlueCross BlueShield of Utah,UT,2005943.85,2957250.22,Yes,180687,49085799,46371400,271.6620399,256.6393819,16.36670164,11.10176078,15.02265797,31.38935961,42.49112039
280,92499,Sharp Health Plan,CA,10986209.85,10432568.53,Yes,122265,48589226,63015430.38,397.4091195,515.4004039,85.32751425,89.855722,-117.9912843,-32.66377009,57.19195191,Sharp Health Plan,CA,9640079.06,9791489.44,Yes,230438,105005537,105532273,455.6780436,457.9638471,42.490776,41.83372126,-2.285803557,40.20497244,82.03869371,Sharp Health Plan,CA,6648728.33,5351707.64,Yes,324858,131730201,122381020,405.5008681,376.721583,16.47399061,20.46656795,28.7792851,45.25327571,65.71984365
424,53901,"Blue Cross Blue Shield of Arizona, Inc.",AZ,43210443.35,14331092.97,Yes,1649769,425888273,447234457.3,258.1502459,271.0891387,8.686727033,26.19181434,-12.93889284,-4.252165806,21.93964853,"Blue Cross Blue Shield of Arizona, Inc.",AZ,51821293.19,20131634.31,Yes,1857597,542138872.7,597086526.7,291.849563,321.4295279,10.83746061,27.89695138,-29.57996487,-18.74250426,9.154447116,Blue Cross Blue Shield of Arizona,AZ,27506938.31,29716531.05,Yes,1672386,566217459.2,551785277.1,338.5686434,329.9389478,17.76894273,16.44772099,8.629695597,26.39863832,42.84635931
371,15287,Blue Cross & Blue Shield of Rhode Island,RI,23394916.92,570729.73,Yes,413678,147318626,143930445,356.1190733,347.9286909,1.379647286,56.55344717,8.190382375,9.570029661,66.12347683,Blue Cross & Blue Shield of Rhode Island,RI,11366007.86,9680258.57,Yes,297884,117073563,118616160.3,393.017292,398.1958088,32.4967389,38.15581857,-5.178516805,27.31822209,65.47404067,Blue Cross & Blue Shield of Rhode Island,RI,5862148.72,6027710.92,Yes,333572,132647006,132308391,397.6562961,396.6411779,18.0701945,17.57386327,1.015118175,19.08531268,36.65917595
179,35670,Coventry Health & Life Co.,IL,2168704.98,-2604833.08,No,64001,16645122,13080518.26,260.0759676,204.3799044,-40.69988094,33.88548585,55.69606319,14.99618225,48.8816681,Coventry Health & Life Co.,IL,1886166.5,-644379.33,No,80734,21936657.94,17308858.94,271.715237,214.3936748,-7.981511259,23.36272822,57.32156217,49.34005091,72.70277913,Coventry Health and Life,IL,2361904.97,2420350.88,No,133442,48085206.12,43289792.82,360.3453644,324.4090528,18.13784925,17.69986189,35.93631166,54.07416091,71.7740228
380,50305,Wellmark of South Dakota,SD,11018734.68,1820377.38,No,604615,163256470,157543236,270.0172341,260.5678589,3.010804198,18.22438193,9.449375222,12.46017942,30.68456135,Wellmark of South Dakota,SD,8866320.54,-1043395.44,No,572020,174208086,176193563,304.5489423,308.0199346,-1.824054124,15.50001843,-3.470992273,-5.295046397,10.20497203,"Wellmark of South Dakota, Inc",SD,3917071.73,8404038.14,No,428302,147326961,148065533,343.9791572,345.703576,19.62175787,9.14558356,-1.724418751,17.89733912,27.04292268
10,82506,Freedom Life Insurance,IL,57607.05,59844.74,No,4321,968052,1273399,224.0342513,294.7000694,13.84974312,13.33187919,-70.6658181,-56.81607498,-43.48419579,Freedom Life Insurance,IL,38014.98,26867.72,No,3229,740957,602404,229.4694952,186.5605451,8.320755652,11.77298854,42.90895014,51.22970579,63.00269433,Freedom Life Insurance Company of America,IL,0,48327.14,No,2435,610525,558316,250.7289528,229.287885,19.84687474,0,21.44106776,41.28794251,41.28794251
99,19722,"Molina Health Care of New Mexico, Inc.",NM,325293.64,685619.88,No,18034,5506419,4244028,305.335422,235.334812,38.01818121,18.03779749,70.00060996,108.0187912,126.0565887,"Molina Health Care of New Mexico, Inc.",NM,300867.77,-265619.48,No,48422,13765542,8974418,284.2828053,185.3376151,-5.48551237,6.213451943,98.9451902,93.45967783,99.67312978,"Molina Healthcare of New Mexico, Inc.",NM,1237375.41,4371278.82,No,207287,59055404,49024969,284.8968049,236.5076874,21.08805096,5.969382595,48.3891175,69.47716847,75.44655106
284,29241,Priority Health Insurance Company (PHIC),MI,1980226.36,1869040.06,Yes,260064,50424136,51433723,193.8912575,197.7733289,7.186846545,7.614380922,-3.882071336,3.304775209,10.91915613,Priority Health Insurance Company (PHIC),MI,4303697.77,37908.56,Yes,255090,59195738,53108065,232.0582461,208.1934415,0.14860857,16.87129158,23.86480458,24.01341315,40.88470473,Priority Health,MI,3777289.5,5900733.25,Yes,274816,77199778,78396996,280.9144227,285.2708576,21.47157826,13.7447947,-4.356434851,17.11514341,30.8599381
378,34762,Blue Cross and Blue Shield of Kansas City,MO,25923279.05,18053572.29,Yes,630607,159451717.6,191337992.4,252.8543413,303.4187575,28.62888025,41.10845431,-50.56441619,-21.93553594,19.17291838,Blue Cross and Blue Shield of Kansas City,MO,22865750.61,20705929.36,Yes,659275,197237281.5,232319618.5,299.1730029,352.3865132,31.40712049,34.68317562,-53.2135103,-21.80638981,12.87678582,Blue Cross and Blue Shield of Kansas City,MO,15688168.11,16722536.07,Yes,723050,254149725.1,284157223.9,351.49675,392.9980277,23.12777273,21.69721058,-41.50127764,-18.37350492,3.323705664
145,70619,UnitedHealthcare Life Insurance Company,TX,2549577.18,767008.61,No,23287,9707488.98,13214239.54,416.8630128,567.451348,32.93720144,109.4849994,-150.5883351,-117.6511337,-8.166134324,United Healthcare Life Insurance Company,TX,11906450.88,5956388.28,No,145701,52260167.58,95892226.31,358.6809121,658.1439133,40.88090185,81.71838821,-299.4630011,-258.5820993,-176.8637111,UnitedHealthcare Life Insurance Company,TX,11720137.04,7301644.58,No,314319,120222071.1,161371093,382.4842631,513.3991041,23.23004521,37.28739605,-130.914841,-107.6847958,-70.39739971
86,40442,Freedom Life Insurance,FL,197590.16,34088.7,No,14676,3968126,3457885,270.3819842,235.6149496,2.322751431,13.46348869,34.76703461,37.08978605,50.55327473,Freedom Life Insurance,FL,441431.46,544782.95,No,10292,3189781,4324035,309.9281967,420.1355422,52.93266129,42.89073649,-110.2073455,-57.27468422,-14.38394773,Freedom Life Insurance Company of America,FL,92026.59,173446.74,No,6944,2475206,3616725,356.452477,520.8417339,24.97792915,13.25267713,-164.3892569,-139.4113278,-126.1586506
430,17575,Anthem Ins Companies Inc(Anthem BCBS),IN,63611127.93,-35299047.7,No,1656793,586730639.5,473768725.8,354.1363583,285.9552918,-21.30564754,38.39413127,68.18106649,46.87541896,85.26955023,Anthem Ins Companies Inc.(Anthem BCBS),IN,57453698.83,-13429318.84,No,1348881,538041022.9,494138475.3,398.8795327,366.3321489,-9.955895917,42.59360079,32.54738379,22.59148788,65.18508867,Anthem Ins Companies Inc(Anthem BCBS),IN,24145897.47,23453648.5,No,936386,394474929.9,395473402.1,421.2738442,422.3401483,25.04698757,25.78626493,-1.066304067,23.9806835,49.76694843
421,29276,Community Insurance Company(Anthem BCBS),OH,29350337.77,4108227.93,No,1263641,369264093.2,304745986.1,292.2223109,241.1650034,3.2511037,23.22680078,51.05730749,54.30841119,77.53521198,Community Insurance Company(Anthem BCBS),OH,19003555.17,19027175.55,No,941870,313395095.8,251590989.9,332.7371036,267.1185938,20.20148805,20.17640988,65.61850988,85.81999793,105.9964078,Community Insurance Company(Anthem BCBS),OH,16021049.52,23234667.9,No,906565,336684023.9,288594174.3,371.3843176,318.3380941,25.62934583,17.67225684,53.04622349,78.67556932,96.34782616
233,17341,UnitedHealthcare Life Insurance Company,FL,7942642.06,6516021.26,No,63489,28607461.86,41159963.06,450.5892652,648.3006987,102.6322869,125.1026486,-197.7114335,-95.07914662,30.02350202,United Healthcare Life Insurance Company,FL,14736590.26,10189460.6,No,197146,81792203.05,116989596.1,414.8813724,593.4160272,51.68484575,74.7496285,-178.5346548,-126.849809,-52.10018053,UnitedHealthcare Life Insurance Company,FL,6190397.67,3944039.65,No,141757,69928875.78,82290333.81,493.3010418,580.5027886,27.82253892,43.66907927,-87.20174686,-59.37920794,-15.71012867
299,15411,"Humana Health Plan, Inc.",KY,7877805.71,1152387.48,No,301919,59580665.13,64919042.08,197.3398995,215.0213868,3.816876315,26.09244768,-17.68148725,-13.86461094,12.22783674,"Humana Health Plan, Inc.",KY,6821351.04,3404519.29,No,189064,51957088.49,55892517.14,274.812172,295.6274972,18.00723189,36.07958702,-20.81532523,-2.808093344,33.27149367,"Humana Health Plan, Inc.",KY,3650974.52,4158571.2,No,144065,46009746.68,56155044.47,319.3679706,389.7896399,28.8659369,25.34255038,-70.42166932,-41.55573241,-16.21318204
357,56184,"MVP Health Plan, Inc.",NY,20053742.68,11938998.21,Yes,364461,127650637,129234736.3,350.2449837,354.5914002,32.75795822,55.02301393,-4.346416489,28.41154173,83.43455566,"MVP Health Plan, Inc.",NY,14469727.59,25548029.99,Yes,391924,154749651,148032955.5,394.8460696,377.7083197,65.18618403,36.91972829,17.13774992,82.32393395,119.2436622,MVP Health Care Inc.,NY,6428619.97,8841541.49,Yes,301003,132150829,128120377,439.0349232,425.6448507,29.37359923,21.35732856,13.39007252,42.76367176,64.12100032
211,91058,"Gundersen Health Plan, Inc.",WI,5727641.4,417451.12,Yes,43139,22631274.92,26227200.12,524.6128774,607.9695895,9.67688449,132.7717703,-83.35671202,-73.67982753,59.09194279,"Gundersen Health Plan, Inc.",WI,5246929.26,-855334.89,Yes,55370,29584232.87,34509322.89,534.3007562,623.2494652,-15.44762308,94.76122919,-88.94870905,-104.3963321,-9.635102944,"Gundersen Health Plan, Inc.",WI,2265146.81,1397440.88,Yes,46899,27745515.97,34016030.85,591.6014408,725.3039692,29.79681614,48.29840316,-133.7025284,-103.9057123,-55.60730911
443,11512,Blue Cross and Blue Shield of NC,NC,263657626.5,21858789.45,Yes,6260187,2015642630,2231132906,321.9780224,356.4003609,3.491715096,42.11657359,-34.4223385,-30.93062341,11.18595019,Blue Cross and Blue Shield of NC,NC,222234005.6,67566338.19,Yes,6595736,2458601688,2480964788,372.7562304,376.1467694,10.24394218,33.69358713,-3.390538979,6.853403197,40.54699033,Blue Cross Blue Shield of North Carolina,NC,94120592.05,150165052.9,Yes,5019015,2240222009,2208536078,446.3469444,440.0337672,29.91922776,18.75280151,6.313177187,36.23240494,54.98520645
220,45127,Capital Advantage Assurance Company,PA,276428.37,395776.73,No,112518,24451444,15627145,217.3113991,138.8857338,3.517452585,2.456747987,78.42566523,81.94311781,84.3998658,Capital Advantage Assurance Company,PA,4546704.54,6863660.42,No,116325,35385364,44730192,304.1939738,384.5277627,59.00417296,39.08621999,-80.33378895,-21.32961599,17.756604,Capital Advantage Assurance Company,PA,13180606.35,13226705.35,No,441483,185914936,217985745,421.1145978,493.757959,29.95971612,29.8552976,-72.64336113,-42.68364501,-12.82834741
331,94248,Blue Cross and Blue Shield of Kansas City,KS,11523299.72,8092802.17,Yes,332440,80534884.03,87930153.72,242.2538925,264.4993193,24.34364749,34.66279545,-22.24542681,2.098220671,36.76101612,Blue Cross and Blue Shield of Kansas City,KS,10237463.22,12904886.1,Yes,309590,86715627.11,103606226.8,280.098282,334.6562447,41.68379502,33.06780975,-54.55796276,-12.87416774,20.19364201,Blue Cross and Blue Shield of Kansas City,KS,10536962.27,14625747.47,Yes,474810,155071646.7,176573466.6,326.5972635,371.8823668,30.80336865,22.19195525,-45.2851033,-14.48173465,7.710220594
156,71281,Regence BlueCross BlueShield Of Oregon,WA,3168816.2,1956765.45,Yes,39006,11282241,18378882,289.2437317,471.1808952,50.16575527,81.2391991,-181.9371635,-131.7714082,-50.53220915,Regence BlueCross BlueShield Of Oregon,WA,2905564.38,1286238.74,Yes,52337,15966797,20919459,305.076657,399.7068804,24.57608843,55.51644878,-94.63022336,-70.05413493,-14.53768615,Regence BlueCross BlueShield Of Oregon(Clark County),WA,996467.25,1808456.1,Yes,58273,21293460,20013979,365.4086798,343.4520104,31.0342028,17.09998198,21.95666947,52.99087227,70.09085425
267,40025,Cigna Health and Life Insurance Company,CA,21440171.45,17743436.54,No,104223,40220929,71930149,385.9122171,690.1561939,170.2449223,205.7143956,-304.2439769,-133.9990545,71.71534105,Cigna Health and Life Insurance Company,CA,17586666.04,5953639.83,No,294886,101545360,116800407,344.354632,396.086647,20.18963203,59.63886397,-51.73201508,-31.54238306,28.09648091,Cigna Health and Life Insurance Company,CA,7651494.69,6391520.32,No,203893,78456145,97466924,384.7907726,478.0297705,31.34742399,37.5270102,-93.23899791,-61.89157391,-24.36456372
444,70285,CA Physician's Service dba Blue Shield of CA,CA,363050264.5,135212707.6,Yes,5746687,2103117282,1938962494,365.9703899,337.4052726,23.52881018,63.17557655,28.56511726,52.09392744,115.269504,CA Physician's Service dba Blue Shield of CA,CA,282147399.1,181516599,Yes,6984408,2658951422,2638243806,380.6981811,377.7333463,25.98883098,40.39675218,2.964834815,28.95366579,69.35041797,CA Physician's Service dba Blue Shield of CA,CA,200597192.9,265442825.1,Yes,8342490,3331546180,3407583852,399.3467394,408.461245,31.8181772,24.04524224,-9.114505621,22.70367158,46.74891381
67,81413,Network Health Plan,WI,0,17211.06,No,18001,3010754,1918512.432,167.2548192,106.578103,0.956116882,0,60.67671618,61.63283306,61.63283306,Network Health Plan,WI,24525.62,294393.41,No,14440,2243847,1580270,155.3910665,109.4369806,20.38735526,1.698450139,45.95408587,66.34144114,68.03989127,Network Health Plan,WI,1548847.3,1897726.68,No,55987,22776443,25842938.9,406.816636,461.5882062,33.89584511,27.6644096,-54.77157019,-20.87572508,6.788684516
297,83198,"Sierra Health and Life Ins Company, Inc.",NV,6624972.17,6879575.41,No,308590,58679798.88,58742830.01,190.1545704,190.3588257,22.29357857,21.46852513,-0.204255258,22.08932331,43.55784844,"Sierra Health and Life Ins Company, Inc.",NV,10119419.06,4132272.63,No,377613,102774924.9,96883579.81,272.1699859,256.5684439,10.94314187,26.79838634,15.60154203,26.5446839,53.34307023,"Sierra Health and Life Insurance Company, Inc.",NV,8209939.49,13434434.68,No,392267,127153733.8,130694505.8,324.1509834,333.1774169,34.24818983,20.92946766,-9.026433526,25.2217563,46.15122396
242,48834,"Oxford Health Plans (NJ), Inc.",NJ,5793980.12,10751310.08,No,58243,30857609.88,41148735.29,529.8080435,706.5009579,184.5940298,99.47942448,-176.6929143,7.901115499,107.38054,"Oxford Health Plans (NJ), Inc.",NJ,12200483.35,18952235,No,137784,65906002.89,89863131.94,478.328419,652.2029549,137.5503324,88.54789635,-173.8745359,-36.32420346,52.22369288,"Oxford Health Plans (NJ), Inc.",NJ,3302998.95,3394240.38,No,98573,44985863.42,50824009.71,456.3710491,515.5976759,34.43377375,33.50815081,-59.22662687,-24.79285311,8.715297698
132,94529,Group Health CooperativeSCW,WI,296955.37,1297858.57,Yes,22068,8563146,9534047,388.0345296,432.030406,58.81178947,13.45637892,-43.99587638,14.81591309,28.27229201,Group Health Cooperative- SCW,WI,486417.48,1059019.73,Yes,23018,10363196,10382746.45,450.221392,451.0707468,46.00832957,21.13204796,-0.849354853,45.15897472,66.29102268,Group Health Cooperative of South Central Wisconsin,WI,268039.83,747453.25,Yes,21069,8881249,9818764.263,421.5315867,466.028965,35.47644644,12.72200057,-44.49737828,-9.020931843,3.701068727
253,67183,"Total Health Care USA, Inc.",MI,2025795.65,-1099668.46,Yes,118609,33847648,26440698,285.3716666,222.9232014,-9.271374516,17.07961158,62.44846512,53.17709061,70.25670219,"Total Health Care USA, Inc.",MI,1534183.55,1882988.25,Yes,108034,32834737,28529176,303.929661,264.075902,17.4295893,14.20093258,39.853759,57.2833483,71.48428087,Total Health Care,MI,473367.52,2404013.29,Yes,66614,20781599,22173053.56,311.9704416,332.8587618,36.08870943,7.10612664,-20.88832017,15.20038926,22.3065159
194,92036,HealthSpan,OH,2399677.86,-4194646.37,No,47842,19096941,18659412,399.1668618,390.021571,-87.67706973,50.15839346,9.145290749,-78.53177898,-28.37338552,Health Span,OH,4160340.95,-6743522.63,No,107468,37917125.09,39362987.49,352.8224689,366.2763566,-62.74912188,38.71236973,-13.45388767,-76.20300955,-37.49063982,HealthSpan Incorporated,OH,950538.26,1093298.18,No,29277,13289139.06,15290479.52,453.9105462,522.2693418,37.34324487,32.46706493,-68.35879564,-31.01555077,1.451514158
407,86545,Anthem Health Plans Inc. (Anthem BCBS),CT,53879332.07,13893512.78,No,709141,284597256,270068513.8,401.3267545,380.8389499,19.59203146,75.97830625,20.48780454,40.079836,116.0581422,Anthem Health Plans Inc.(Anthem BCBS),CT,37802725.1,25538509.66,No,654579,280767787,281199270.2,428.9288031,429.5879798,39.01516801,57.7512036,-0.659176662,38.35599135,96.10719495,Anthem Health Plans Inc(Anthem BCBS),CT,20499214.04,24193391.03,No,638612,281630564.5,310504939.2,441.0041849,486.2184538,37.88433514,32.09963803,-45.21426891,-7.329933778,24.76970425
375,48963,Humana Insurance Company,MS,24487153.98,1064234.77,No,390056,152150993.7,149026273.2,390.0747423,382.0637888,2.72841533,62.77855995,8.010953555,10.73936889,73.51792884,Humana Insurance Company,MS,18785123.87,13191678.23,No,336079,141591436.3,146082350.7,421.3040276,434.6667025,39.25171829,55.89496479,-13.36267485,25.88904344,81.78400822,Humana Insurance Company,MS,6980708.93,9062010.42,No,238885,98100479.05,126432931.6,410.6598533,529.2627482,37.93461465,29.22204797,-118.6028949,-80.66828026,-51.44623229
394,45532,"CareFirst of Maryland, Inc.",MD,21694659.41,9718734.15,Yes,844338,215321625.9,218132668.9,255.0182817,258.347568,11.51047821,25.69428287,-3.329286376,8.181191833,33.8754747,"CareFirst of Maryland, Inc.",MD,23361093.08,22545287.16,Yes,670981,214100821.7,226180077.9,319.0862658,337.0886477,33.6004852,34.81632577,-18.00238189,15.59810331,50.41442908,CareFirst of Maryland,MD,9220852.27,21010173.45,Yes,527754,189994704.6,195001710.1,360.0061858,369.4935711,39.81054326,17.47187567,-9.487385221,30.32315804,47.79503371
140,39481,UnitedHealthcare Life Insurance Company,SC,1693040.39,-774807.83,No,25194,9310950.57,9333526.57,369.5701584,370.4662447,-30.75366476,67.20014249,-0.89608637,-31.64975113,35.55039136,United Healthcare Life Insurance Company,SC,2087442.23,-414394.03,No,36813,14524584.65,16070654.17,394.550421,436.5483435,-11.25673077,56.70394236,-41.99792247,-53.25465325,3.44928911,UnitedHealthcare Life Insurance Company,SC,1189967.63,1009347.25,No,25048,11876645.34,13232655.76,474.1554352,528.2919099,40.29652068,47.50749082,-54.13647477,-13.83995409,33.66753673
