,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndRCPMM_2014,TotalPA_2014,TotalPB_2014,TotalPC_2014,TotalPD_2014,TotalPE_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndRCPMM_2015,TotalPA_2015,TotalPB_2015,TotalPC_2015,TotalPD_2015,TotalPE_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndRCPMM,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE
44,40411.0,Cigna Health and Life Insurance Company,NC,1242110.42,1069804.73,5704.0,2238018.0,3813691.0,,392.359396914446,668.5994039270687,187.55342391304347,217.76129382889198,,-276.2400070126227,-88.68658309957922,129.07471072931276,,,Cigna Health and Life Insurance Company,NC,293355.4,596150.26,5539.0,2106567.0,2571812.0,,380.3153998916772,464.30980321357646,107.62777757718,52.96179815851237,,-83.99440332189926,23.633374255280742,76.59517241379311,,,Cigna Health and Life Insurance Company,NC,574641.37,-717206.52,13889.0,5578645.0,5479908.0,,401.6592267261862,394.5502195982432,-51.63845633234934,41.3738476492188,,7.109007127943016,-44.529449204406326,-3.1556015551875234,,
45,20523.0,Aetna Health of California Inc.,CA,,,4418.0,2247068.97,3347533.76,,508.6167881394297,757.7034314169307,,,,-249.08664327750103,,,,,Aetna Health of California Inc.,CA,,,2133.0,804160.83,1476307.62,,377.00929676511953,692.1273417721519,,,,-315.1180450070324,,,,,Aetna Health of California Inc.,CA,,,293.0,86943.05,3121174.22,,296.7339590443686,10652.471740614335,,,,-10355.737781569967,,,,
46,50313.0,John Alden Life Insurance Company,GA,,,8512.0,2261645.0,566719.0,,265.7007753759398,66.57882988721805,,,,199.1219454887218,,,,,John Alden Life Insurance Company,GA,,,6138.0,1688342.0,1012820.0,,275.0638644509612,165.0081459758879,,,,110.05571847507329,,,,,,,,,,,,,,,,,,,,,,
47,95074.0,John Alden Life Insurance Company,IN,,,9516.0,2263435.0,2807514.0,,237.8557166876839,295.03089533417403,,,,-57.17517864649014,,,,,John Alden Life Insurance Company,IN,,,6522.0,1705257.0,1170953.0,,261.46228150873964,179.53894510886232,,,,81.92333639987731,,,,,,,,,,,,,,,,,,,,,,
48,92476.0,UnitedHealthcare Ins Co of Illinois,IL,,,3578.0,2297926.08,1470998.13,,642.2375852431526,411.1230100614868,,,,231.11457518166577,,,,,United Healthcare Ins Co of Illinois,IL,,,3303.0,1841854.78,1709451.63,,557.6308749621556,517.5451498637602,,,,40.085725098395415,,,,,UnitedHealthcare Insurance Company of Illinois,IL,,,4115.0,2205124.3,1333436.43,,535.8746780072903,324.04287484811664,,,,211.83180315917366,,,,
49,53799.0,Freedom Life Insurance,TX,763968.78,212352.03,9495.0,2302145.0,3971315.0,,242.45866245392313,418.2532912058978,22.364616113744077,80.46011374407583,,-175.7946287519747,-153.4300126382306,-72.96989889415478,,,Freedom Life Insurance,TX,939694.86,808134.93,6793.0,2037537.0,6603686.0,,299.9465626380097,972.1310172236125,118.96583689091713,138.3328220226704,,-672.1844545856028,-553.2186176946857,-414.8857956720153,,,Freedom Life Insurance Company of America,TX,230293.45,306657.04,4057.0,1327125.0,2016748.0,,327.119792950456,497.1032782844466,75.58714320926792,56.76446881932463,,-169.98348533399064,-94.39634212472272,-37.631873305398095,,
50,95426.0,UnitedHealthcare Insurance Company,MO,,,4617.0,2318002.6,1602444.49,,502.05817630495994,347.074829976175,,,,154.98334632878493,,,,,United Healthcare Insurance Company,MO,,,4821.0,2245406.86,1630747.4,,465.7554158888197,338.2591578510682,,,,127.49625803775149,,,,,UnitedHealthcare Insurance Company,MO,,,6660.0,3200237.21,2614594.4,,480.5160975975976,392.5817417417417,,,,87.93435585585587,,,,
51,54172.0,"Molina Healthcare of Florida, Inc.",FL,413077.75,664162.18,6429.0,2382576.0,3070584.0,,370.59822678488104,477.61455902939804,103.30722974023955,64.25225540519521,,-107.016332244517,-3.7091025042774532,60.54315290091776,,,"Molina Healthcare of Florida, Inc.",FL,19021408.95,-218903904.1,1722261.0,586687204.0,333655952.1,,340.649416087341,193.7313520424605,-127.10263084398937,11.044440389697032,,146.91806404488054,19.815433200891164,30.859873590588194,,,"Molina Healthcare of Florida, Inc.",FL,25476629.62,-252569063.1,2589371.0,868088165.0,664080390.0,,335.25059367699725,256.4639790899025,-97.54070123593722,9.838925986272342,,78.78661458709473,-18.754086648842488,-8.915160662570146,,
52,16322.0,"UPMC Health Options, Inc.",PA,24575.39,-3587.19,7694.0,2395450.0,4487507.78,,311.34000519885626,583.2476969066805,-0.46623212893163507,3.194097998440343,,-271.90769170782426,-272.37392383675586,-269.17982583831554,,,"UPMC Health Options, Inc.",PA,17829957.2,-3105783.44,630940.0,170872680.9,215887269.2,,270.8223934130028,342.1676691919992,-4.922470345833201,28.25935461375091,,-71.34527577899638,-76.26774612482959,-48.00839151107867,,,UPMC Health Options,PA,18516908.47,-5211297.35,1322261.0,409160383.5,470210509.0,2324488.28,309.4399543660442,355.6109640986159,-3.941201737024687,14.003973852363488,1.7579647890998826,-46.17100973257169,-50.112211469596375,-36.10823761723289,-48.354246680496495,-34.35027282813301
53,85757.0,UnitedHealthcare Insurance Company,OK,,,5172.0,2397455.93,1675496.72,,463.5452300850735,323.9552822892498,,,,139.58994779582372,,,,,United Healthcare Insurance Company,OK,,,4882.0,2116229.78,1474239.28,,433.4759893486276,301.9744530929947,,,,131.5015362556329,,,,,UnitedHealthcare Insurance Company,OK,,,4726.0,2060557.22,1600365.71,,436.0044900550148,338.63006982649176,,,,97.37442022852304,,,,
54,79970.0,John Alden Life Insurance Company,MI,,,11153.0,2424175.0,1637389.0,,217.35631668609344,146.81153052990226,,,,70.54478615619118,,,,,John Alden Life Insurance Company,MI,,,7574.0,1778772.0,989333.0,,234.85238975442303,130.62226036440455,,,,104.23012939001848,,,,,,,,,,,,,,,,,,,,,,
55,49221.0,John Alden Life Insurance Company,MO,,,10684.0,2430469.0,1316404.0,,227.48680269561962,123.21265443654062,,,,104.274148259079,,,,,John Alden Life Insurance Company,MO,,,7379.0,1713773.0,1357051.0,,232.25003387992953,183.9071689930885,,,,48.34286488684103,,,,,,,,,,,,,,,,,,,,,,
56,69347.0,UnitedHealthcare Insurance Company,NC,,,4295.0,2437777.47,2297875.26,,567.5849755529687,535.0117019790454,,,,32.5732735739233,,,,,United Healthcare Insurance Company,NC,,,3025.0,1825650.49,1357995.77,,603.5208231404958,448.9242214876033,,,,154.59660165289256,,,,,UnitedHealthcare Insurance Company,NC,,,3239.0,1690554.87,748514.99,,521.9372861994443,231.09447051559124,,,,290.8428156838531,,,,
57,99389.0,"Community Care of Oregon, Inc.",OR,447174.74,961182.24,7206.0,2482923.61,5249096.959,1434980.169,344.56336525117956,728.4342157923952,133.38637801831806,62.05588953649736,199.13685387177352,-383.87085054121565,-250.4844725228976,-188.42858298640022,-51.347618651124066,10.70827088537331,"Community Care of Oregon, Inc.",OR,4781867.05,401324.32,101241.0,32382491.22,47794308.61,,319.8555053782558,472.0845172410387,3.9640493475963297,47.23251498898667,,-152.2290118627829,-148.26496251518657,-101.03244752619989,,,"Community Care of Oregon, Inc.",OR,1426141.65,-2371948.67,78796.0,22002270.73,26359133.74,,279.2308077821209,334.52375425148483,-30.102399487283616,18.09916302858013,,-55.292946469363926,-85.39534595664755,-67.29618292806742,,
58,41047.0,Buckeye Community Health Plan,OH,311415.92,-154350.05,7133.0,2518182.674,2129377.596,-138688.5238,353.03275956820414,298.52482770222906,-21.638868638721434,43.65847749894855,-19.443224982475815,54.50793186597508,32.86906322725365,76.5275407262022,13.425838244777832,57.08431574372639,Buckeye Community Health Plan,OH,649923.9,-6141372.01,63391.0,20472680.63,11338993.88,,322.95878957580726,178.87387610228583,-96.88081920146392,10.252621034531716,,144.08491347352142,47.2040942720575,57.45671530658922,,,Buckeye Community Health Plan,OH,1056417.74,-9939903.66,109311.0,35356283.7,23613412.35,,323.44671350550266,216.02045859977497,-90.93232757910914,9.664331494543093,,107.42625490572769,16.493927326618547,26.15825882116164,,
59,57637.0,Medica Insurance Company,WI,,,12941.0,2668847.69,1645106.38,,206.2319519357082,127.12359013986554,,,,79.10836179584265,,,,,Medica Insurance Company,WI,,,9384.0,2131433.75,1542374.93,,227.13488384484228,164.3622048167093,,,,62.772679028132984,,,,,Medica Insurance Company,WI,,,7817.0,1938508.43,1088224.095,,247.98623896635536,139.21249776128948,,,,108.77374120506587,,,,
60,75091.0,"ConnectiCare, Inc. **",CT,9490.2,-115248.13,6108.0,2748338.0,2504000.0,,449.95710543549444,409.9541584806811,-18.868390635232483,1.5537328094302556,,40.00294695481335,21.13455631958087,22.688289129011125,,,"ConnectiCare, Inc.",CT,26569.95,-1899004.88,11204.0,4087279.69,2760050.122,,364.80539896465547,246.34506622634774,-169.49347375937165,2.3714700107104605,,118.46033273830773,-51.033141021063926,-48.661671010353466,,,"ConnectiCare, Inc.",CT,49691.37,-1145321.71,7751.0,2880064.18,2328469.831,,371.57323958198947,300.4089576828796,-147.76438007998968,6.410962456457232,,71.16428189910988,-76.6000981808798,-70.18913572442257,,
61,90169.0,UnitedHealthcare Life Insurance Company,AZ,1610.82,28226.14,5753.0,2810864.09,1870467.82,,488.5910116460977,325.12911872066746,4.906334086563532,0.2799965235529289,,163.46189292543022,168.36822701199375,168.6482235355467,,,United Healthcare Life Insurance Company,AZ,737940.9,784206.91,17049.0,6337200.43,7551443.03,,371.7051105636694,442.92586251393044,45.99723796117075,43.283529825796236,,-71.22075195026105,-25.2235139890903,18.060015836705936,,,UnitedHealthcare Life Insurance Company,AZ,822635.08,-819920.79,55822.0,19215156.59,18384841.95,,344.2219302425567,329.3476039912579,-14.68812994876572,14.736753967969618,,14.874326251298783,0.1861963025330624,14.92295027050268,,
62,49116.0,UHC of California,CA,,,5622.0,2881887.45,3398138.4,,512.6089381003202,604.4358591248666,,,,-91.82692102454644,,,,,UHC of California,CA,,,3275.0,1498719.36,2149910.87,,457.6242320610687,656.4613343511451,,,,-198.83710229007636,,,,,UHC of California,CA,,,4715.0,2295597.16,2683968.02,,486.8710837751856,569.24030116649,,,,-82.3692173913044,,,,
63,57020.0,John Alden Life Insurance Company,IL,,,9135.0,2898110.0,2057822.0,,317.25342090859334,225.2678708264915,,,,91.98555008210184,,,,,John Alden Life Insurance Company,IL,,,5992.0,2096598.0,1271982.0,,349.89953271028037,212.28004005340455,,,,137.61949265687582,,,,,,,,,,,,,,,,,,,,,,
64,66663.0,United Healthcare Life Insurance Company,VA,726662.22,428044.47,8062.0,2907863.63,4495865.09,,360.6876246588936,557.6612614735798,53.09407963284544,90.13423716199453,,-196.9736368146862,-143.87955718184074,-53.745320019846204,,,United Healthcare Life Insurance Company,VA,2604337.93,2658704.33,37231.0,14784988.32,18449770.37,,397.1149934194623,495.54861190943035,71.41103730761999,69.9507918132739,,-98.43361848996807,-27.022581182348077,42.92821063092582,,,UnitedHealthcare Life Insurance Company,VA,2207260.9,4297345.9,37979.0,16815742.47,24991003.68,,442.76422417651855,658.021635114142,113.15058058400696,58.117930961847335,,-215.25741093762343,-102.10683035361647,-43.98889939176914,,
65,35992.0,Time Insurance Company,WV,48505.44,-57844.83,10232.0,2979189.0,1941942.0,,291.1638975762314,189.79104769351056,-5.653325840500391,4.740562939796717,,101.37284988272086,95.71952404222047,100.46008698201719,,,Time Insurance Company,WV,431491.97,382756.67,5818.0,2422025.0,2676648.0,,416.2985562048814,460.06325197662426,65.78835854245445,74.16499999999999,,-43.76469577174288,22.023662770711567,96.18866277071156,,,,,,,,,,,,,,,,,,,,
66,28218.0,Time Insurance Company,ID,510134.56,192936.56,11748.0,2983605.0,2713434.0,,253.9670582226762,230.96986721144023,16.422928157984337,43.423098399727614,,22.99719101123597,39.42011916922031,82.84321756894792,,,Time Insurance Company,ID,199027.79,137386.95,7920.0,2280755.0,1914234.0,,287.97411616161617,241.6962121212121,17.346837121212122,25.129771464646467,,46.27790404040405,63.62474116161617,88.75451262626264,,,,,,,,,,,,,,,,,,,,
67,81413.0,Network Health Plan,WI,0.0,17211.06,18001.0,3010754.0,1918512.4319999998,,167.2548191767124,106.57810299427808,0.9561168823954226,0.0,,60.67671618243432,61.63283306482974,61.63283306482974,,,Network Health Plan,WI,24525.62,294393.41,14440.0,2243847.0,1580270.0,,155.39106648199447,109.43698060941828,20.387355263157893,1.698450138504155,,45.95408587257619,66.34144113573407,68.03989127423823,,,Network Health Plan,WI,1548847.3,1897726.68,55987.0,22776443.0,25842938.9,,406.8166360047868,461.5882061907228,33.89584510689981,27.664409595084575,,-54.771570185936014,-20.8757250790362,6.788684516048374,,
68,77144.0,Time Insurance Company,SD,365627.96,215435.96,8018.0,3014587.0,3532897.0,,375.9774257919681,440.62072836118733,26.86903966076328,45.60089299077077,,-64.64330256921926,-37.77426290845598,7.826630082314786,,,Time Insurance Company,SD,381824.21,-21716.99,5498.0,2567338.0,3053213.0,,466.9585303746817,555.3315751182248,-3.9499799927246273,69.44783739541651,,-88.37304474354312,-92.32302473626774,-22.875187340851227,,,,,,,,,,,,,,,,,,,,
69,56726.0,UnitedHealthcare Insurance Company,OH,,,5787.0,3022644.73,2752242.21,,522.3163521686539,475.59049766718505,,,,46.72585450146886,,,,,United Healthcare Insurance Company,OH,,,4768.0,2305123.88,2296010.41,,483.4571895973154,481.54580746644297,,,,1.9113821308724255,,,,,UnitedHealthcare Insurance Company,OH,,,5143.0,2145394.14,1362827.56,,417.1483842115497,264.9868870309158,,,,152.1614971806339,,,,
70,87354.0,Cigna Health and Life Insurance Company**,CT,1443523.59,-45977.45,7558.0,3024212.0,4941316.0,,400.1338978565758,653.7861868219105,-6.083282614448266,190.99280100555703,,-253.65228896533472,-259.73557157978297,-68.74277057422594,,,Cigna Health and Life Insurance Company,CT,949866.36,1551767.81,7637.0,3105679.0,5626276.0,,406.66217100955873,736.7128453581249,203.19075684169178,124.37689668718083,,-330.0506743485662,-126.85991750687441,-2.4830208196935786,,,Cigna Health and Life Insurance Company,CT,535710.84,1027304.78,6669.0,2992995.0,5399617.0,,448.7921727395412,809.6591692907482,154.0418023691708,80.32851102114259,,-360.866996551207,-206.82519418203623,-126.49668316089364,,
71,24675.0,"Blue Cross and Blue Shield of Massachusetts, Inc. ***",MA,78976.66,,3430.0,3059745.0,4057978.0,,892.0539358600583,1183.0839650145772,,23.02526530612245,,-291.03002915451884,,,,,"Blue Cross and Blue Shield of Massachusetts, Inc.",MA,96895.37,,2558.0,2307543.0,2184281.0,,902.0887412040656,853.9018764659891,,37.87934714620798,,48.186864738076565,,,,,"Blue Cross and Blue Shield of Massachusetts, Inc.",MA,82290.16,,2994.0,2164115.0,2138372.0,,722.8173012692051,714.2191048764195,,27.485023380093523,,8.598196392785667,,,,
72,44526.0,Time Insurance Company,UT,169562.38,105136.13,17950.0,3083177.0,3013031.0,,171.76473537604457,167.85688022284123,5.857166016713093,9.446372144846796,,3.907855153203343,9.765021169916436,19.21139331476323,,,Time Insurance Company,UT,157807.06,214883.2,11169.0,2375538.0,2326739.0,,212.69030351866775,208.32115677321156,19.239251499686635,14.12902318918435,,4.369146745456192,23.608398245142826,37.737421434327175,,,,,,,,,,,,,,,,,,,,
73,99248.0,Cigna Health and Life Insurance Company,TN,1040048.02,1134427.73,9483.0,3131695.0,5082545.0,-31703.924,330.24306654012446,535.9638300115997,119.62751555414953,109.6749994727407,-3.343237793947063,-205.72076347147527,-86.09324791732574,23.581751555414954,-89.43648571127281,20.238513761467892,Cigna Health and Life Insurance Company,TN,962071.92,1397613.95,15616.0,5229779.0,7147753.0,,334.89875768442624,457.71983862704917,89.49884413422132,61.608089139344266,,-122.82108094262293,-33.32223680840161,28.285852330942653,,,Cigna Health and Life Insurance Company,TN,2323303.71,-24919104.44,212035.0,70770129.0,57016568.0,,333.7662602872167,268.9016813261961,-117.52354299997643,10.957170797274035,,64.86457896102058,-52.658964038955844,-41.70179324168181,,
74,13939.0,Time Insurance Company,AL,661562.99,-35409.21,11799.0,3245622.0,4465455.0,,275.07602339181284,378.4604627510806,-3.0010348334604626,56.06941181456055,,-103.38443935926779,-106.38547419272825,-50.3160623781677,,,Time Insurance Company,AL,452110.79,-223260.2,8015.0,2778694.0,2867433.0,,346.68671241422334,357.75832813474733,-27.855296319401123,56.40808359326263,,-11.071615720523994,-38.926912039925114,17.481171553337518,,,,,,,,,,,,,,,,,,,,
75,11082.0,Aetna Life Insurance Company,AK,120363.61,-52362.57,10131.0,3278758.81,2492398.44,,323.6362461751061,246.017021024578,-5.168549007995262,11.880723521863587,,77.61922515052811,72.45067614253284,84.33139966439643,,,Aetna Life Insurance Company,AK,0.0,-34550.55,2906.0,958431.34,462786.99,,329.8111975223675,159.25223331039228,-11.889384033035101,0.0,,170.5589642119752,158.6695801789401,158.6695801789401,,,Aetna Life Insurance Company,AK,,,242.0,166157.31,24287.02,,686.6004545454546,100.3595867768595,,,,586.2408677685951,,,,
76,89364.0,Sanford Health Plan,ND,300927.77,128336.66,12835.0,3365375.0,2795365.75,,262.20296065446047,217.79242306194,9.99896065446046,23.445872224386445,,44.410537592520456,54.40949824698092,77.85537047136737,,,Sanford Health Plan,ND,935693.69,-728919.89,28955.0,9384377.0,9045705.67,,324.10212398549476,312.40565256432393,-25.17423208426869,32.315444310136414,,11.696471421170827,-13.477760663097865,18.83768364703855,,,Sanford Health Plan,ND,824355.88,-3640352.33,66684.0,22471555.0,21669276.86,,336.9857087157339,324.9546646871813,-54.59109126627077,12.362124047747585,,12.031044028552571,-42.5600472377182,-30.197923189970616,,
77,73331.0,"Minuteman Health, Inc.***",MA,1167.6,,13931.0,3466522.18,1202727.288,1138798.0,248.83512884932884,86.33459823415404,,0.08381307874524441,81.74560333070131,162.5005306151748,,,,,"Minuteman Health, Inc.",MA,349712.48,,56185.0,13457110.0,7964463.0,139606.0,239.51428317166503,141.75425825398239,,6.224303283794606,2.484755717718252,97.76002491768264,,,,,"Minuteman Health, Inc.",MA,368156.26,,66843.0,19144269.69,12300433.32,21812.66,286.4065001570845,184.01976751492305,,5.507775832921921,0.32632676570471103,102.38673264216146,,,,
78,58326.0,"MercyCare HMO, Inc.",WI,1158384.25,553470.57,7914.0,3483939.53,5994594.09,586354.2315,440.2248584786454,757.4670318423048,69.93562926459438,146.3715251453121,74.09075454890068,-317.2421733636594,-247.306544099065,-100.93501895375292,-173.21578955016435,-26.84426440485224,"Mercy Care HMO, Inc.",WI,1039637.7,686857.72,10511.0,5800173.0,8315467.52,-334694.0,551.8193321282466,791.1204947198173,65.34656264865379,98.90949481495575,-31.84226048901151,-239.3011625915707,-173.9545999429169,-75.04510512796115,-205.79686043192842,-106.88736561697266,"MercyCare HMO, Inc.",WI,216322.43,-14819.28,15670.0,7035331.83,6227139.75,,448.9682086790045,397.39245373324826,-0.9457102744097001,13.804877472878111,,51.575754945756216,50.63004467134652,64.43492214422463,,
79,38712.0,Tufts Insurance Company***,MA,1677442.23,,5487.0,3550449.0,6839015.0,,647.0656096227447,1246.4033169309278,,305.7120885729907,,-599.3377073081831,,,,,Tufts Insurance Company,MA,1002595.01,,5867.0,3904718.0,7432948.0,,665.5391170956195,1266.9077893301517,,170.88716720640872,,-601.3686722345321,,,,,Tufts Associated Health Maintenance Organization Inc.,MA,421450.61,,4290.0,2768339.0,6046304.0,,645.3004662004662,1409.3948717948717,,98.24023543123543,,-764.0944055944055,,,,
80,61724.0,UnitedHealthcare Life Insurance Company,OH,907441.89,1149383.33,8881.0,3625969.39,5007633.02,,408.283908343655,563.8591397365161,129.42048530570884,102.1778955072627,,-155.5752313928611,-26.15474608715226,76.02314942011044,,,United Healthcare Life Insurance Company,OH,2327012.2,2965356.57,39475.0,14906016.34,19732630.09,,377.60649373020897,499.87663305889805,75.11986244458518,58.949010766307794,,-122.27013932868908,-47.1502768841039,11.79873388220389,,,UnitedHealthcare Life Insurance Company,OH,1737137.87,4086573.63,34387.0,14667975.92,18567660.21,,426.5558472678629,539.961619507372,118.84065577107627,50.51728472969437,,-113.40577223950913,5.434883531567138,55.952168261261505,,
81,90117.0,UnitedHealthcare Insurance Company,RI,,,9037.0,3654330.77,4467752.79,,404.3743244439526,494.38450702666813,,,,-90.01018258271552,,,,,United Healthcare Insurance Company,RI,,,6049.0,2884114.13,3251346.46,,476.7918879153579,537.501481236568,,,,-60.70959332121009,,,,,UnitedHealthcare Insurance Company,RI,,,3659.0,1960006.23,2336722.65,,535.6671850232303,638.623298715496,,,,-102.95611369226572,,,,
82,69842.0,UnitedHealthcare Insurance Company,LA,,,10105.0,3714685.67,2746353.57,,367.6086759030183,271.78164967837705,,,,95.82702622464126,,,,,United Healthcare Insurance Company,LA,,,7895.0,3230043.86,2202185.69,,409.12525142495247,278.9342229259025,,,,130.19102849905,,,,,UnitedHealthcare Insurance Company,LA,,,6772.0,2904954.25,1660442.12,,428.9654828706438,245.19227997637333,,,,183.7732028942705,,,,
83,77422.0,Aetna Life Insurance Company,DC,0.0,-45424.71,19134.0,3784199.41,2750090.09,-4718.89,197.77356590362706,143.72792359151248,-2.374031044214487,0.0,-0.24662328838716424,54.04564231211458,51.67161126790009,51.67161126790009,51.42498797951293,51.42498797951293,Aetna Life Insurance Company,DC,26078.14,-254043.25,7547.0,2045560.4,1150528.64,,271.04285146415793,152.44847489068502,-33.66148800848019,3.455431297204187,,118.59437657347291,84.93288856499272,88.38831986219691,,,Aetna Life Insurance Company,DC,,,258.0,104974.72,96648.02,,406.8787596899225,374.60472868217056,,,,32.274031007751944,,,,
