HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,PremiumPerMemberMonth2014,CostsPerMemberMonth2014,RiskTransfersPerMemberMonth2014,ReinsurancePerMemberMonth2014,RiskCorridorsPerMemberMonth2014,TotalPA_2014,TotalPA_2014_Quintile,TotalPB_2014,TotalPB_2014_Quintile,TotalLossPerMemberMonth2014,TotalPC_2014_Quintile,TotalPC_2014_Quintile1,TotalPC_2014_Quintile2,TotalPC_2014_Quintile3,TotalPC_2014_Quintile4,TotalPC_2014_Quintile5,TotalPD_2014,TotalPD_2014_Quintile,TotalPE_2014,TotalPE_2014_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,PremiumPerMemberMonth2015,CostsPerMemberMonth2015,RiskTransfersPerMemberMonth2015,ReinsurancePerMemberMonth2015,RiskCorridorsPerMemberMonth2015,TotalPA_2015,TotalPA_2015_Quintile,TotalPB_2015,TotalPB_2015_Quintile,TotalLossPerMemberMonth2015,TotalPC_2015_Quintile,TotalPC_2015_Quintile1,TotalPC_2015_Quintile2,TotalPC_2015_Quintile3,TotalPC_2015_Quintile4,TotalPC_2015_Quintile5,TotalPD_2015,TotalPD_2015_Quintile,TotalPE_2015,TotalPE_2015_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Transfers16,ChangeTransfers1614,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,LogMM16,LogChangeMM1614,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,PremiumPerMemberMonth2016,CostsPerMemberMonth2016,RiskTransfersPerMemberMonth2016,ReinsurancePerMemberMonth2016,RiskCorridorsPerMemberMonth2016,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE,ExitedMarketIn2016,TotalPC_2015_Quintile
56764,"Humana Medical Plan of Utah, Inc.",UT,3555669.52,-9861880.07,119232,23750751.72,24774017.66,8843447,199.1977969,207.7799388,-82.71168872,29.82143653,74.17008018,-8.582141875,2,-91.2938306,1,-61.47239407,0,1,0,0,0,0,-17.12375042,2,12.69768611,1,"Humana Medical Plan of Utah, Inc.",UT,2401586.97,-12348265.88,150566,32572721,25970854,,216.3351686,172.4881713,-82.01231274,15.95039365,,43.84699733,4,-38.16531541,1,-22.21492176,1,0,1,0,0,0,,2,,0,"Humana Medical Plan of Utah, Inc.",UT,521649.44,-5105680.26,-67.48814006,15.22354866,75653,4.878826155,-0.197566674,19984930.07,16416733.2,,264.1657313,217.0004256,-67.48814006,6.895290868,,47.16530567,-20.32283439,-13.42754352,,,0,1
65598,Coventry Health Care Of Kansas Inc,KS,6787834.35,-5910292.03,124536,29541695.56,37457719.59,9414918.5,237.2141032,300.7782456,-47.4585022,54.50499735,75.59997511,-63.56414234,1,-111.0226445,0,-56.51764719,0,1,0,0,0,0,-35.42266943,1,19.08232792,1,Coventry Health Care Of Kansas Inc.,KS,6205764.17,-1458451.11,165451,45094200.14,55453253.69,,272.5532039,335.1642099,-8.815003294,37.50816961,,-62.61100598,1,-71.42600927,1,-33.91783966,1,0,1,0,0,0,,2,,0,Coventry Health Care,KS,525206.15,-2303279.85,-66.37120278,-18.91270058,34703,4.54036702,-0.554927892,9963149.44,10049247.84,,287.0976411,289.5786485,-66.37120278,15.13431548,,-2.481007406,-68.85221018,-53.71789471,,,0,1
27990,Aetna Life Insurance Company,NV,626982.29,-401883.36,54879,13597160.88,10124188.23,,247.7661925,184.4820101,-7.32308096,11.42481259,,63.28418247,4,55.96110151,4,67.3859141,3,0,0,0,1,0,,2,,0,Aetna Life Insurance Company,NV,1532987.48,-7118682.16,69307,21101584.96,14683496.19,,304.4654214,211.8616617,-102.7123113,22.11879724,,92.60375965,4,-10.10855166,2,12.01024557,2,0,0,1,0,0,,2,,0,Aetna Life Insurance Company,NV,1381959.06,-4923899.31,-65.39042908,-58.06734812,75300,4.876794976,0.137388787,27246865.02,22211052.61,,361.844157,294.9674981,-65.39042908,18.35270996,,66.87665883,1.486229748,19.83893971,,,0,2
61430,Coventry Health and Life,KS,18150600.47,-10156545.5,604296,120717982,136996020.5,22297234.78,199.7663099,226.7035037,-16.80723602,30.03594343,36.89786922,-26.93719386,2,-43.74442988,1,-13.70848645,1,0,1,0,0,0,-6.846560659,2,23.18938277,1,Coventry Health and Life,KS,19219397.06,-18755986.82,641288,163491388.5,187931271.1,,254.9422233,293.0528422,-29.24736908,29.96999329,,-38.11061894,2,-67.35798802,1,-37.38799472,1,0,1,0,0,0,,2,,0,Coventry Health and Life,KS,3045695.42,-11830329.41,-64.70247213,-47.89523611,182842,5.262075963,-0.519173756,56178091.43,49763626.23,,307.2493816,272.1673698,-64.70247213,16.65752628,,35.08201179,-29.62046034,-12.96293406,,,0,1
94506,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",DC,316474.04,-751505.85,22353,8802394,8736406,,393.7902742,390.8381873,-33.61991008,14.1580119,,2.952086968,3,-30.66782311,2,-16.50981121,1,0,1,0,0,0,,2,,0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",DC,493299.21,-1625923.79,28987,8721639,9746356,,300.8810501,336.2319661,-56.09148204,17.01794632,,-35.35091593,2,-91.44239797,1,-74.42445165,0,1,0,0,0,0,,2,,0,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",DC,152397.44,-1825261.64,-64.06899645,-30.44908638,28489,4.454677205,0.105341387,9015097,9548927,,316.4413282,335.1794377,-64.06899645,5.349343255,,-18.73810945,-82.8071059,-77.45776265,,,0,0
67129,Aetna Life Insurance Company,OH,753385.3,-225186.77,76066,21993243.17,18301411.54,,289.1336888,240.5991053,-2.960412931,9.904363316,,48.53458352,4,45.57417059,4,55.4785339,3,0,0,0,1,0,,2,,0,Aetna Life Insurance Company,OH,6603468.9,-16376734.46,260828,93890790.37,70425596.8,,359.972052,270.007809,-62.78748624,25.31733134,,89.96424299,4,27.17675675,3,52.4940881,3,0,0,0,1,0,,2,,0,Aetna Life Insurance Company,OH,3316193.33,-13600470.61,-63.76306563,-60.8026527,213297,5.328984747,0.447794168,78325737.4,55555485.78,,367.2144353,260.4606993,-63.76306563,15.54730413,,106.753736,42.99067033,58.53797447,,,0,3
90296,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",MD,1405157.3,-2210325.79,92214,33642176,29825663,220063,364.8272063,323.4396404,-23.96952513,15.23800399,2.386438068,41.38756588,3,17.41804075,3,32.65604474,2,0,0,1,0,0,19.80447882,3,35.04248281,2,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",MD,4152560.34,-17702319.36,287296,87409483,83733862,,304.2488688,291.455022,-61.61700601,14.45394416,,12.79384676,3,-48.82315925,1,-34.3692151,1,0,1,0,0,0,,2,,0,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",MD,3816924.66,-29417473.49,-63.492366,-39.52284087,463323,5.66588386,0.701086999,144825293,145144714,,312.579546,313.2689592,-63.492366,8.238150621,,-0.689413217,-64.18177921,-55.94362859,,,0,1
95185,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",VA,6291295.43,-11219947.68,250366,90029954,78063723,,359.5933713,311.7984191,-44.81418276,25.12839375,,47.79495219,4,2.980769434,2,28.10916319,2,0,0,1,0,0,,2,,0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",VA,10975922.03,-39306435.97,591522,204436285,184696053,,345.6106197,312.2386877,-66.44966032,18.55539106,,33.37193207,3,-33.07772825,2,-14.52233719,1,0,1,0,0,0,,2,,0,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",VA,6499213.85,-48146445.67,-63.30236,-18.48817725,760579,5.88114433,0.482568979,243102908,229023660,,319.6287407,301.117517,-63.30236,8.545087164,,18.51122369,-44.79113632,-36.24604915,,,0,1
74289,Oscar Insurance Corporation,NY,17524068.75,-8073821.58,150231,58141826.09,69112720.36,9342723.932,387.016169,460.0430028,-53.74271342,116.6474879,62.18905507,-73.02683381,1,-126.7695472,0,-10.12205936,1,0,1,0,0,0,-64.58049216,1,52.06699571,3,Oscar Insurance Corporation,NY,19771125.4,-30977083.32,416880,161499087,176497659.2,,387.3994603,423.3776127,-74.30695481,47.42641863,,-35.97815247,2,-110.2851073,0,-62.85868864,0,1,0,0,0,0,,2,,0,Oscar Insurance Corporation,NY,19687058.53,-44218095.76,-61.02262952,-7.279916102,724618,5.860109118,0.68334956,289943882.2,331945630.2,,400.1334251,458.0974116,-61.02262952,27.16887868,,-57.96398654,-118.9866161,-91.81773739,,,0,0
85266,Hometown Health Providers Ins. Co. Inc.,NV,234356.21,248604.41,6053,1609053,2230101,,265.8273583,368.4290434,41.0712721,38.71736494,,-102.6016851,1,-61.53041302,1,-22.81304808,0,1,0,0,0,0,,2,,0,Hometown Health Providers Ins. Co. Inc.,NV,217980.45,397248.75,3534,1423220,2103218,,402.7221279,595.1380872,112.4076825,61.68094228,,-192.4159593,0,-80.00827674,1,-18.32733447,1,0,1,0,0,0,,2,,0,"Hometown Health Providers Insurance Company, Inc",NV,57350.9,-674631.16,-60.33728289,-101.408555,11181,4.048480647,0.266509974,4537475,3729342,,405.8201413,333.5427958,-60.33728289,5.129317592,,72.2773455,11.94006261,17.0693802,,,0,1
76680,"HMO Colorado, Inc., dba HMO Nevada",CO,12493994.43,261875.8,139712,49887492.56,54875780.77,504361.4135,357.0737844,392.7778628,1.874397332,89.42678102,3.610007827,-35.70407846,2,-33.82968113,1,55.59709989,3,0,0,0,1,0,-30.2196733,1,59.20710772,3,HMO Colorado Inc.(Anthem BCBS),CO,9021034.94,29925.42,193986,61543183.63,65114183.23,,317.2558001,335.6643429,0.154265875,46.50353603,,-18.40854288,2,-18.25427701,2,28.24925902,3,0,0,0,1,0,,2,,0,HMO Colorado Inc(Anthem BCBS),CO,6296226.19,-22957774.05,-60.16945017,-62.0438475,381552,5.581553734,0.436320025,136955596.5,107135236.3,,358.9434638,280.7880349,-60.16945017,16.5016202,,78.15542888,17.98597871,34.48759891,,,0,3
81068,Aetna Life Insurance Company,MI,379492.96,-299479.55,72567,17555621.12,13181088.99,,241.9229281,181.6402633,-4.126938553,5.229552827,,60.28266471,4,56.15572616,4,61.38527898,3,0,0,0,1,0,,2,,0,Aetna Life Insurance Company,MI,613608.61,-1395523.24,29548,9219535.85,7865754.38,,312.0189471,266.2025985,-47.22902531,20.7665023,,45.81634865,4,-1.412676662,3,19.35382564,2,0,0,1,0,0,,2,,0,Aetna Life Insurance Company,MI,526251.2,-1407174.88,-57.69238162,-53.56544306,24391,4.387229606,-0.473509563,8459027.85,7486055.48,,346.8093908,306.9187602,-57.69238162,21.57563036,,39.89063056,-17.80175106,3.7738793,,,0,2
12028,Innovation Health Insurance Company,VA,8970576.3,-10851778.45,250797,77956385.43,65164565.2,116041.59,310.834601,259.829923,-43.26917168,35.76827594,0.4626913,51.00467801,4,7.735506326,3,43.50378226,2,0,0,1,0,0,8.198197626,3,43.96647356,2,Innovation Health Insurance Company,VA,9720705.61,-9421914.58,458023,142090442.7,118565881.9,-6713277.58,310.2255623,258.8644717,-20.57083286,21.22318226,-14.65707526,51.3610906,4,30.79025774,4,52.01344,3,0,0,0,1,0,16.13318248,2,37.35636475,2,Innovation Health Insurance Company,VA,9072744.96,-39102743.29,-57.15496868,-13.885797,684153,5.835153236,0.435830898,206541369.6,195031076.9,,301.8935378,285.0693878,-57.15496868,13.26128068,,16.82415001,-40.33081868,-27.069538,,,0,3
82483,North Shore-LIJ Insurance Company Inc,NY,5663264.35,434621.91,91082,38127866,42091418,3299402.534,418.6103292,462.1266331,4.771765113,62.17764597,36.22452882,-43.51630399,2,-38.74453888,1,23.43310709,2,0,0,1,0,0,-2.520010057,2,59.65763591,3,North Shore-LIJ Insurance Company Inc.,NY,8737682.64,2282312.43,189964,76546973,82818832,,402.9551547,435.9711945,12.01444711,45.9965185,,-33.01603988,2,-21.00159278,2,24.99492572,2,0,0,1,0,0,,2,,0,North Shore-LIJ Insurance Company Inc,NY,6258273.72,-19781114.37,-56.69971872,-61.47148384,348875,5.542669849,0.583237291,143377159.5,163481023.8,,410.9700021,468.5948371,-56.69971872,17.93844133,,-57.62483497,-114.3245537,-96.38611236,,,0,2
46275,"Humana Medical Plan of Michigan, Inc.",MI,6808276.09,-25129449.51,269299,68045829.77,54511335.35,6606771,252.6776177,202.4193753,-93.31430681,25.28147557,24.53321772,50.2582424,4,-43.05606441,1,-17.77458884,1,0,1,0,0,0,-18.52284669,2,6.758628885,0,"Humana Medical Plan of Michigan, Inc.",MI,5237342.47,-10842830.41,210962,60800064,49356249,,288.2038661,233.9580067,-51.39707819,24.82599933,,54.24585944,4,2.84878125,3,27.67478058,2,0,0,1,0,0,,2,,0,"Humana Medical Plan of Michigan, Inc.",MI,3265248.4,-19477061.31,-56.55261903,36.76168778,344406,5.537070709,0.106835968,92558175.44,75357602.94,,268.7472792,218.804559,-56.55261903,9.4808116,,49.94272022,-6.609898811,2.870912789,,,0,2
19636,"HMO Louisiana, Inc.",LA,11532268.15,-12245987.34,337975,124336446,107922906,1940993,367.8865182,319.322157,-36.23341176,34.12166033,5.743007619,48.56436127,4,12.33094951,3,46.45260984,3,0,0,0,1,0,18.07395713,3,52.19561746,3,"HMO Louisiana, Inc.",LA,18992557.99,-30654005.69,599791,224819726,202707594,,374.8301092,337.963714,-51.10781204,31.66529339,,36.86639513,3,-14.24141691,2,17.42387648,2,0,0,1,0,0,,2,,0,"HMO Louisiana, Inc.",LA,11110876.79,-46288576.05,-55.75217288,-19.51876112,830256,5.919212023,0.390327446,337103824,287937814,,406.0239541,346.8060622,-55.75217288,13.38247094,,59.21789183,3.465718947,16.84818988,,,0,2
64844,Aetna Health Inc. (a PA corp.),PA,1280386.05,-1144736.65,187327,61051891.6,51999516.87,-210798.16,325.9107956,277.5868768,-6.110900457,6.835032056,-1.125295126,48.32391876,4,42.2130183,4,49.04805036,3,0,0,0,1,0,41.08772318,4,47.92275524,3,Aetna Health Inc. (a PA corp.),PA,6959835.96,-25852344.53,324022,105458417.2,77700405.68,,325.4668424,239.7997842,-79.78576927,21.4795167,,85.66705816,4,5.881288894,3,27.36080559,2,0,0,1,0,0,,2,,0,Aetna Health Inc. (a PA corp.),PA,12886104.3,-31760032.8,-55.02088019,-48.90997974,577236,5.761353409,0.488753031,202395529.6,194599036.8,,350.6287369,337.1221421,-55.02088019,22.32380569,,13.50659488,-41.51428532,-19.19047963,,,0,2
89364,Sanford Health Plan,ND,300927.77,128336.66,12835,3365375,2795365.75,,262.2029607,217.7924231,9.998960654,23.44587222,,44.41053759,4,54.40949825,4,77.85537047,4,0,0,0,0,1,,2,,0,Sanford Health Plan,ND,935693.69,-728919.89,28955,9384377,9045705.67,,324.102124,312.4056526,-25.17423208,32.31544431,,11.69647142,3,-13.47776066,2,18.83768365,2,0,0,1,0,0,,2,,0,Sanford Health Plan,ND,824355.88,-3640352.33,-54.59109127,-64.59005192,66684,4.824021643,0.71562577,22471555,21669276.86,,336.9857087,324.9546647,-54.59109127,12.36212405,,12.03104403,-42.56004724,-30.19792319,,,0,2
31616,Medica Insurance Company,MN,8295441.04,-11637872.8,271330,62080064.95,48327689.36,,228.799119,178.1140654,-42.89195002,30.57325412,,50.68505359,4,7.793103564,3,38.36635768,2,0,0,1,0,0,,2,,0,Medica Insurance Company,MN,4415250.76,-5042829.16,138388,36796777.05,35785272.13,,265.8957211,258.5865258,-36.4397864,31.90486719,,7.309195306,3,-29.13059109,2,2.774276093,2,0,0,1,0,0,,2,,0,Medica Insurance Company,MN,1837669.52,-5073958.4,-53.97426149,-11.08231147,94007,4.973160193,-0.460337621,28906770.34,26696904.84,,307.4959348,283.9884779,-53.97426149,19.54822003,,23.50745689,-30.4668046,-10.91858457,,,0,2
72547,Aetna Life Insurance Company,IL,917024.2,125878.03,91336,26015250.74,22909464.09,384577.31,284.8301955,250.826225,1.378186367,10.04011781,4.210577538,34.0039705,3,35.38215687,3,45.42227468,3,0,0,0,1,0,39.59273441,4,49.63285222,3,Aetna Life Insurance Company,IL,814606.14,-670691.43,36698,12785277.03,10256028.67,,348.391657,279.4710521,-18.27596681,22.19756226,,68.92060494,4,50.64463813,4,72.84220039,4,0,0,0,0,1,,2,,0,Aetna Life Insurance Company,IL,2158123.97,-7044744.34,-52.80363635,-54.18182272,133414,5.125201405,0.164559417,51205144.74,44699309.22,,383.8063827,335.0421187,-52.80363635,16.17614321,,48.76426402,-4.03937233,12.13677088,,,0,4
40411,Cigna Health and Life Insurance Company,NC,1242110.42,1069804.73,5704,2238018,3813691,,392.3593969,668.5994039,187.5534239,217.7612938,,-276.240007,0,-88.6865831,1,129.0747107,4,0,0,0,0,1,,2,,0,Cigna Health and Life Insurance Company,NC,293355.4,596150.26,5539,2106567,2571812,,380.3153999,464.3098032,107.6277776,52.96179816,,-83.99440332,1,23.63337426,3,76.59517241,4,0,0,0,0,1,,2,,0,Cigna Health and Life Insurance Company,NC,574641.37,-717206.52,-51.63845633,-239.1918802,13889,4.142670978,0.386491461,5578645,5479908,,401.6592267,394.5502196,-51.63845633,41.37384765,,7.109007128,-44.5294492,-3.155601555,,,0,4
80473,Group Health Cooperative,WA,25307015.16,890216.02,428008,148391467.6,123818071.4,-6386232,346.702556,289.2891521,2.079905095,59.12743491,-14.92082391,57.41340396,4,59.49330905,4,118.620744,4,0,0,0,0,1,44.57248514,4,103.69992,4,Group Health Cooperative,WA,15413893.81,-9944277,445529,155309681.9,138406445.2,,348.5961226,310.6564224,-22.32015649,34.59683614,,37.93970022,3,15.61954373,3,50.21637988,3,0,0,0,1,0,,2,,0,Group Health Cooperative,WA,9278483.81,-30666000.99,-51.60732423,-53.68722933,594218,5.773945803,0.142493917,201069020.1,181304314.1,,338.3758488,305.1141401,-51.60732423,15.6146125,,33.26170867,-18.34561557,-2.731003066,,,0,3
18167,Molina Healthcare of Utah,UT,96992.14,311802.19,2085,544533,907059,-34983.7256,261.1669065,435.0402878,149.5454149,46.51901199,-16.77876528,-173.8733813,0,-24.32796643,2,22.19104556,2,0,0,1,0,0,-41.1067317,1,5.412280288,0,Molina Healthcare of Utah,UT,1295181.45,-2854734.71,72932,16190660,18398259,,221.9966544,252.2659326,-39.14241636,17.75875404,,-30.26927823,2,-69.41169459,1,-51.65294055,0,1,0,0,0,0,,2,,0,"Molina Healthcare of Utah, Inc.",UT,4248954.73,-31798539.87,-51.06894764,-200.6143625,622659,5.79425027,2.475144211,135621047,141993410,,217.8095025,228.0436162,-51.06894764,6.82388712,,-10.2341137,-61.30306134,-54.47917422,,,0,0
17210,Aetna Life Insurance Company,NY,14885554.32,14975558.9,57833,31466911.09,60811431.43,,544.0995814,1051.500552,258.944874,257.3885899,,-507.4009707,0,-248.4560967,0,8.932493213,1,0,1,0,0,0,,2,,0,Aetna Life Insurance Company,NY,4506213,9153245.87,38982,23793093.93,36376276.41,,610.3610366,933.1557234,234.8069845,115.5972757,,-322.7946868,0,-87.98770227,1,27.60957339,2,0,0,1,0,0,,2,,0,Aetna Life Insurance Company,NY,68477.14,-52359.96,-50.88431487,-309.8291889,1029,3.012415375,-1.749760346,413436.08,469815.97,,401.7843343,456.5752867,-50.88431487,66.54726919,,-54.79095238,-105.6752672,-39.12799806,,,1,2
56503,"Florida Health Care Plan, Inc.",FL,3957217.77,4718787.44,43790,18256065.08,22655624.43,-1171938.09,416.9003215,517.3698203,107.7594757,90.36806965,-26.7626876,-100.4694987,1,7.289976935,3,97.65804659,4,0,0,0,0,1,-19.47271066,2,70.89535899,4,"Florida Health Care Plan, Inc.",FL,2186051.19,2314125.36,37045,18538858.37,20950336.53,,500.4415811,565.5374957,62.46795411,59.01069483,,-65.0959147,1,-2.627960588,2,56.38273424,3,0,0,0,1,0,,2,,0,"Florida Health Care Plan, Inc",FL,3533832.47,-11167504.61,-50.77384726,-158.5333229,219946,5.342316068,0.700941123,86352286.73,77817714.88,,392.6067613,353.8037286,-50.77384726,16.06681854,,38.80303279,-11.97081447,4.096004065,,,0,3
77552,CareSource,OH,6919052.23,-2165055.8,250740,84336554,70915065.26,-2330396.566,336.3506182,282.8231047,-8.634664593,27.59452911,-9.2940758,53.52751352,4,44.89284893,4,72.48737804,4,0,0,0,0,1,35.59877313,4,63.19330224,3,Care Source,OH,9244613.09,-16752738.98,489641,160889855.3,130505937.4,,328.587384,266.5339247,-34.21433046,18.8803901,,62.05345937,4,27.83912891,3,46.71951901,3,0,0,0,1,0,,2,,0,CareSource,OH,8031608.79,-34109342.06,-50.456487,-41.82182241,676015,5.829956333,0.430732711,212195171.4,213750194.7,,313.8912175,316.1914968,-50.456487,11.88081446,,-2.300279284,-52.75676628,-40.87595182,,,0,3
30613,Humana Insurance Company,MO,2155537.32,-545487.55,36575,8745971.2,9764057.32,,239.124298,266.959872,-14.91421873,58.93471825,,-27.83557403,2,-42.74979275,1,16.1849255,1,0,1,0,0,0,,2,,0,Humana Insurance Company,MO,4910519.65,-188325.95,85368,26388328.34,32700323.22,,309.1126457,383.0512981,-2.206048519,57.52178392,,-73.93865242,1,-76.14470094,1,-18.62291702,1,0,1,0,0,0,,2,,0,Humana Insurance Company,MO,2133913.47,-10432560.76,-49.97490257,-35.06068384,208756,5.319638967,0.756454632,73674052.39,56146377.61,,352.9194485,268.9569527,-49.97490257,10.22204617,,83.96249583,33.98759327,44.20963944,,,0,1
94815,"ConnectiCare Insurance Company, Inc. **",CT,13127918.24,-10948959.34,263102,94374795,81056000,,358.700409,308.0782358,-41.61488449,49.89668737,,50.62217315,4,9.007288656,3,58.90397602,3,0,0,0,1,0,,2,,0,"ConnectiCare Insurance Company, Inc.",CT,17822555.02,-26170707.17,482538,169320298,166089425.7,,350.8952621,344.1996811,-54.23553621,36.93502899,,6.695581073,3,-47.53995513,1,-10.60492614,1,0,1,0,0,0,,2,,0,"ConnectiCare Insurance Company, Inc.",CT,11523325.35,-25322894.3,-49.16312702,-7.548242522,515079,5.711873844,0.291749694,193570640.1,205709363.6,,375.8076724,399.3743942,-49.16312702,22.37195721,,-23.5667218,-72.72984882,-50.3578916,,,0,1
32237,Humana Insurance Company,NC,86672.41,-458922.56,37196,7419397.65,5361900.222,,199.4676215,144.152603,-12.33795462,2.330154049,,55.3150185,4,42.97706388,4,45.30721793,3,0,0,0,1,0,,2,,0,Humana Insurance Company,NC,293030.6,-520970.75,28992,6801002.18,5108896.339,,234.5820288,176.217451,-17.96946571,10.10729167,,58.36457785,4,40.39511213,4,50.5024038,3,0,0,0,1,0,,2,,0,Humana Insurance Company,NC,454507.19,-1766155.71,-49.00543036,-36.66747574,36040,4.556784782,-0.013711457,11018852.23,9552219.98,,305.739518,265.0449495,-49.00543036,12.61118729,,40.69456853,-8.31086182,4.300325472,,,0,3
25896,Wellmark Health Plan of Iowa,IA,782563.16,-2547979.51,81794,14314445,11937232,,175.0060518,145.9426364,-31.15117869,9.567488569,,29.06341541,3,-2.087763283,2,7.479725285,1,0,1,0,0,0,,2,,0,Wellmark Health Plan of Iowa,IA,1964191.81,-4391485.66,121898,25305558,32017398,,207.5961706,262.6572872,-36.02590412,16.11340473,,-55.06111667,1,-91.08702079,1,-74.97361606,0,1,0,0,0,0,,2,,0,"Wellmark Health Plan of Iowa, Inc",IA,809644.81,-5781185.31,-48.70745552,-17.55627682,118692,5.074421448,0.161700001,35006962,27118538,,294.9395241,228.4782294,-48.70745552,6.82139327,,66.46129478,17.75383926,24.57523253,,,0,0
57845,Medica Health Plans of Wisconsin,WI,2862374.5,-2323453.55,33965,21219228.85,14752671.73,-1883070.628,624.7380789,434.3492339,-68.40728839,84.27423819,-55.44150237,190.388845,4,121.9815566,4,206.2557948,4,0,0,0,0,1,66.54005423,4,150.8142924,4,Medica Health Plans of Wisconsin,WI,5114750.87,-2183267.46,76759,38717010.52,35813462.65,,504.3970156,466.5702087,-28.44314621,66.6338914,,37.82680689,3,9.383660678,3,76.01755208,4,0,0,0,0,1,,2,,0,Medica Health Plans of Wisconsin,WI,2876225.47,-4884013.82,-48.58071717,19.82657121,100534,5.002312962,0.471281343,56389098.33,47160600.06,,560.8957997,469.1010013,-48.58071717,28.60948008,,91.79479848,43.21408131,71.82356138,,,0,4
74313,Paramount Insurance Company,OH,1327983.05,-389493.94,15159,6194037,6711129,,408.6045913,442.7158124,-25.69390725,87.60360512,,-34.11122106,2,-59.80512831,1,27.79847681,2,0,0,1,0,0,,2,,0,Paramount Insurance Company,OH,1272564.12,-580499.95,33167,12165663,11503977,-29852.221,366.8002231,346.850092,-17.50233515,38.36838183,-0.900057919,19.95013115,3,2.447796002,3,40.81617783,3,0,0,0,1,0,1.547738083,2,39.91611991,2,Paramount Insurance Company,OH,885793.2,-2330312.51,-47.72883234,-22.03492509,48824,4.688633357,0.507962804,18375620,16605362,,376.3644929,340.106546,-47.72883234,18.14257742,,36.25794691,-11.47088543,6.671691996,,,0,3
67243,"Vantage Health Plan, Inc.",LA,5014154.17,-416149.3,80242,33314451,29302045.98,,415.1747339,365.1709327,-5.186178061,62.48790122,,50.00380125,4,44.81762319,4,107.3055244,4,0,0,0,0,1,,2,,0,"Vantage Health Plan, Inc.",LA,2858301.9,-261974.85,84352,36491283,35727199.9,1205819.158,432.6072055,423.5489366,-3.105733711,33.88540758,14.29508676,9.058268921,3,5.95253521,3,39.83794279,3,0,0,0,1,0,20.24762197,3,54.13302954,2,Vantage Health Plan,LA,3635462.07,-9974637.2,-46.03225467,-40.84607661,216688,5.335834861,0.431433116,97491963,88410665,,449.9186065,408.0090499,-46.03225467,16.77740378,,41.9095566,-4.122698073,12.65470571,,,0,3
