,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15
83,21032,Kaiser Foundation Health Plan of Colo.,CO,26956984.91,-33664830.89,-3582183.17,819397.0,664202.0,253676763.0,219954806.0,Kaiser Foundation Health Plan of Colo.,CO,20539222.46,-7630792.84,951160.48,829731.0,627193.0,231648599.0,261842374.0,Kaiser Foundation Health Plan of Colorado,CO,16419013.45,-59023683.88,-3316114.09,1287943.0,643960.0,402547882.0,378221551.0
84,35944,Kaiser Permanente Insurance Company,CO,,,-49499.07,,1146.0,,,Kaiser Permanente Insurance Company,CO,,,-124133.71,,1216.0,,,Kaiser Permanente Insurance Company,CO,,,-169078.93,,1923.0,,
85,11555,New Health Ventures Inc.,CO,205000.0,99152.72,,921.0,,486058.0,826272.0,New Health Ventures Inc.,CO,389863.07,173278.24,,4585.0,,1634767.0,2504367.0,,,,,,,,,
86,80208,Rocky Mountain Health Care Options,CO,,,404793.25,,160207.0,,,Rocky Mountain Health Care Options,CO,,,4347588.59,,111248.0,,,Rocky Mountain HealthCare Options Inc,CO,,,2715286.61,,81542.0,,
87,97879,Rocky Mountain HMO,CO,54104079.51,13887675.22,-16089.07,317751.0,166386.0,143359065.0,192086392.0,Rocky Mountain HMO,CO,32893237.64,18515843.4,-2204692.42,310694.0,157000.0,141690627.0,212669755.0,Rocky Mountain Health Maintenance Organization Inc,CO,8180224.47,10483559.33,-2943564.31,148133.0,160159.0,86666275.0,105268457.0
88,87269,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",CO,,,2272512.47,751693.0,722035.0,204232828.5,158902637.2,Rocky Mountain Hos & Med Svc(Anthem BCBS),CO,3292837.76,-318263.67,-1239886.17,534111.0,677758.0,181263174.2,148064739.2,Rocky Mountain Hos&Med Svc(Anthem BCBS),CO,27109001.49,43292191.96,947344.48,879410.0,687016.0,370760496.5,420520351.5
89,39060,Time Insurance Company,CO,16138881.92,9288648.71,,251449.0,,67039154.0,85312278.0,Time Insurance Company,CO,5903506.26,6541514.95,,135223.0,,44349854.0,54965967.0,,,,,,,,,
90,67879,UnitedHealthcare Insurance Company,CO,,,3694826.77,27168.0,648310.0,13529598.43,14539004.6,United Healthcare Insurance Company,CO,,,979323.74,19084.0,553156.0,9615388.77,8685449.61,UnitedHealthcare Insurance Company,CO,,,18066220.34,15932.0,815709.0,7545206.71,5549825.71
91,59036,"UnitedHealthcare of Colorado, Inc.",CO,,,1469933.76,1532.0,43061.0,848497.44,1163737.92,"United Healthcare of Colorado, Inc.",CO,,,-1520187.65,1201.0,50195.0,647029.81,767349.24,"UnitedHealthcare of Colorado, Inc.",CO,1537280.69,6746077.39,-8152391.81,66639.0,148383.0,26572408.43,35061697.98
92,39159,Aetna Life Insurance Company,CT,5454083.6,2822391.74,2719970.89,394978.0,430042.0,98469600.06,92307381.1,Aetna Life Insurance Company,CT,4544078.36,-621770.44,-610884.79,93291.0,433610.0,35918919.04,31853805.4,Aetna Life Insurance Company,CT,1447448.75,789659.17,5293151.42,56861.0,402628.0,24941307.12,22355443.86
93,86545,Anthem Health Plans Inc. (Anthem BCBS),CT,53879332.07,13893512.78,1456630.51,709141.0,882121.0,284597256.0,270068513.8,Anthem Health Plans Inc.(Anthem BCBS),CT,37802725.1,25538509.66,25341838.53,654579.0,464639.0,280767787.0,281199270.2,Anthem Health Plans Inc(Anthem BCBS),CT,20499214.04,24193391.03,14278900.63,638612.0,458553.0,281630564.5,310504939.2
94,74684,Celtic Insurance Company**,CT,0.0,-376.51,,566.0,,146313.0,78932.17738,,,,,,,,,,,,,,,,,,
95,87354,Cigna Health and Life Insurance Company**,CT,1443523.59,-45977.45,,7558.0,5600.0,3024212.0,4941316.0,Cigna Health and Life Insurance Company,CT,949866.36,1551767.81,,7637.0,7581.0,3105679.0,5626276.0,Cigna Health and Life Insurance Company,CT,535710.84,1027304.78,,6669.0,,2992995.0,5399617.0
96,76962,"ConnectiCare Benefits, Inc. **",CT,22088564.32,-6289036.98,,302364.0,,145886000.0,127959000.0,"ConnectiCare Benefits, Inc.",CT,20637447.76,4456584.71,,439258.0,,194807925.7,183674757.7,"ConnectiCare Benefits, Inc.",CT,14049522.77,-1673116.38,,610498.0,,272887365.9,278027677.8
97,94815,"ConnectiCare Insurance Company, Inc. **",CT,13127918.24,-10948959.34,-7957364.87,263102.0,640290.0,94374795.0,81056000.0,"ConnectiCare Insurance Company, Inc.",CT,17822555.02,-26170707.17,-10932640.17,482538.0,790744.0,169320298.0,166089425.7,"ConnectiCare Insurance Company, Inc.",CT,11523325.35,-25322894.3,-3713490.75,515079.0,665995.0,193570640.1,205709363.6
98,75091,"ConnectiCare, Inc. **",CT,9490.2,-115248.13,72069.21,6108.0,56182.0,2748338.0,2504000.0,"ConnectiCare, Inc.",CT,26569.95,-1899004.88,-6351.77,11204.0,1041.0,4087279.69,2760050.122,"ConnectiCare, Inc.",CT,49691.37,-1145321.71,-266957.78,7751.0,1618.0,2880064.18,2328469.831
99,95882,"Harvard Pilgrim Health Care of Connecticut, Inc. **",CT,,,9449.37,,,,,"Harvard Pilgrim Health Care of Connecticut, Inc.",CT,,,-586198.35,,2813.0,,,"Harvard Pilgrim Health Care of Connecticut, Inc.",CT,,,477019.49,,7851.0,,
100,91069,"HealthyCT, Inc. **",CT,1944236.31,-569431.67,-532743.6,23491.0,3296.0,11974980.0,12903482.29,"HealthyCT, Inc.",CT,11450211.51,-6912671.83,-6459820.49,204238.0,70909.0,95596346.48,94063469.84,"HealthyCT, Inc.",CT,6340096.71,-745863.3,-7270795.39,176948.0,127194.0,80188268.15,100808441.7
101,89130,"HPHC Insurance Company, Inc. **",CT,,,-130325.86,,842.0,,,"HPHC Insurance Company, Inc.",CT,,,-9781592.11,,72808.0,,,"HPHC Insurance Company, Inc.",CT,,,-14809373.05,,156344.0,,
102,29462,"Oxford Health Insurance, Inc. **",CT,,,4715438.4,10175.0,281054.0,6277323.63,5081898.85,"Oxford Health Insurance, Inc.",CT,,,5162193.87,7471.0,226055.0,4981886.02,4654320.68,"Oxford Health Insurance, Inc.",CT,,,6196764.55,6822.0,150440.0,4713848.61,4244556.35
103,71179,"Oxford Health Plans (CT), Inc. **",CT,,,-86030.15,1336.0,71604.0,975602.14,911348.93,"Oxford Health Plans (CT), Inc.",CT,,,-1834583.56,399.0,31660.0,260782.68,197148.41,"Oxford Health Plans (CT), Inc.",CT,,,-59675.4,404.0,19461.0,219277.13,221924.36
104,86542,Time Insurance Company**,CT,2907270.19,1253125.49,,32592.0,,10690013.0,12884801.0,Time Insurance Company,CT,2420111.46,905352.48,,44378.0,,16848251.0,19155290.0,,,,,,,,,
105,49650,UnitedHealthcare Insurance Company,CT,,,-267093.84,1934.0,8132.0,998138.95,-896855.92,United Healthcare Insurance Company,CT,1989551.43,1159270.36,-291961.23,27086.0,6305.0,12920412.57,14534404.08,UnitedHealthcare Insurance Company,CT,1599327.73,2483964.33,-125543.67,27478.0,9082.0,13602441.52,18958398.21
106,73987,Aetna Health Inc. (a PA corp.),DC,,,-239619.32,44.0,13487.0,22061.26,62500.78,Aetna Health Inc. (a PA corp.),DC,,,-905578.03,,7469.0,,,Aetna Health Inc. (a PA corp.),DC,,,-521995.34,12.0,6945.0,,10724.25
107,77422,Aetna Life Insurance Company,DC,0.0,-45424.71,400712.47,19134.0,12722.0,3784199.41,2750090.09,Aetna Life Insurance Company,DC,26078.14,-254043.25,-335906.75,7547.0,8048.0,2045560.4,1150528.64,Aetna Life Insurance Company,DC,,,-278383.82,258.0,9712.0,104974.72,96648.02
108,86052,"CareFirst BlueChoice, Inc.",DC,1900356.26,-1007058.65,-6732251.48,85443.0,411734.0,22644314.97,22846546.22,"CareFirst Blue Choice, Inc.",DC,3021555.65,-1630614.05,-10757047.29,110036.0,440289.0,33188114.25,30505235.97,CareFirst BlueChoice,DC,1167287.99,-7984910.32,-12225393.95,110621.0,447410.0,27910624.1,26359366.05
109,78079,GHMSI,DC,2071230.11,1803989.23,8238082.97,91636.0,491235.0,31714766.26,32975261.0,GHMSI,DC,2537992.49,3510581.06,15545279.98,78795.0,468211.0,30954934.21,34339711.12,Group Hospitalization and Medical Services,DC,2918352.18,9810171.94,16753749.82,105899.0,431106.0,41460173.05,59142396.25
110,94506,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",DC,316474.04,-751505.85,-1598160.33,22353.0,47595.0,8802394.0,8736406.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",DC,493299.21,-1625923.79,-2940128.99,28987.0,47724.0,8721639.0,9746356.0,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",DC,152397.44,-1825261.64,-1659851.69,28489.0,46433.0,9015097.0,9548927.0
111,75753,"Optimum Choice, Inc.",DC,,,186718.46,146.0,18132.0,96830.42,41721.66,"Optimum Choice, Inc.",DC,,,-171150.38,181.0,12853.0,103401.8,12905.09,"Optimum Choice, Inc.",DC,,,308133.57,172.0,10396.0,89196.52,49001.37
112,41842,UnitedHealthcare Insurance Company,DC,,,-255482.82,502.0,91860.0,367061.23,-13596163.6,United Healthcare Insurance Company,DC,,,-389192.26,4233.0,87665.0,989112.32,15388473.43,UnitedHealthcare Insurance Company,DC,,,-2167698.98,2603.0,98152.0,1111059.47,-2838024.02
113,67190,Aetna Health Inc. (a PA corp.),DE,,,12382.86,138.0,43949.0,77729.2,323311.26,Aetna Health Inc. (a PA corp.),DE,729611.12,-743159.52,-557909.15,12516.0,45656.0,4569217.03,4965220.65,Aetna Health Inc. (a PA corp.),DE,343162.44,-1048438.16,89309.0,17224.0,82891.0,7435683.86,5513011.15
114,29497,Aetna Life Insurance Company,DE,290104.21,-357373.55,-77166.51,37213.0,3228.0,7707729.93,5261689.08,Aetna Life Insurance Company,DE,983961.77,-1832345.1,-241246.17,23387.0,4936.0,8127670.65,7114111.22,Aetna Life Insurance Company,DE,1002995.37,-617987.08,-609891.66,22659.0,9415.0,9954488.68,11091264.04
115,13537,Coventry Health and Life,DE,437178.28,3410.6,,16121.0,484.0,3677153.0,2861580.77,,,,,,,,,,,,,,,,,,
116,81914,"Coventry Health Care of Delaware, Inc.",DE,628973.12,-427183.66,235718.45,10111.0,92287.0,3606911.0,2716606.48,"Coventry Health Care of Delaware, Inc.",DE,0.0,,-1468781.32,814.0,58896.0,412018.92,430624.65,"Coventry Health Care of Delaware, Inc.",DE,0.0,,31586.04,,,,
117,76168,Highmark BCBSD Inc.,DE,17745845.52,727926.0,-438027.53,,,,,Highmark BCBSD Inc.,DE,20884315.58,2779948.94,2329735.02,,,,,Highmark BCBSD Inc.,DE,11767372.01,1665503.0,768074.2,,,,
118,78960,John Alden Life Insurance Company,DE,,,-2542.01,342.0,480.0,96820.0,41071.0,John Alden Life Insurance Company,DE,,,-5432.47,279.0,18.0,79509.0,42692.0,,,,,,,,,
119,97569,"Optimum Choice, Inc.",DE,,,-45756.59,24.0,767.0,13125.85,3149.4,"Optimum Choice, Inc.",DE,,,-112992.65,,581.0,,,"Optimum Choice, Inc.",DE,,,-43903.22,,509.0,,
120,97889,Time Insurance Company,DE,512544.5,53220.61,-4709.65,6861.0,2760.0,1533482.0,1673209.0,Time Insurance Company,DE,101901.86,40682.47,-10832.08,2948.0,43.0,986662.0,772875.0,,,,,,,,,
121,61021,UnitedHealthcare Insurance Company,DE,,,320100.97,486.0,2524.0,244000.03,142067.59,United Healthcare Insurance Company,DE,,,67458.83,358.0,3046.0,142305.26,59814.41,UnitedHealthcare Insurance Company,DE,,,-235174.4,294.0,4261.0,124470.32,17973.05
122,18628,Aetna Health Inc. (a FL corp.),FL,1205126.79,-525058.02,389940.41,404615.0,883049.0,93742793.82,71993704.55,Aetna Health Inc. (a FL corp.),FL,10360565.46,-28025200.75,5437975.83,485275.0,824836.0,153265045.8,124845466.8,Aetna Health Inc. (a FL corp.),FL,6467391.19,-19679828.24,6118081.67,524977.0,545041.0,187980194.5,148120335.6
123,23841,Aetna Life Insurance Company,FL,32190446.23,20415906.73,1330151.83,409905.0,92602.0,152776589.5,175865983.9,Aetna Life Insurance Company,FL,731464.13,-2790586.53,1289962.56,34529.0,112153.0,12535255.49,10352181.89,Aetna Life Insurance Company,FL,184616.94,-1657914.8,2505152.5,17849.0,60960.0,7536015.89,6111808.46
124,42204,All Savers Insurance Company,FL,,,31520.79,138.0,43780.0,53914.6,25262.61,All Savers Insurance Company,FL,,,-125918.62,158.0,30287.0,75514.52,53235.14,All Savers Insurance Company,FL,,,-130253.39,181.0,21397.0,66527.07,14635.22
125,19898,"AvMed, Inc.",FL,1841557.61,1215541.75,-3118661.5,114237.0,380802.0,28608236.0,23869035.0,"AvMed, Inc.",FL,3804584.76,-148477.46,-3997943.28,168528.0,434149.0,55062372.0,50135453.0,"AvMed, Inc",FL,4504028.34,-5705014.67,-7819786.24,345768.0,568661.0,127267834.0,123194512.0
126,16842,Blue Cross and Blue Shield of Florida,FL,265367761.3,221628751.9,4537166.63,5946938.0,2327073.0,1964556922.0,2007392657.0,Blue Cross and Blue Shield of Florida,FL,203698387.5,368933330.5,8102147.17,6204216.0,2084681.0,2399215803.0,2407327473.0,Blue Cross Blue Shield of FL Inc.,FL,126761966.46,464434259.85,24467625.0,7012969.0,1913642.0,2855099437.0,3072017634.0
127,66966,Capital Health Plan,FL,,,635267.48,,158719.0,,,Capital Health Plan,FL,,,3951692.24,,154324.0,,,Capital Health Plan,FL,,,1417443.48,,163756.0,,
128,21663,Celtic Insurance Company,FL,14820.41,143355.7,,138.0,,174155.0,432959.3592,Celtic Insurance Company,FL,110365.02,193747.7,,111.0,,196528.25,635771.1170000001,Celtic Insurance Company,FL,7217586.61,-160888837.15,,1270638.0,,428301633.3,250002700.6
129,48121,Cigna Health and Life Insurance Company,FL,75559934.98,39512510.93,,406640.0,90788.0,178312739.0,274385648.0,Cigna Health and Life Insurance Company,FL,82711915.66,73421679.32,,497891.0,63293.0,238338961.0,448394923.0,Cigna Health and Life Insurance Company,FL,4687309.64,11336832.52,,110620.0,,51983771.0,62971090.0
130,76089,Coventry Health and Life Insurance Co.,FL,,,107518.39,79654.0,14868.0,13570204.0,11566437.26,Coventry Health and Life Insurance Co.,FL,,,-31756.97,280.0,4870.0,125.65,3921.93,,,,,,,,,
131,57451,"Coventry Health Care of Florida, Inc.",FL,63556095.78,-160958367.1,90797.9,2194518.0,229598.0,632137574.4,505332831.5,"Coventry Health Care of Florida, Inc.",FL,56919893.68,-110567546.0,973155.25,2827355.0,128894.0,798433547.1,727386476.9,"Coventry Health Care of Florida, Inc.",FL,28788522.6,-112203006.16,-13019.42,2554014.0,66394.0,866170700.0,721852379.9
132,92120,"Coventry Health Plan of Florida, Inc.",FL,1838893.01,824165.75,,183541.0,,53843141.34,43602103.04,"Coventry Health Plan of Florida, Inc.",FL,489538.37,-1502492.36,,41870.0,,15021291.46,13064460.97,,,,,,,,,
133,56503,"Florida Health Care Plan, Inc.",FL,3957217.77,4718787.44,-69476.1,43790.0,63494.0,18256065.08,22655624.43,"Florida Health Care Plan, Inc.",FL,2186051.19,2314125.36,528571.04,37045.0,59053.0,18538858.37,20950336.53,"Florida Health Care Plan, Inc",FL,3533832.47,-11167504.61,-790753.33,219946.0,56243.0,86352286.73,77817714.88
134,40442,Freedom Life Insurance,FL,197590.16,34088.7,,14676.0,,3968126.0,3457885.0,Freedom Life Insurance,FL,441431.46,544782.95,,10292.0,,3189781.0,4324035.0,Freedom Life Insurance Company of America,FL,92026.59,173446.74,,6944.0,,2475206.0,3616725.0
135,27357,"Health First Health Plans, Inc.",FL,,,-761118.31,,90358.0,,,"Health First Health Plans, Inc.",FL,3432440.18,814327.97,668492.53,99351.0,86547.0,40411166.72,40149485.54,Health First Health Plans,FL,3159908.04,1792502.93,-1024411.33,170681.0,49271.0,73112102.12,67802664.04
136,77150,"Health First Insurance, Inc.",FL,1475534.84,-723613.84,-391901.29,44014.0,8198.0,16295450.67,16609133.14,"Health First Insurance, Inc.",FL,649761.09,700760.1,-210737.71,18268.0,6960.0,7453747.0,7254775.727999999,Health First Insurance,FL,0.0,,-315764.28,3307.0,5052.0,841052.42,544300.5391
137,30252,"Health Options, Inc.",FL,61800974.07,32115302.73,-1315788.63,866970.0,491056.0,342910967.3,389540888.0,"Health Options, Inc.",FL,49987278.15,81745567.9,-4176090.84,1110889.0,496403.0,481493023.5,549283125.5,"Health Options, Inc.",FL,38308523.89,-6728057.44,-14039797.34,2717429.0,576529.0,1038344661.0,1055850578.0
138,99308,"Humana Health Insurance Co of FL, Inc.",FL,547055.66,185940.22,-116650.43,332719.0,7632.0,74908404.3,58260377.32,"Humana Health Insurance Co of FL, Inc.",FL,1206801.28,-2261208.38,-124082.7,231548.0,7886.0,60196665.78,44044679.38,"Humana Health Insurance Co of FL, Inc.",FL,380796.07,-2944845.74,-110820.97,137234.0,6407.0,38957988.65,28694534.48
139,15980,Humana Insurance Company,FL,525858.0,483961.79,,340137.0,,61957108.45,44168143.43,Humana Insurance Company,FL,0.0,-279.3,,37.0,,44598.83,-11362466.14,,,,,,,,,
140,35783,"Humana Medical Plan, Inc.",FL,119899412.3,-80860989.32,-6552473.44,1990616.0,764794.0,614620857.2,646221477.6,"Humana Medical Plan, Inc.",FL,136834264.8,-135056370.8,-11511826.07,3470273.0,851617.0,1188746061.0,1144224614.0,"Humana Medical Plan, Inc.",FL,73556881.87,-1588085.51,-8475356.54,2637265.0,556617.0,1022259090.0,1117504369.0
141,41240,John Alden Life Insurance Company,FL,,,-890.28,3453.0,439.0,1287342.0,1027365.0,John Alden Life Insurance Company,FL,,,6445.09,2136.0,247.0,835630.0,581247.0,,,,,,,,,
142,54172,"Molina Healthcare of Florida, Inc.",FL,413077.75,664162.18,,6429.0,,2382576.0,3070584.0,"Molina Healthcare of Florida, Inc.",FL,19021408.95,-218903904.1,,1722261.0,,586687204.0,333655952.1,"Molina Healthcare of Florida, Inc.",FL,25476629.62,-252569063.08,,2589371.0,,868088165.0,664080390.0
143,80779,"Neighborhood Health Partnership, Inc.",FL,,,-171191.73,10782.0,617289.0,6051415.12,6242101.24,"Neighborhood Health Partnership, Inc.",FL,,,-338156.26,7636.0,554192.0,4216909.92,3195481.36,"Neighborhood Health Partnership, Inc.",FL,,,-241201.26,7094.0,547235.0,3953536.42,2592755.81
144,51398,"Preferred Medical Plan, Inc.",FL,19151683.89,-97122695.74,,944021.0,939.0,288527289.5,213208157.6,"Preferred Medical Plan, Inc.",FL,11390404.66,-62496825.44,,741265.0,2447.0,248150190.0,203700851.0,,,,,,,,,
145,86382,Sunshine State Health Plan,FL,0.0,-198355.63,,3460.0,,1302976.93,532646.8603,Sunshine State Health Plan,FL,1184424.15,-26584661.51,,187352.0,,64261869.35,27042932.65,,,,,,,,,
146,62662,Time Insurance Company,FL,24416837.37,11930582.36,-119621.8,298430.0,1202.0,84718475.0,120565819.0,Time Insurance Company,FL,76121282.95,35074237.06,-112612.6,778753.0,2514.0,316317240.0,490160774.0,,,,,,,,,
147,43839,UnitedHealthcare Insurance Company,FL,,,3844812.86,60049.0,1461398.0,34642096.64,42186280.01,United Healthcare Insurance Company,FL,,,4051544.19,38845.0,1280849.0,21615308.07,17434902.57,UnitedHealthcare Insurance Company,FL,,,5443321.07,34121.0,1279514.0,18908544.2,14725667.31
148,17341,UnitedHealthcare Life Insurance Company,FL,7942642.06,6516021.26,,63489.0,,28607461.86,41159963.06,United Healthcare Life Insurance Company,FL,14736590.26,10189460.6,,197146.0,,81792203.05,116989596.1,UnitedHealthcare Life Insurance Company,FL,6190397.67,3944039.65,,141757.0,,69928875.78,82290333.81
149,68398,"UnitedHealthcare of Florida, Inc.",FL,,,1650597.6,8953.0,709422.0,5326480.94,6733998.3,"United Healthcare of Florida, Inc.",FL,75479361.88,14572435.15,-4380861.24,1434483.0,753362.0,550885456.1,697124928.4,"UnitedHealthcare of Florida, Inc.",FL,35522703.08,93698886.73,-6990459.62,1050397.0,859545.0,474737313.1,609487747.2
150,82824,Aetna Health Inc. (a GA corp.),GA,,,-1390717.91,3607.0,303393.0,1861258.73,2757745.26,Aetna Health Inc. (a GA corp.),GA,,,-4486504.66,940354.0,684990.0,259367562.6,233200810.6,Aetna Health Inc. (a GA corp.),GA,12594972.21,-49061684.16,-5012021.19,1018921.0,322550.0,352928824.6,302397410.9
151,83978,Aetna Life Insurance Company,GA,2623982.14,-500123.69,-3143639.65,325926.0,270504.0,71679839.36,65252933.38,Aetna Life Insurance Company,GA,6808764.85,-14644018.02,3485222.28,248398.0,365173.0,80536607.95,68980935.36,Aetna Life Insurance Company,GA,7209783.66,-7286899.98,11869948.22,294890.0,332786.0,113626086.8,108891922.4
152,83761,Alliant Health Plans,GA,7265449.74,2745962.25,-1464662.42,68272.0,87967.0,29758360.0,37314070.0,Alliant Health Plans,GA,10071727.5,4679043.57,22552.36,151336.0,65417.0,55822683.76,78554433.0,Alliant Health Plans,GA,4838655.1,6096822.55,-246485.61,126994.0,46729.0,57371368.64,71751937.82
153,82894,"Athens Area Health Plan Select, Inc.",GA,,,-637297.59,,,,,,,,,,,,,,,,,,,,,,
154,63411,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,1729140.2,416561.0,149454.0,161787329.0,126568608.8,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,2862053.98,260103.0,99385.0,110547996.0,91511228.51,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,2429075.84,88455.0,45580.0,43841427.3,35806196.16
155,49046,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,34663581.85,-3958982.3,2304375.99,1094274.0,1401272.0,313627768.0,267903151.0,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,31999615.68,-15389290.74,2806937.56,1329937.0,1292437.0,388444221.1,358677256.3,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,31779370.22,-26403372.35,1830323.65,1510064.0,688675.0,551320906.2,520906806.4
156,24775,Celtic Insurance Company,GA,0.0,7411.32,,59.0,,45278.0,44767.75976,Celtic Insurance Company,GA,0.0,1983.9,,18.0,,15253.3,17190.80201,Celtic Insurance Company,GA,0.0,-1334.54,,12.0,,4657.56,24225.986109999998
157,50491,Cigna Health and Life Insurance Company,GA,3655883.02,3395529.35,,20959.0,46462.0,8089063.0,16033152.0,Cigna Health and Life Insurance Company,GA,3610522.83,3938467.33,,44469.0,40411.0,16818343.0,23889040.0,Cigna Health and Life Insurance Company,GA,1923749.48,-770019.98,,65045.0,,23576429.0,25404651.0
158,65890,Coventry Health and Life,GA,,,-4418.49,,18018.0,,,Coventry Health and Life,GA,,,-233155.74,,11063.0,,,Coventry Health and Life,GA,,,-33628.54,,3277.0,,
159,47783,"Coventry Health Care of Georgia, Inc.",GA,3255942.16,-3608858.91,2304241.03,495746.0,791426.0,82403790.0,67802115.7,"Coventry Health Care of Georgia, Inc.",GA,20317351.3,-58546619.35,-1319184.49,,,,,,,,,,,,,
160,38835,Federated Mutual Insurance Company,GA,,,-55911.28,91.0,36366.0,52560.4,204532.76,Federated Mutual Insurance Company,GA,,,-818531.15,59.0,44887.0,31164.0,103869.42,Federated Mutual Insurance Company,GA,,,717318.5,6.0,52446.0,2259.0,
161,72796,Freedom Life Insurance,GA,0.0,-212.84,,1253.0,,243914.0,43543.0,Freedom Life Insurance,GA,0.0,370.93,,1023.0,,223213.0,152912.0,Freedom Life Insurance Company of America,GA,0.0,-5238.21,,694.0,,154212.0,441620.0
162,93332,"Humana Employers Health Plan of Georgia, Inc.",GA,194926953.8,64808.72,-6158.42,2871577.0,1208242.0,816862196.8,1037291728.0,"Humana Employers Health Plan of Georgia, Inc.",GA,213566269.9,68541368.02,-2579052.1,3442073.0,1307376.0,1157687890.0,1574761849.0,"Humana Employers Health Plan of Georgia, Inc.",GA,91484441.32,143941804.74,-6580193.74,2245359.0,1059874.0,895686097.9,1304791602.0
163,37001,Humana Insurance Company,GA,1866817.18,2184957.04,721767.42,28543.0,8348.0,7751973.47,8576659.711000001,Humana Insurance Company,GA,1390112.88,1622203.69,308751.17,15247.0,10003.0,6050468.51,8094148.9120000005,Humana Insurance Company,GA,0.0,-131960.47,644608.47,3794.0,8928.0,1389158.73,743344.81
