HIOS ID	HIOS INPUTTED INSURANCE COMPANY NAME_2014	STATE_2014	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	IndPremiumPMM_2014	IndCostsPMM_2014	IndRTPMM_2014	TotalP2014	IndPremiumMinusCostsPMM_2014	HIOS INPUTTED INSURANCE COMPANY NAME_2015	STATE_2015	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	IndPremiumPMM_2015	IndCostsPMM_2015	IndRTPMM_2015	IndPremiumMinusCostsPMM_2015	HIOS INPUTTED INSURANCE COMPANY NAME	STATE	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15	IndPremiumPMM	IndCostsPMM	IndRTPMM	IndPremiumMinusCostsPMM	ExitedMarketIn2016
32225	Montana Health Cooperative	MT	10821501.27	3157443.9	297652.03	115466	8918	37692890	53910617	326.4414633	466.89603	27.3452263	-113.1093404	-140.4545667	Montana Health Cooperative	MT	14667714.03	4282446.27	1822462.95	223233	17202	76503090	112773266	342.7051108	505.1818772	19.18375092	-162.4767664	Montana Health Cooperative	MT	4262930.36	856571.75	-369600.6	167472	8582	70946387	76292134	423.6313354	455.5515788	5.114716191	-31.92024338	0
65847	Medica Health Plans of Wisconsin	MN	2670519.49	130710.53		32699		10691860.88	11093060	326.978222	339.2476834	3.997386159	-8.272075291	-12.26946145	Medica Health Plans of Wisconsin	MN	6052960.34	7678426.35		76939		25770963.62	40944996.08	334.9531917	532.1747889	99.79888418	-197.2215971	Medica Health Plans of Wisconsin	MN	10897237.25	-13675777.86		499608		182210405.4	197333022.2	364.7067409	394.9757054	-27.37301616	-30.26896447	0
39424	"Moda Health Plan, Inc."	OR	110546514.1	-31157398.15	-4604925.33	1185822	158096	388355657	470752445	327.4991162	396.984071	-26.27493684	-95.75989158	-69.48495474	"Moda Health Plan, Inc."	OR	62768010.24	-10916304.04	-1070895.13	1155876	210844	358676896	485000522	310.3074171	419.5956331	-9.444182629	-109.288216	Moda Health Plan Inc	OR	21536686.44	33462328.92	-972379.63	652354	172012	256991904	338079047.2	393.9454713	518.2447677	51.29474016	-124.2992964	0
86542	Time Insurance Company**	CT	2907270.19	1253125.49		32592		10690013	12884801	327.9949988	395.3363095	38.44886751	-28.89244324	-67.34131075	Time Insurance Company	CT	2420111.46	905352.48		44378		16848251	19155290	379.6532291	431.6393258	20.40093019	-51.98609671														1
38498	LifeWise Health Plan of WA	WA	37535881.13	-32176872.96		974829	6302	320686452	231934471	328.9668773	237.9232368	-33.00771003	58.03593044	91.04364047	Life Wise Health Plan of WA	WA	23278792.62	-22413845.18		777909	4679	264335190	220628830	339.8022005	283.6177882	-28.81293979	56.18441232	Lifewise Health Plan of Washington	WA	7633787.69	-11353357.47		526619	2748	188178972	161015713	357.3341866	305.75371	-21.55895908	51.58047659	0
45495	Peach State Health Plan	GA	752278.28	-3689629.38		45349		14938432.09	9247521.498	329.4103969	203.9189728	-81.36076606	44.13065804	125.4914241	Peach State Health Plan	GA	2158724.63	-13768906.67		223797		67911724.16	43566063.28	303.4523437	194.6677716	-61.52408955	108.7845721														1
71644	Freelancers Health Service Corporation d/b/a Health Republic Insurance of New York	NY	58217806.98	-28222332.5	-52013211.07	827785	516143	273028679.5	380720596.2	329.8304264	459.9269088	-34.09379549	-164.1902779	-130.0964824	Freelancers Health Service Corporation d/b/a Health Republic I f N Y k	NY	51763635.04	-37496765.22	-153842015.4	1358859	681644	413183595.4	597117146	304.0665701	439.42539	-27.5943017	-135.3588199														1
99248	Cigna Health and Life Insurance Company	TN	1040048.02	1134427.73		9483	482	3131695	5082545	330.2430665	535.96383	119.6275156	-86.0932479	-205.7207635	Cigna Health and Life Insurance Company	TN	962071.92	1397613.95		15616	741	5229779	7147753	334.8987577	457.7198386	89.49884413	-122.8210809	Cigna Health and Life Insurance Company	TN	2323303.71	-24919104.44		212035		70770129	57016568	333.7662603	268.9016813	-117.523543	64.86457896	0
16842	Blue Cross and Blue Shield of Florida	FL	265367761.3	221628751.9	4537166.63	5946938	2327073	1964556922	2007392657	330.3476381	337.5506281	37.26770851	30.0647185	-7.202990009	Blue Cross and Blue Shield of Florida	FL	203698387.5	368933330.5	8102147.17	6204216	2084681	2399215803	2407327473	386.7073298	388.0147746	59.46493973	-1.307444808	Blue Cross Blue Shield of FL Inc.	FL	126761966.5	464434259.9	24467625	7012969	1913642	2855099437	3072017634	407.1170765	438.0480841	66.22505531	-30.93100754	0
88380	"HealthKeepers, Inc."	VA	53997035.62	-11644622.19	899569.67	891623	693806	296040848.4	297778427.2	332.024688	333.97347	-13.06002895	-15.00881089	-1.94878194	"Health Keepers, Inc."	VA	77211953.05	-13597420.4	-2356689.22	2282806	598828	743404018.1	688877488.6	325.6536114	301.7678631	-5.956450263	23.88574829	"HealthKeepers, Inc(Anthem BCBS)"	VA	49181314.31	22279438.04	765174.64	2325167	705645	841526146.6	857737862.5	361.9207337	368.8930139	9.58186575	-6.972280228	0
33871	"Keystone Health Plan East, Inc"	PA	56237853.67	-61020486.2	-7900229.63	1365965	1427814	453789098	419745377.2	332.2113656	307.2885302	-44.67207154	-19.74923618	24.92283536	"Keystone Health Plan East, Inc."	PA	49296370.95	-12386830.58	-4106693.9	1291544	1448425	482068666	469929005	373.2498978	363.8505579	-9.590715129	9.39933986	Keystone Health Plan East	PA	23860951.77	-53397058.27	-10258625.79	1592335	1418378	573518907	502166813	360.1747792	315.3650538	-33.53380932	44.80972534	0
93091	New Mexico Health Connections	NM	3178238.43	-4834621.72	-1832176.28	72246	22648	24015570	20102873	332.4138361	278.2558619	-66.91888437	-12.76091023	54.15797414	New Mexico Health Connections	NM	5515873.35	-11035028.09	-3534467.65	237567	107378	63129854	64799269	265.7349464	272.7620798	-46.45017233	-7.027133398	New Mexico Health Connections	NM	3009737.98	-3779277.3	-5084621.64	295687	172372	87331622	87114965.56	295.3515779	294.6188556	-12.78134412	0.732722237	0
95865	"Health Plan of Nevada, Inc."	NV	5762413.99	-3030918.47	2092880.93	189134	214966	63247361.96	54264833.96	334.4050354	286.9121044	-16.02524385	31.46768709	47.49293094	"Health Plan of Nevada, Inc."	NV	8222371.58	230274.9	-166538.16	357716	201550	118703087.1	102375682.3	331.8361133	286.1926285	0.643736651	45.64348478	"Health Plan of Nevada, Inc."	NV	5618554.15	-13319421.75	-2436180.93	538785	208867	183216122.4	154780811.4	340.0542376	287.2775066	-24.72121858	52.77673098	0
60156	"HMO Colorado, Inc., dba HMO Nevada"	NV	4285648.85	-4049114.37	-140898.78	72009	6337	24105673.82	18526521.51	334.7591804	257.2806387	-56.23067075	21.24787096	77.47854171	HMO Colorado Inc. dba HMO NV(Anthem BCBS)	NV	5077744.17	-8860894.35	-27406	163550	2284	52492039.02	39126115.86	320.9540753	239.2303018	-54.17850413	81.72377352	HMO Colorado Inc(Anthem BCBS)	NV	2165656.09	-491903.28	-178229.69	104620	3458	37744931.8	31022210.14	360.7812254	296.5227503	-4.701809214	64.25847505	0
77552	CareSource	OH	6919052.23	-2165055.8		250740		84336554	70915065.26	336.3506182	282.8231047	-8.634664593	44.89284893	53.52751352	Care Source	OH	9244613.09	-16752738.98		489641		160889855.3	130505937.4	328.587384	266.5339247	-34.21433046	62.05345937	CareSource	OH	8031608.79	-34109342.06		676015		212195171.4	213750194.7	313.8912175	316.1914968	-50.456487	-2.300279284	0
37833	Unity Health Plans Insurance Corporation	WI	4934795.29	7490116.39	802161.46	101128	278357	34056627	41162595	336.7675322	407.0345997	74.06570277	3.79863529	-70.26706748	Unity Health Plans Insurance Corporation	WI	7185046.24	5592708.14	832440.01	194647	294566	67620965.18	89591632.45	347.403069	460.2774892	28.73256788	-112.8744202	Unity Health Plans Insurance Corporation	WI	4616486.19	12470418.63	839649.69	216904	153286	80662042	93413220.4	371.8789972	430.6661952	57.49280156	-58.78719802	0
69364	Asuris Northwest Health	WA	4356897.34	1425226.46	2090209.09	46293	112860	15696661	16360933	339.0720195	353.4213164	30.78708358	16.43778671	-14.34929687	Asuris Northwest Health	WA	2095416.08	1091276.01	4486607.33	35287	55190	12501291	13278499	354.2746904	376.3000255	30.92572364	-22.02533511	Asuris Northwest Health	WA	673612.99	-208979.24	2625859.5	34440	54633	12961373	11787125	376.3464866	342.2510163	-6.067922184	34.09547038	0
53135	UnitedHealthcare Life Insurance Company	AR	256733.54	71131.67		2567		870399.72	1047720.59	339.0727386	408.1498208	27.71003896	-41.36704324	-69.0770822	United Healthcare Life Insurance Company	AR	506664.43	-280355.58		7917		2593474.69	3610832.45	327.58301	456.085948	-35.4118454	-128.502938	UnitedHealthcare Life Insurance Company	AR	314611.24	-189796.85		6740		2596462.56	3918316.96	385.2318338	581.3526647	-28.15977003	-196.1208309	0
22444	Geisinger Health Plan	PA	14765963.46	1759834.57	-6627591.76	219034	138239	74406248.22	109587873.8	339.701819	500.3235744	8.034526923	-152.5872285	-160.6217554	Geisinger Health Plan	PA	9210149.64	11417706.62	-2139258.77	247339	189426	87519010.48	115945179.4	353.8423398	468.7703088	46.16217669	-114.927969	Geisinger Health Plan	PA	5014140.76	2695562.98	-2263959.52	293115	156204	120501551.9	135014690.8	411.1067393	460.620203	9.196264197	-49.51346366	0
37160	Blue Cross Blue Shield of North Dakota	ND	13433148.25	1088177.61	309402.76	487298	662969	166203387	159610965	341.0713506	327.542828	2.233084499	15.76160709	13.52852259	Blue Cross Blue Shield of North Dakota	ND	12584324.78	1716903.71	22846.4	514810	623553	194054519	175053351	376.943958	340.0348692	3.335024009	36.90908879	Blue Cross Blue Shield of North Dakota	ND	7183989.12	5450054.61	788699.06	461658	599004	189953360.2	176708427.7	411.4590459	382.7691228	11.80539406	28.68992306	0
66699	"Denver Health Medical Plan, Inc."	CO	426657.77	2412384.6		5526		1886324	4647051	341.354325	840.9429967	436.551683	-63.0369887	-499.5886717	"Denver Health Medical Plan, Inc."	CO	90456.8	2379976.29		2857		1259820.15	2795911.49	440.9591005	978.6179524	833.0333532	-537.6588519	"Denver Health Medical Plan, Inc."	CO	297354.64	2810015.23		2490		1167062.43	3274884	468.6997711	1315.214458	1128.520173	-846.5146867	0
99110	Health Net Life Insurance Company	CA	96305759.81	53801059.26	-1149328.11	670834	739749	229515619	341244349	342.1347442	508.6867228	80.20025708	-86.35172152	-166.5519786	Health Net Life Insurance Company	CA	94347305.12	53436905.52	11418011.12	444015	1101301	187024958	479433200	421.2131527	1079.768026	120.349325	-658.5548731	Health Net Life Insurance Company	CA	23086888.56	65553512.41	27189932.09	328744	1089874	169810875.1	280252072.4	516.5444087	852.4933456	199.4059585	-335.9489369	0
85736	UCare Minnesota	MN	311887.29	927744.9		5906		2027827.07	2734688	343.3503336	463.0355571	157.0851507	37.3999272	-119.6852235	UCare Minnesota	MN	1959663.44	-5906132.97		115591		26968684.88	29837423	233.3112862	258.1292921	-51.09509365	-24.8180059	UCare Minnesota	MN	1552756.08	-16539135		192341		52833255.37	41266848	274.6853524	214.5504495	-85.98860877	60.13490296	0
99389	"Community Care of Oregon, Inc."	OR	447174.74	961182.24	-356550.41	7206	3550	2482923.61	5249096.959	344.5633653	728.4342158	133.386378	-250.4844725	-383.8708505	"Community Care of Oregon, Inc."	OR	4781867.05	401324.32	-1315272.66	101241	29172	32382491.22	47794308.61	319.8555054	472.0845172	3.964049348	-152.2290119	"Community Care of Oregon, Inc."	OR	1426141.65	-2371948.67	-3515859.4	78796	41951	22002270.73	26359133.74	279.2308078	334.5237543	-30.10239949	-55.29294647	0
78079	GHMSI	DC	2071230.11	1803989.23	8238082.97	91636	491235	31714766.26	32975261	346.0950528	359.8505064	19.68646853	5.931015	-13.75545353	GHMSI	DC	2537992.49	3510581.06	15545279.98	78795	468211	30954934.21	34339711.12	392.8540416	435.810789	44.55334806	-42.95674738	Group Hospitalization and Medical Services	DC	2918352.18	9810171.94	16753749.82	105899	431106	41460173.05	59142396.25	391.5067475	558.4792703	92.63705927	-166.9725229	0
87718	Regence BlueShield	WA	58586000.12	32511257.78	15701650.08	634134	508653	219595069	230474233	346.2912712	363.4472099	51.26875042	34.11281177	-17.15593865	Regence BlueShield	WA	32444683.34	25715713.27	21915964.21	552202	455891	200189096	218920708	362.5287413	396.4504076	46.56939538	-33.92166635	Regence BlueShield	WA	15120899.16	24185349.06	12958434.18	496278	594150	203678116	210651995	410.411334	424.4636978	48.73347007	-14.0523638	0
80473	Group Health Cooperative	WA	25307015.16	890216.02	-1709657.09	428008	168274	148391467.6	123818071.4	346.702556	289.2891521	2.079905095	59.49330906	57.41340396	Group Health Cooperative	WA	15413893.81	-9944277	-3747729.11	445529	162864	155309681.9	138406445.2	348.5961226	310.6564224	-22.32015649	37.93970022	Group Health Cooperative	WA	9278483.81	-30666000.99	-5999091.94	594218	195093	201069020.1	181304314.1	338.3758488	305.1141401	-51.60732423	33.26170867	0
25303	"New York State Catholic Health Plan, Inc."	NY	13745380.71	-37511467.39		482840		167711724.3	111950287.6	347.3443052	231.8579397	-77.68922912	37.79713638	115.4863655	"New York State Catholic Health Plan, Inc."	NY	13867355.91	-56655138.64		786748		279998282.6	199535627.3	355.8932245	253.620762	-72.01179875	102.2724625	"New York State Catholic Health Plan, Inc."	NY	7460063.12	-72347372.76		672732		250931437	176484919.6	373.003569	262.3406046	-107.5426362	110.6629644	0
56184	"MVP Health Plan, Inc."	NY	20053742.68	11938998.21	-2812217.01	364461	54533	127650637	129234736.3	350.2449837	354.5914002	32.75795822	28.41154173	-4.346416489	"MVP Health Plan, Inc."	NY	14469727.59	25548029.99	-2504923.46	391924	38763	154749651	148032955.5	394.8460696	377.7083197	65.18618403	17.13774992	MVP Health Care Inc.	NY	6428619.97	8841541.49	-2074437.38	301003	38016	132150829	128120377	439.0349232	425.6448507	29.37359923	13.39007252	0
41047	Buckeye Community Health Plan	OH	311415.92	-154350.05		7133		2518182.674	2129377.596	353.0327596	298.5248277	-21.63886864	32.86906323	54.50793187	Buckeye Community Health Plan	OH	649923.9	-6141372.01		63391		20472680.63	11338993.88	322.9587896	178.8738761	-96.8808192	144.0849135	Buckeye Community Health Plan	OH	1056417.74	-9939903.66		109311		35356283.7	23613412.35	323.4467135	216.0204586	-90.93232758	107.4262549	0
79475	Compcare Health Serv Ins Co(Anthem BCBS)	WI	21561323.02	-5890042.47	-663368.87	367520	514265	129839861.8	127342878.3	353.2865199	346.4923767	-16.02645426	-9.232311084	6.794143176	Compcare Health Serv Ins Co(Anthem BCBS)	WI	11971973.11	9974580.81	-212388.05	255521	452760	98165560.27	102318346.9	384.178053	400.4302852	39.03624677	-16.25223222	Compcare Health Serv Ins Co(Anthem BCBS)	WI	3715370.52	2548765.78	2150353.12	188376	286577	84411697.33	76242300.81	448.1021857	404.7346839	13.53020438	43.3675018	0
17575	Anthem Ins Companies Inc(Anthem BCBS)	IN	63611127.93	-35299047.7	5862596.41	1656793	2119317	586730639.5	473768725.8	354.1363583	285.9552918	-21.30564754	46.87541895	68.18106649	Anthem Ins Companies Inc.(Anthem BCBS)	IN	57453698.83	-13429318.84	6782799.4	1348881	1731779	538041022.9	494138475.3	398.8795327	366.3321489	-9.955895917	32.54738379	Anthem Ins Companies Inc(Anthem BCBS)	IN	24145897.47	23453648.5	11000596.02	936386	1118153	394474929.9	395473402.1	421.2738442	422.3401483	25.04698757	-1.066304067	0
20507	Optima Health Plan	VA	14833380.88	19660297.48	1872934.03	199052	546331	70503942	103007596	354.1986114	517.4908868	98.76965557	-64.52261983	-163.2922754	Optima Health Plan	VA	17769218.56	42170520.55	6375531.18	412840	389074	152207789	216307264.6	368.6846938	523.9493862	102.1473708	-155.2646924	Optima Health	VA	10066985.84	48470286.14	7394826.9	410914	376152	162154869	236325046	394.6199667	575.1204534	117.9572517	-180.5004867	0
48396	Anthem Health Plans of ME(Anthem BCBS)	ME	5456360.21	363457.73	2604015.24	220640	283531	78176738.09	75661991.76	354.318066	342.9205573	1.647288479	13.04479723	11.39750875	Anthem Health Plans of ME(Anthem BCBS)	ME	6658488.7	-3917017.08	688516.26	260198	210436	93504165.99	86563583.55	359.3577429	332.6835085	-15.05398612	26.67423439	Anthem Health Plans of ME(Anthem BCBS)	ME	3475090.31	-5023772.82	1897677.07	254456	197157	99697787.66	95569087.51	391.8075725	375.5819769	-19.74318868	16.22559558	0
77514	Neighborhood Health Plan of Rhode Island	RI	22152.3	-570729.75	-28800.7	11408	409	4044489.86	1975782.139	354.5310186	173.192684	-50.02890515	131.3094295	181.3383346	Neighborhood Health Plan of Rhode Island	RI	1435292.63	-8608201.54	-343863.12	187810	3128	58621412	25640382	312.1314733	136.522986	-45.83462829	175.6084873	Neighborhood Health Plan of Rhode Island	RI	305755.06	-5606340.68	-745071.9	191885	6603	59043046	40847971	307.7001642	212.8773536	-29.21719092	94.82281054	0
15287	Blue Cross & Blue Shield of Rhode Island	RI	23394916.92	570729.73	2903419.54	413678	633682	147318626	143930445	356.1190733	347.9286909	1.379647286	9.570029661	8.190382375	Blue Cross & Blue Shield of Rhode Island	RI	11366007.86	9680258.57	5753305.59	297884	586445	117073563	118616160.3	393.017292	398.1958088	32.4967389	-5.178516805	Blue Cross & Blue Shield of Rhode Island	RI	5862148.72	6027710.92	7448774.01	333572	564385	132647006	132308391	397.6562961	396.6411779	18.0701945	1.015118175	0
76680	"HMO Colorado, Inc., dba HMO Nevada"	CO	12493994.43	261875.8	-860371.91	139712	18150	49887492.56	54875780.77	357.0737844	392.7778628	1.874397332	-33.82968113	-35.70407846	HMO Colorado Inc.(Anthem BCBS)	CO	9021034.94	29925.42	-1803127.62	193986	22133	61543183.63	65114183.23	317.2558001	335.6643429	0.154265875	-18.40854288	HMO Colorado Inc(Anthem BCBS)	CO	6296226.19	-22957774.05	-5766680.6	381552	56858	136955596.5	107135236.3	358.9434638	280.7880349	-60.16945017	78.15542888	0
27603	Blue Cross of California(Anthem BC)	CA	401126393.3	-181692588	23364909.92	6902480	4307547	2473401722	2027689771	358.3352247	293.7624986	-26.32279818	38.249928	64.57272618	Blue Cross of California (Anthem BC)	CA	324481782.2	-26380560.05	98210694.17	7358067	3947887	2764613657	2568707977	375.7255346	349.1009224	-3.585256841	26.62461214	Blue Cross of California(Anthem BC)	CA	210252593.5	49496966.88	216503893.6	7425788	4829405	2934404826	2952584864	395.1640992	397.6123294	6.665550764	-2.448230141	0
60536	"Avera Health Plans, Inc."	SD	10895393.31	-1014430.34	-359596.3	109609	52252	39298032.76	57305594.51	358.5292518	522.8183316	-9.254991287	-173.5440711	-164.2890798	"Avera Health Plans, Inc."	SD	7492141.61	3672370.39	-81015.67	139552	48369	44433569	69065181	318.4015206	494.906422	26.31542644	-176.5049014	"Avera Health Plans, Inc."	SD	5852231.13	-4206700.98	791931.37	282010	51732	102585338	109001581	363.7648949	386.5167228	-14.9168504	-22.75182795	0
79763	Land of Lincoln Mutual Health Insurance Company	IL	4808906.25	816860.44	-390929.05	30733	2616	11019957	19901363.37	358.5708196	647.5568077	26.57926138	-262.4067266	-288.985988	Land of Lincoln Mutual Health Insurance Company	IL	18123842.55	-22604098.38	-9219351.96	414794	91889	127889882.8	183230368.4	308.3214386	441.7382325	-54.49475735	-133.4167939	Land of Lincoln Mutual Health Insurance Company	IL	9157710.03	-11963347.32	-9752011.63	334517	78617	123126850	161305248.2	368.0735209	482.2034402	-35.76304738	-114.1299193	0
94815	"ConnectiCare Insurance Company, Inc. **"	CT	13127918.24	-10948959.34	-7957364.87	263102	640290	94374795	81056000	358.700409	308.0782358	-41.61488449	9.00728866	50.62217315	"ConnectiCare Insurance Company, Inc."	CT	17822555.02	-26170707.17	-10932640.17	482538	790744	169320298	166089425.7	350.8952621	344.1996811	-54.23553621	6.695581073	"ConnectiCare Insurance Company, Inc."	CT	11523325.35	-25322894.3	-3713490.75	515079	665995	193570640.1	205709363.6	375.8076724	399.3743942	-49.16312702	-23.5667218	0
95185	"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc."	VA	6291295.43	-11219947.68	-728218.07	250366	106010	90029954	78063723	359.5933713	311.7984191	-44.81418276	2.98076943	47.79495219	"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc."	VA	10975922.03	-39306435.97	-1753706.42	591522	107302	204436285	184696053	345.6106197	312.2386877	-66.44966032	33.37193207	"Kaiser Foundation Health Plan of the MidAtlantic States, Inc."	VA	6499213.85	-48146445.67	-3171646.65	760579	109760	243102908	229023660	319.6287407	301.117517	-63.30236	18.51122369	0
65907	"Moda Health Plan, Inc."	WA	8479437.45	3727521.87		93203		33616324	42377538	360.6785618	454.6799781	39.9935825	-54.00783376	-94.00141626	"Moda Health Plan, Inc."	WA	15995097.81	6134914.63	-558678.76	204794	8352	78396175	108833405	382.8050382	531.4286796	29.95651547	-148.6236413	Moda Health Plan Inc	WA			-149736.07		1953							1
66663	United Healthcare Life Insurance Company	VA	726662.22	428044.47		8062		2907863.63	4495865.09	360.6876247	557.6612615	53.09407963	-143.8795572	-196.9736368	United Healthcare Life Insurance Company	VA	2604337.93	2658704.33		37231		14784988.32	18449770.37	397.1149934	495.5486119	71.41103731	-98.43361849	UnitedHealthcare Life Insurance Company	VA	2207260.9	4297345.9		37979		16815742.47	24991003.68	442.7642242	658.0216351	113.1505806	-215.2574109	0
65122	Consumers' Choice Health Insurance Company	SC	33097630.23	-6160779.32	-96974.11	463294	2277	167110785	190598293.5	360.7013797	411.3981478	-13.29777489	-63.99454303	-50.69676814	Consumers' Choice Health Insurance Company	SC	36699256.4	-14555844.07	-470419.09	810658	5638	271084672	361029515.6	334.4007855	445.3536702	-17.95559172	-110.9528847														1
55409	Cigna Health and Life Insurance Company	TX	82305987.68	32778811.09		501401	78230	181597360	311394311	362.1798919	621.0484443	65.37444299	-193.4941093	-258.8685523	Cigna Health and Life Insurance Company	TX	42003359.11	53407229.68		365755	75880	144781224	266079574	395.842091	727.4803461	146.0191376	-331.6382551	Cigna Health and Life Insurance Company	TX	11089728.05	30080696.33		148572		64402634	131526282	433.4776001	885.269647	202.4654466	-451.792047	0
11177	MetroPlus Health Plan	NY	4200475.38	-54033594.1	-1169658.09	399516	6897	144984418	77121222.22	362.9001542	193.0366299	-135.2476349	34.6158894	169.8635243	MetroPlus Health Plan	NY	5191276.87	-30578616.79	-1666323.89	286497	6620	115991995.6	82911394.42	404.8628628	289.3970772	-106.7327644	115.4657856	Metro Plus Health Plan	NY	1351405.68	-30691628.34	-4170812.16	223383	11773	83008935.81	59814247.47	371.5991629	267.7654408	-137.3946466	103.8337221	0
31274	Highmark Blue Cross Blue Shield West Virginia	WV	26810291.22	128655.69	-413253.52	374909	491027	136496369.6	161435614	364.0786687	430.5994628	0.343165115	-66.177629	-66.52079411	Highmark Blue Cross Blue Shield West Virginia	WV	33457193.36	-71601.45	1261985.57	511698	473363	213700381	278020361	417.629893	543.3289968	-0.139929118	-125.6991038	Highmark Blue Cross Blue Shield West Virginia	WV	18730898.51	2324973.19	-1377750.65	499129	409542	249405995	294749497	499.6824368	590.5276932	4.658060722	-90.84525644	0
63312	Colorado Choice Health Plans	CO	6252605.7	-4578461.04	-534596.16	63856	32144	23273256	29458165	364.4646705	461.3218022	-71.69977825	-168.5569099	-96.85713167	Colorado Choice Health Plans	CO	4665826.16	1562462.46	-1750013.59	65551	29964	24627126	29021855	375.6941313	442.7370292	23.83582951	-67.0428979	Colorado Choice Health Plans	CO	3886517.25	-2794252.54	28711.53	151321	40243	63697696	58699592	420.9441915	387.9143807	-18.46572875	33.0298108	0
90296	"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc."	MD	1405157.3	-2210325.79	773138.57	92214	92283	33642176	29825663	364.8272063	323.4396404	-23.96952513	17.41804075	41.38756588	"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc."	MD	4152560.34	-17702319.36	2987261.26	287296	90959	87409483	83733862	304.2488688	291.455022	-61.61700601	12.79384676	"Kaiser Foundation Health Plan of the MidAtlantic States, Inc."	MD	3816924.66	-29417473.49	2554219.07	463323	91151	144825293	145144714	312.579546	313.2689592	-63.492366	-0.689413217	0
70285	CA Physician's Service dba Blue Shield of CA	CA	363050264.5	135212707.6	13755875.29	5746687	1599976	2103117282	1938962494	365.9703899	337.4052726	23.52881018	52.09392744	28.56511726	CA Physician's Service dba Blue Shield of CA	CA	282147399.1	181516599	19822043.9	6984408	2367193	2658951422	2638243806	380.6981811	377.7333463	25.98883098	2.964834815	CA Physician's Service dba Blue Shield of CA	CA	200597192.9	265442825.1	105943814.6	8342490	5418248	3331546180	3407583852	399.3467394	408.461245	31.8181772	-9.114505621	0
84670	"WPS Health Plan, Inc."	WI	20641930.66	6159459.81	-72821.47	211549	65263	77520118	108667711	366.4404842	513.6763161	29.11599587	-118.119836	-147.2358319	"WPS Health Plan, Inc."	WI	12630278.43	1825501.39	-1158565.4	215901	43139	88373512	114331132	409.3242366	529.5535083	8.455270656	-120.2292717	"WPS Health Plan, Inc. - WI"	WI	6591187.23	1171732.92	-1644601.65	205276	50887	99789965	110544386	486.1258257	538.5158811	5.70808531	-52.39005534	0
19636	"HMO Louisiana, Inc."	LA	11532268.15	-12245987.34	-674763.59	337975	562886	124336446	107922906	367.8865182	319.322157	-36.23341176	12.33094951	48.56436127	"HMO Louisiana, Inc."	LA	18992557.99	-30654005.69	-1581186.14	599791	532442	224819726	202707594	374.8301092	337.963714	-51.10781204	36.86639513	"HMO Louisiana, Inc."	LA	11110876.79	-46288576.05	-1630163.09	830256	454954	337103824	287937814	406.0239541	346.8060622	-55.75217288	59.21789183	0
16204	"Coordinated Health Mutual, Inc."	OH	929483.49	-1262069.95	-2121774.3	19320	23358	7108247	6902111	367.9216874	357.2521222	-65.32453157	-54.65496635	10.66956522	"Coordinated Health Mutual, Inc."	OH	15348555.75	-3985495.69	-3214448.51	192418	62497	71644539	117238425	372.3380297	609.2903211	-20.71269679	-236.9522914	Coordinated Health Mutual	OH	7441726.47	-2492656.84	-11674650.02	118846	31622	50094649.49	89426654	421.5089232	752.4582569	-20.97383875	-330.9493337	0
