,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndPremiumMinusCostsPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015
480,27619.0,Arches Mutual Insurance Company,UT,10242701.48,-3623028.92,-521777.35,149879.0,9108.0,39571614.0,56233518.96,264.02373914958065,375.19278191074136,-24.173025707403973,-111.16904276116071,Arches Mutual Insurance Company,UT,13281090.66,-13206183.16,250109.0,385348.0,44464.0,88767594.0,135527522.0,230.35696046171253,351.7016359238922,-34.2707972014906,-121.34467546217965
481,20544.0,Time Insurance Company,GA,8301134.79,4104599.26,462396.82,165411.0,31215.0,39635958.0,44495926.0,239.62105301340299,269.0022187158049,24.81454836739999,-29.381165702401887,Time Insurance Company,GA,12630285.95,10590785.72,-237705.68,176902.0,23198.0,59247314.0,86145427.0,334.9160212999288,486.96694780160766,59.868094877389744,-152.05092650167887
482,40025.0,Cigna Health and Life Insurance Company,CA,21440171.45,17743436.54,,104223.0,1428.0,40220929.0,71930149.0,385.9122170730069,690.1561939303225,170.24492233000393,-304.2439768573156,Cigna Health and Life Insurance Company,CA,17586666.04,5953639.83,,294886.0,7695.0,101545360.0,116800407.0,344.3546319594691,396.0866470432642,20.189632027291903,-51.73201508379509
483,56707.0,Providence Health Plan,OR,8094883.08,2963920.51,1673687.32,143417.0,330768.0,41152791.0,46363481.0,286.94499954677616,323.2774427020507,20.666451745608956,-36.33244315527452,Providence Health Plan,OR,9861302.28,-4161991.69,3092137.34,332567.0,339014.0,88766690.5,103343329.0,266.9137061103477,310.7443883488139,-12.514746472139448,-43.83068223846624
484,44648.0,Regence Blue Shield of Idaho,ID,282450.45,371605.98,1175263.46,359158.0,308078.0,42153596.0,31134872.0,117.3678325416669,86.68851034920564,1.0346587852699924,30.679322192461257,Regence Blue Shield of Idaho,ID,643839.26,1002953.94,-831183.51,126390.0,272370.0,31416377.0,20804518.0,248.56695149932747,164.60572830128964,7.935389983384761,83.96122319803783
485,79509.0,Humana Insurance Company,CO,1268061.73,1264744.68,139778.65,195438.0,11126.0,42583478.25,31808594.15,217.8874029103859,162.75542192408844,6.471334540877414,55.131980986297464,Humana Insurance Company,CO,1442411.66,664060.25,-95294.25,87852.0,14273.0,23166217.33,18871983.99,263.6959583162591,214.81564437918314,7.5588518189682645,48.88031393707598
486,14026.0,Time Insurance Company,MO,5677768.05,2064658.36,-12141.44,186785.0,16203.0,42701638.0,44326434.0,228.61385014856654,237.31260004818375,11.05366255320288,-8.698749899617212,Time Insurance Company,MO,3138358.14,3559221.84,-166224.74,134182.0,10270.0,36013379.0,39018665.0,268.39202724657554,290.7891147843973,26.52533007407849,-22.39708753782179
487,49532.0,"BlueChoice HealthPlan of South Carolina, Inc.",SC,4157250.97,1402397.69,-182715.35,159284.0,226624.0,42995084.0,38950555.0,269.9271992164938,244.53526405665352,8.804385186208282,25.3919351598403,"Blue Choice Health Plan of South Carolina, Inc.",SC,18814117.01,3622506.76,-3934492.42,544809.0,244524.0,189594963.0,211322829.0,348.00262660859124,387.88424750692445,6.649131640630019,-39.88162089833321
488,70525.0,"QCA Health Plan, Inc.",AR,4262438.76,-5943287.09,-55681.1,157507.0,188500.0,43191534.2,46343131.76,274.2197756290197,294.22902956693986,-37.733479083469305,-20.009253937920164,"QCA Health Plan, Inc.",AR,10580046.0,6656762.38,-272007.5,324884.0,172403.0,115427342.7,148306395.3,355.2878648994718,456.4903020770491,20.48965901675675,-101.20243717757728
489,50816.0,"Physicians Health Plan of Northern Indiana, Inc.",IN,10350382.87,-4011882.59,115029.27,140344.0,312530.0,43942528.0,47020160.0,313.10585418685514,335.0350567177792,-28.58606417089437,-21.929202530924044,"Physicians Health Plan of Northern Indiana, Inc.",IN,7080052.99,-7085738.88,2912178.01,111408.0,267643.0,40754310.0,43521941.03,365.811342093925,390.6536427366078,-63.60170616113744,-24.8423006426828
490,46958.0,Humana Insurance Company,UT,4158821.94,2574546.01,-1107146.32,418934.0,89646.0,45384523.25,46358514.91,108.33334904782137,110.6582777000673,6.145469238591281,-2.32492865224593,Humana Insurance Company,UT,4094943.28,3170521.45,-414144.63,304972.0,59382.0,36091117.17,47593149.03,118.3423959248718,156.05743815825716,10.396106691761867,-37.71504223338536
491,53189.0,WINhealth Partners,WY,13488376.6,-6063477.37,,89500.0,14609.0,46238921.0,55870252.0,516.6359888268156,624.2486256983241,-67.7483505027933,-107.61263687150847,WINhealth Partners,WY,8575326.66,-2626798.16,-31069.24,96015.0,16403.0,51883227.0,69331174.0,540.3658490860803,722.0869030880591,-27.358206113628082,-181.7210540019788
492,94073.0,Time Insurance Company,WI,9155177.35,5745648.38,-145802.24,174728.0,39192.0,46309458.0,55624624.0,265.03741815850924,318.3498008332952,32.883386635227325,-53.312382674785965,Time Insurance Company,WI,3360528.96,2979855.24,405231.13,120758.0,2971.0,35272430.0,40672616.0,292.0918696897928,336.8109442024545,24.676255320558475,-44.71907451266168
493,74320.0,Humana Health Plan,CO,8822154.98,4731745.94,-2841602.51,205949.0,173854.0,47543279.95,55236205.29,230.84977324483248,268.20331873424976,22.975328552214386,-37.353545489417286,Humana Health Plan,CO,7614421.26,6064407.53,3278864.95,138751.0,215339.0,41906992.59,49664673.44,302.03020223277673,357.94101260531454,43.70712665133945,-55.91081037253781
494,60612.0,"Kaiser Foundation Health Plan, Inc.",HI,4687278.77,-10430372.26,-4366914.44,185604.0,321645.0,47878943.0,49630666.0,257.9628833430314,267.40084265425315,-56.19691526044697,-9.437959311221732,"Kaiser Foundation Health Plan, Inc.",HI,5420682.06,-15467100.5,-6719908.37,226746.0,325505.0,61802512.0,67622713.0,272.562744215995,298.2311176382384,-68.21333342153775,-25.668373422243405
495,92499.0,Sharp Health Plan,CA,10986209.85,10432568.53,-953791.37,122265.0,112929.0,48589226.0,63015430.38,397.4091195354353,515.400403876825,85.32751425183004,-117.99128434138964,Sharp Health Plan,CA,9640079.06,9791489.44,-5238158.44,230438.0,176700.0,105005537.0,105532273.0,455.6780435518447,457.9638471085498,42.49077600048603,-2.2858035567051047
496,38234.0,Aetna Life Insurance Company,VA,7604605.22,7863949.4,-1438865.46,177329.0,120318.0,49757615.84,53645894.85,280.5949158908019,302.52183709376357,44.34666298236611,-21.926921202961694,Aetna Life Insurance Company,VA,5895017.54,4680612.75,-3364075.44,183008.0,156276.0,59806820.06,62772402.77,326.7989380792097,343.0035996787026,25.576000775922363,-16.20466159949291
497,34996.0,Nevada Health CO-OP,NV,10078725.11,-3289885.24,-340005.25,157901.0,4630.0,49833390.46,62806959.22,315.59895415481856,397.7616305153229,-20.83511339383538,-82.16267636050435,Nevada Health CO-OP,NV,8846611.34,5244157.68,-711597.39,214706.0,9321.0,68155979.0,113125730.0,317.4386323623932,526.8866729388094,24.424830605572268,-209.4480405764162
498,76680.0,"HMO Colorado, Inc., dba HMO Nevada",CO,12493994.43,261875.8,-860371.91,139712.0,18150.0,49887492.56,54875780.77,357.0737843563903,392.77786281779663,1.8743973316536875,-35.70407846140631,HMO Colorado Inc.(Anthem BCBS),CO,9021034.94,29925.42,-1803127.62,193986.0,22133.0,61543183.63,65114183.23,317.25580005773617,335.6643429422742,0.15426587485694843,-18.408542884538008
499,29241.0,Priority Health Insurance Company (PHIC),MI,1980226.36,1869040.06,267097.25,260064.0,175745.0,50424136.0,51433723.0,193.89125753660636,197.77332887289282,7.186846545465731,-3.882071336286458,Priority Health Insurance Company (PHIC),MI,4303697.77,37908.56,124208.68,255090.0,144552.0,59195738.0,53108065.0,232.05824610921636,208.19344153044023,0.14860856952448154,23.86480457877613
500,67807.0,Time Insurance Company,IL,6649598.67,4193476.5,20402.52,195256.0,15244.0,50670223.0,53969345.0,259.50661183267096,276.4030042610726,21.476812492317777,-16.89639242840167,Time Insurance Company,IL,3751122.34,5250022.24,-25545.56,117846.0,9287.0,36490055.0,37441924.0,309.64186310948185,317.7190910170901,44.54985523479796,-8.077227907608233
501,85804.0,LifeWise Health Plan of Oregon,OR,8722377.76,2582812.5,550216.1,200231.0,124411.0,50863793.0,58185588.0,254.02556547188,290.59230588670084,12.899163965619708,-36.566740414820856,Life Wise Health Plan of Oregon,OR,17015844.5,-19940058.64,-1675210.84,491563.0,112496.0,129662987.0,153472918.0,263.7769461900102,312.21413735370646,-40.56460441489697,-48.43719116369624
502,85654.0,HealthPartners Insurance Company,MN,10273153.62,-5217351.16,-820791.54,253562.0,200964.0,50895000.0,53127000.0,200.72013945307262,209.5227202814302,-20.576234451534535,-8.802580828357577,HealthPartners Insurance Company,MN,9288091.28,-29118111.14,-3345685.38,507606.0,194406.0,109802000.0,100347000.0,216.3134399514584,197.6867885722391,-57.3636070889627,18.62665137921931
503,91842.0,Time Insurance Company,IN,15491452.97,8505433.96,-90416.73,176875.0,36418.0,51102791.0,69262776.0,288.92037314487635,391.5916664310954,48.08725913780919,-102.67129328621905,Time Insurance Company,IN,12099166.58,15394607.15,472972.29,150303.0,20912.0,55542965.0,84176799.0,369.53996260886345,560.0473643240654,102.42381822052786,-190.50740171520192
504,25768.0,"Group Health Options, Inc.",WA,9932982.42,-1364790.9,997685.2,166734.0,79175.0,52360996.0,43701177.0,314.03910420190243,262.10117312605706,-8.185438482852927,51.93793107584537,"Group Health Options, Inc.",WA,5545446.72,84523.22,734961.44,105901.0,52334.0,37454117.04,36403961.6,353.67104219979035,343.7546538748454,0.7981342952380053,9.916388324944933
505,22013.0,Regence BlueCross BlueShield of Utah,UT,4866764.79,524047.97,1299608.61,405320.0,512345.0,53408218.0,51268997.0,131.7680301983618,126.49017319648672,1.2929240353301095,5.277857001875077,Regence BlueCross BlueShield of Utah,UT,4740413.21,1629776.02,-1352263.41,234400.0,429542.0,54021852.0,56735020.0,230.4686518771331,242.04360068259385,6.952969368600683,-11.574948805460735
506,11269.0,Blue Cross Blue Shield of Wyoming,WY,7922982.99,6093726.2,-490054.01,124364.0,176808.0,53463568.0,56230763.0,429.89585410568975,452.14662603325723,48.99911710784472,-22.250771927567484,Blue Cross Blue Shield of Wyoming,WY,12716956.74,1438732.96,-735310.56,211926.0,180632.0,106424294.1,112604550.0,502.1766753489425,531.3390051244302,6.788845917914744,-29.16232977548765
507,20472.0,"Colorado Health Insurance Cooperative, Inc.",CO,19571825.5,-4393875.95,-97502.97,144312.0,1277.0,53792423.77,67902479.91,372.7508715144964,470.52552739896885,-30.447058803148735,-97.77465588447245,"Colorado Health Insurance Cooperative, Inc.",CO,38664334.67,-41180913.97,-819602.44,890026.0,26597.0,239276326.0,322392216.6,268.8419506845867,362.2278636803869,-46.269338165401905,-93.3859129958002
508,92120.0,"Coventry Health Plan of Florida, Inc.",FL,1838893.01,824165.75,,183541.0,,53843141.34,43602103.04,293.35756773690895,237.56056161838498,4.49036318860636,55.79700611852397,"Coventry Health Plan of Florida, Inc.",FL,489538.37,-1502492.36,,41870.0,,15021291.46,13064460.97,358.7602450441844,312.0243842846907,-35.88469930737999,46.735860759493676
509,59830.0,HealthPlus Insurance Company,MI,8257698.56,-3647377.54,-322954.15,244364.0,64372.0,55921142.0,59101063.0,228.84361853628195,241.8566687400763,-14.926001947913768,-13.013050203794336,Health Plus Insurance Company,MI,9028543.74,-4117248.29,469960.22,306867.0,26843.0,83682650.0,92279790.0,272.70006224194844,300.71591275699245,-13.417044810944155,-28.015850515044008
510,26002.0,SelectHealth,ID,22446618.57,5450923.74,-1392526.68,205994.0,64205.0,56856522.0,108593032.0,276.01057312348905,527.1659951260716,26.46156557957999,-251.15542200258255,Select Health,ID,19459263.73,9855840.04,-1382800.26,278361.0,116813.0,81043959.0,154031972.0,291.1469602422753,553.3532786561336,35.40668426970732,-262.2063184138583
511,74289.0,Oscar Insurance Corporation,NY,17524068.75,-8073821.58,,150231.0,,58141826.09,69112720.36,387.0161690330225,460.0430028422895,-53.74271342133115,-73.02683380926703,Oscar Insurance Corporation,NY,19771125.4,-30977083.32,,416880.0,,161499087.0,176497659.2,387.3994602763385,423.3776127422759,-74.30695480713875,-35.9781524659374
512,83198.0,"Sierra Health and Life Ins Company, Inc.",NV,6624972.17,6879575.41,2637752.16,308590.0,167244.0,58679798.88,58742830.01,190.1545704008555,190.3588256586409,22.29357856703069,-0.20425525778540532,"Sierra Health and Life Ins Company, Inc.",NV,10119419.06,4132272.63,72611.26,377613.0,239448.0,102774924.9,96883579.81,272.16998593798417,256.5684439095052,10.943141867467487,15.601542028478946
513,18350.0,Hawaii Medical Service Association,HI,13001803.35,10430372.28,5740424.58,207688.0,1093845.0,58730826.0,70996892.0,282.7839162590039,341.8439775047186,50.22135260583182,-59.060061245714735,Hawaii Medical Service Association,HI,16197585.19,15467100.5,7322488.29,308670.0,736432.0,91329533.0,125172066.0,295.8808209414585,405.5206725629313,50.10885573589918,-109.63985162147276
514,15411.0,"Humana Health Plan, Inc.",KY,7877805.71,1152387.48,-1929958.7,301919.0,547482.0,59580665.13,64919042.08,197.33989954259255,215.02138679579622,3.8168763145081956,-17.68148725320367,"Humana Health Plan, Inc.",KY,6821351.04,3404519.29,-1964729.71,189064.0,624026.0,51957088.49,55892517.14,274.81217201582535,295.6274972496086,18.007231889730463,-20.815325233783255
515,47579.0,Chinese Community Health Plan,CA,1824095.22,-16711278.79,-3067299.35,141014.0,21332.0,60268718.32,29949706.93,427.3952821705646,212.38818081892578,-118.50794098458309,215.00710135163882,Chinese Community Health Plan,CA,2569834.4,-28712244.96,-1540479.6,155023.0,23217.0,70273738.3,24778424.54,453.31169116840726,159.8370857227637,-185.21280687381872,293.47460544564353
516,36046.0,Harvard Pilgrim Health Care Inc. ***,MA,9694228.25,,,115286.0,1292301.0,60568181.0,59975447.18,525.3732543413771,520.2318337005361,,5.141420640841034,Harvard Pilgrim Health Care Inc.,MA,8132224.47,,,135389.0,1323837.0,63734606.67,72589175.31,470.75173514835035,536.1526808677219,,-65.40094571937152
517,64844.0,Aetna Health Inc. (a PA corp.),PA,1280386.05,-1144736.65,-3059493.02,187327.0,987408.0,61051891.6,51999516.87,325.910795560704,277.58687679832593,-6.110900457488776,48.32391876237807,Aetna Health Inc. (a PA corp.),PA,6959835.96,-25852344.53,-1628024.96,324022.0,619199.0,105458417.2,77700405.68,325.46684237490047,239.79978421218314,-79.78576926875336,85.66705816271732
518,20129.0,"Health Alliance Medical Plans, Inc.",IL,4523529.04,2597374.35,-998963.73,200255.0,251994.0,61942668.0,64550679.0,309.31895832813166,322.3424084292527,12.970334573418892,-13.023450101121057,"Health Alliance Medical Plans, Inc.",IL,9489886.93,-1326442.96,-1104554.13,275330.0,221076.0,92073345.0,102635610.0,334.41087059165363,372.77307231322413,-4.817647768132786,-38.3622017215705
519,15980.0,Humana Insurance Company,FL,525858.0,483961.79,,340137.0,,61957108.45,44168143.43,182.15339245656898,129.85398069013368,1.4228437070944941,52.2994117664353,Humana Insurance Company,FL,0.0,-279.3,,37.0,,44598.83,11362466.14,1205.373783783784,307093.6794594595,-7.548648648648649,-305888.3056756757
520,31616.0,Medica Insurance Company,MN,8295441.04,-11637872.8,-4213354.17,271330.0,551537.0,62080064.95,48327689.36,228.79911896952052,178.1140653816386,-42.89195002395607,50.685053587881924,Medica Insurance Company,MN,4415250.76,-5042829.16,9261067.53,138388.0,192529.0,36796777.05,35785272.13,265.89572108853366,258.5865257825823,-36.43978639766454,7.309195305951334
521,95865.0,"Health Plan of Nevada, Inc.",NV,5762413.99,-3030918.47,2092880.93,189134.0,214966.0,63247361.96,54264833.96,334.40503537174703,286.91210443389343,-16.025243848276883,47.4929309378536,"Health Plan of Nevada, Inc.",NV,8222371.58,230274.9,-166538.16,357716.0,201550.0,118703087.1,102375682.3,331.83611328539956,286.19262850976753,0.6437366514217983,45.64348477563203
522,99663.0,"Coventry Health Care of Virginia, Inc",VA,11965740.5,2743889.18,-2031737.44,230418.0,278477.0,64730853.85,69703444.71,280.9279390065012,302.50867861885786,11.908310895850152,-21.580739612356638,"Coventry Health Care of Virginia, Inc.",VA,14307294.04,1027646.58,-9528358.12,507146.0,329571.0,143754585.8,143169176.9,283.4579900068225,282.3036697519058,2.026332811458633,1.1543202549167404
523,82120.0,Humana Insurance Company,TN,7489285.27,275162.36,-1959826.68,297853.0,257648.0,65549030.12,69602919.01,220.07174720415776,233.68211503661203,0.9238193336981665,-13.610367832454273,Humana Insurance Company,TN,8501816.89,618404.6,-2645066.63,296844.0,343106.0,78246627.84,83685155.47,263.59511339289327,281.91627747234236,2.0832646103677352,-18.32116407944909
524,94237.0,Magnolia Health Plan,MS,2481685.51,-6560626.86,,126016.0,,65863721.99,31828143.15,522.6615825768157,252.57223804913662,-52.0618561135094,270.0893445276791,Magnolia Health Plan,MS,4586657.17,-4508929.62,,,,,,,,,
525,92815.0,Local Initiative Health Authority for Los Angeles County,CA,347123.67,-31742828.09,,240012.0,,66111108.0,47084780.0,275.44917754112294,196.1767744946086,-132.25517094978585,79.27240304651434,Local Initiative Health Authority for Los Angeles County,CA,173346.94,-23491264.75,,187043.0,,57736325.1,33021025.18,308.6794218441749,176.5424270354945,-125.59285699010388,132.13699480868038
526,71287.0,Kaiser Foundation Healthplan of the NW,OR,9896905.63,12000350.41,2516711.91,213219.0,358876.0,66432191.0,79561707.0,311.5678762211623,373.1454842204494,56.281806077319565,-61.577607999287125,Kaiser Foundation Healthplan of the NW,OR,6778961.76,13259754.64,2707325.99,254073.0,327712.0,73999375.0,91876946.0,291.2524156443227,361.6163307395906,52.18875929358885,-70.36391509526788
527,44965.0,"Humana Health Benefit Plan of Louisiana, Inc.",LA,7813491.4,482642.43,-119935.54,264141.0,363156.0,66514201.37,61711537.45,251.8132412991546,233.63104345785018,1.8272151237407293,18.18219784130443,"Humana Health Benefit Plan of Louisiana, Inc.",LA,6599758.13,-2526804.46,-4759020.22,248033.0,434330.0,72076866.85,70634494.88,290.59385988961145,284.77861768393717,-10.187372083553399,5.815242205674281
528,38344.0,Premera Blue Cross Blue Shield of Alaska,AK,19984669.96,5782175.12,-119931.53,146645.0,222340.0,66855354.0,90720294.0,455.8993078522964,618.6388489208633,39.42974612158614,-162.73954106856695,Premera Blue Cross Blue Shield of Alaska,AK,14655165.1,12358455.76,1742413.11,143355.0,229779.0,78693115.0,105293849.0,548.9387534442468,734.497220187646,86.20875281643472,-185.5584667433992
529,39060.0,Time Insurance Company,CO,16138881.92,9288648.71,,251449.0,,67039154.0,85312278.0,266.6113366925301,339.28262987723156,36.94048777286846,-72.67129318470148,Time Insurance Company,CO,5903506.26,6541514.95,,135223.0,,44349854.0,54965967.0,327.97566981948336,406.48385999423175,48.375756712985215,-78.50819017474839
530,46275.0,"Humana Medical Plan of Michigan, Inc.",MI,6808276.09,-25129449.51,,269299.0,,68045829.77,54511335.35,252.67761770374193,202.4193753040301,-93.3143068113881,50.25824239971183,"Humana Medical Plan of Michigan, Inc.",MI,5237342.47,-10842830.41,,210962.0,,60800064.0,49356249.0,288.20386609910787,233.958006655227,-51.39707819417715,54.245859443880875
531,33670.0,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",NV,,,396272.46,263643.0,262202.0,69653710.0,50786215.42,264.197077108059,192.6325198089841,,71.56455729907486,Rocky Mountain Hos&Med Svc(Anthem BCBS),NV,2721897.49,-4821040.08,3892116.41,150570.0,144350.0,56191661.79,43181616.75,373.1929454074517,286.7876519226938,-32.01859653317394,86.40529348475792
532,57173.0,"Presbyterian Health Plan, Inc.",NM,5508787.2,-2442724.87,748544.0,239794.0,103447.0,70489796.54,56088935.8,293.9598010792597,233.90466733946636,-10.18676393070719,60.05513373979335,Presbyterian Health Plan,NM,5375417.38,-2390195.41,620026.82,223887.0,88730.0,67521634.0,63807149.0,301.5880064496822,284.9971146158553,-10.675900833902817,16.590891833826902
533,20507.0,Optima Health Plan,VA,14833380.88,19660297.48,1872934.03,199052.0,546331.0,70503942.0,103007596.0,354.1986114181219,517.4908868034483,98.76965556738944,-163.29227538532643,Optima Health Plan,VA,17769218.56,42170520.55,6375531.18,412840.0,389074.0,152207789.0,216307264.6,368.6846938281174,523.9493862028874,102.14737077318088,-155.26469237476994
534,40308.0,Group Hospitalization and Medical Services Inc.,VA,5469203.05,4207942.09,3282304.3,218549.0,290550.0,71180668.95,65937328.2,325.6966124301644,301.705009860489,19.25399837107468,23.991602569675422,Group Hospitalization and Medical Services Inc.,VA,8431776.3,11441513.48,9435152.4,195299.0,220770.0,76036999.8,85811732.92,389.33634990450537,439.3864429413361,58.58459838504038,-50.05009303683073
535,61836.0,Coordinated Care Corporation,WA,3216434.39,-24258945.68,,232541.0,,71555581.14,34938041.98,307.7116772526135,150.24465354496624,-104.32115489311562,157.4670237076473,Coordinated Care Corporation,WA,4033746.83,-34636348.44,,335837.0,,102415296.7,52321436.15,304.95537031357475,155.79413867441644,-103.13440282041584,149.1612316391583
536,57601.0,Anthem Health Plans of NH(Anthem BCBS),NH,,,1238434.39,214340.0,50049.0,71643123.0,49031339.24,334.24989735933565,228.75496519548383,,105.49493216385181,Anthem Health Plans of NH(Anthem BCBS),NH,,,1336166.23,127889.0,45855.0,47145922.0,35682494.16,368.647201870372,279.0114408588698,,89.63576101150221
537,83978.0,Aetna Life Insurance Company,GA,2623982.14,-500123.69,-3143639.65,325926.0,270504.0,71679839.36,65252933.38,219.92672987119775,200.20781827776858,-1.5344700637568036,19.71891159342917,Aetna Life Insurance Company,GA,6808764.85,-14644018.02,3485222.28,248398.0,365173.0,80536607.95,68980935.36,324.2240595737486,277.7032639554264,-58.953848340163766,46.52079561832221
538,77263.0,"Oxford Health Insurance, Inc.",NJ,14105003.88,32851467.14,8812791.52,135146.0,511038.0,73111581.68,103775430.1,540.9822094623593,767.8764454737839,243.0813130984269,-226.8942360114246,"Oxford Health Insurance, Inc.",NJ,16261309.29,44955766.0,5736032.94,94349.0,713116.0,51681556.7,81121203.77,547.770052676764,859.7992959119863,476.4837571145428,-312.02924323522234
539,10207.0,"CareFirst BlueChoice, Inc.",VA,11321522.36,-6283212.33,-4403583.34,258022.0,398671.0,73447699.25,70625508.48,284.65673179031245,273.7189405554565,-24.351459681732567,10.937791234855922,"CareFirst Blue Choice, Inc.",VA,9093733.33,-4690047.91,-4863412.73,291585.0,450153.0,88246618.16,84564349.17,302.64457417219677,290.0161159524667,-16.084667969888713,12.628458219730078
540,22444.0,Geisinger Health Plan,PA,14765963.46,1759834.57,-6627591.76,219034.0,138239.0,74406248.22,109587873.8,339.70181898700656,500.3235744222358,8.03452692276085,-160.62175543522926,Geisinger Health Plan,PA,9210149.64,11417706.62,-2139258.77,247339.0,189426.0,87519010.48,115945179.4,353.842339784668,468.77030876651077,46.16217668867424,-114.92796898184275
541,99308.0,"Humana Health Insurance Co of FL, Inc.",FL,547055.66,185940.22,-116650.43,332719.0,7632.0,74908404.3,58260377.32,225.1401461894271,175.1038483525137,0.5588506216957854,50.036297836913405,"Humana Health Insurance Co of FL, Inc.",FL,1206801.28,-2261208.38,-124082.7,231548.0,7886.0,60196665.78,44044679.38,259.97488978527133,190.2183537754591,-9.765613954773956,69.75653600981224
542,77969.0,Regence BlueCross BlueShield of Oregon,OR,10846173.39,4080269.2,6543460.93,368323.0,374065.0,75631577.0,79709375.0,205.34035886979635,216.41161426248158,11.077964721182223,-11.07125539268523,Regence BlueCross BlueShield of Oregon,OR,5234032.69,5024567.08,5570483.58,281509.0,290080.0,62826201.0,68324502.0,223.17652721582613,242.70805551509898,17.84869073457687,-19.53152829927285
543,84670.0,"WPS Health Plan, Inc.",WI,20641930.66,6159459.81,-72821.47,211549.0,65263.0,77520118.0,108667711.0,366.44048423769436,513.6763161253422,29.115995868569456,-147.2358318876478,"WPS Health Plan, Inc.",WI,12630278.43,1825501.39,-1158565.4,215901.0,43139.0,88373512.0,114331132.0,409.3242365713915,529.5535083209434,8.455270656458284,-120.22927174955186
544,71268.0,CoOportunity Health,IA,24918368.43,7585020.87,-3442183.75,202033.0,120387.0,77581782.78,146939182.5,384.0054980127009,727.302878737632,37.54347492736335,-343.2973807249311,CoOportunity Health,IA,504598.26,-1753954.62,-3537357.91,10554.0,18569.0,4079846.93,5848206.17,386.56878245215086,554.1222446465795,-166.18861284820923,-167.55346219442862
545,12028.0,Innovation Health Insurance Company,VA,8970576.3,-10851778.45,-656684.17,250797.0,49013.0,77956385.43,65164565.2,310.83460101197386,259.8299230054586,-43.269171680681985,51.004678006515235,Innovation Health Insurance Company,VA,9720705.61,-9421914.58,2094829.83,458023.0,120595.0,142090442.7,118565881.9,310.2255622534239,258.86447165317026,-20.570832862105178,51.36109060025365
546,48396.0,Anthem Health Plans of ME(Anthem BCBS),ME,5456360.21,363457.73,2604015.24,220640.0,283531.0,78176738.09,75661991.76,354.31806603517043,342.9205572878898,1.6472884789702682,11.397508747280654,Anthem Health Plans of ME(Anthem BCBS),ME,6658488.7,-3917017.08,688516.26,260198.0,210436.0,93504165.99,86563583.55,359.35774291116763,332.68350852043443,-15.053986118263785,26.674234390733204
547,29125.0,Tufts Associated Health Maintenance Org***,MA,9896287.04,,,159433.0,750718.0,79468831.0,77040674.0,498.44656376032566,483.2166113665301,,15.229952393795543,Tufts Associated Health Maintenance Org,MA,5505443.18,,,129455.0,606516.0,68889815.0,68596735.0,532.1526012900235,529.8886485651385,,2.26395272488503
548,94248.0,Blue Cross and Blue Shield of Kansas City,KS,11523299.72,8092802.17,1450193.47,332440.0,167621.0,80534884.03,87930153.72,242.25389252195885,264.49931933582,24.343647485260497,-22.245426813861172,Blue Cross and Blue Shield of Kansas City,KS,10237463.22,12904886.1,827921.82,309590.0,114221.0,86715627.11,103606226.8,280.09828195355146,334.6562447107465,41.68379501921896,-54.557962757195014
549,68303.0,Humana Insurance Company,IL,8206407.61,8268175.79,4255065.52,337863.0,590776.0,81473162.42,84036077.38,241.14260046231757,248.72826376371486,24.471977665503474,-7.58566330139729,Humana Insurance Company,IL,3778188.26,4859821.84,1632766.92,86198.0,397474.0,30799902.73,25580582.55,357.3157466530546,296.7653837676048,56.379751734378985,60.55036288544977
550,47783.0,"Coventry Health Care of Georgia, Inc.",GA,3255942.16,-3608858.91,2304241.03,495746.0,791426.0,82403790.0,67802115.7,166.2217950321334,136.76785228726,-7.279653108648381,29.453942744873387,"Coventry Health Care of Georgia, Inc.",GA,20317351.3,-58546619.35,-1319184.49,,,,,,,,
