,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndPremiumMinusCostsPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndPremiumMinusCostsPMM
53,85757.0,UnitedHealthcare Insurance Company,OK,,,-2256892.13,5172.0,266759.0,2397455.93,1675496.72,463.5452300850735,323.9552822892498,,139.58994779582372,United Healthcare Insurance Company,OK,,,-144362.05,4882.0,236945.0,2116229.78,1474239.28,433.4759893486276,301.9744530929947,,131.5015362556329,UnitedHealthcare Insurance Company,OK,,,-331381.33,4726.0,217288.0,2060557.22,1600365.71,436.0044900550148,338.63006982649176,,97.37442022852304
54,79970.0,John Alden Life Insurance Company,MI,,,-155335.89,11153.0,26951.0,2424175.0,1637389.0,217.35631668609344,146.81153052990226,,70.54478615619118,John Alden Life Insurance Company,MI,,,-25243.15,7574.0,19937.0,1778772.0,989333.0,234.85238975442303,130.62226036440455,,104.23012939001848,,,,,,,,,,,,,
55,49221.0,John Alden Life Insurance Company,MO,,,-89587.28,10684.0,7490.0,2430469.0,1316404.0,227.48680269561962,123.21265443654062,,104.274148259079,John Alden Life Insurance Company,MO,,,30517.37,7379.0,4995.0,1713773.0,1357051.0,232.25003387992953,183.9071689930885,,48.34286488684103,,,,,,,,,,,,,
56,69347.0,UnitedHealthcare Insurance Company,NC,,,-15874.11,4295.0,477146.0,2437777.47,2297875.26,567.5849755529687,535.0117019790454,,32.5732735739233,United Healthcare Insurance Company,NC,,,-2306736.6,3025.0,443252.0,1825650.49,1357995.77,603.5208231404958,448.9242214876033,,154.59660165289256,UnitedHealthcare Insurance Company,NC,,,-2779689.38,3239.0,541960.0,1690554.87,748514.99,521.9372861994443,231.09447051559124,,290.8428156838531
57,99389.0,"Community Care of Oregon, Inc.",OR,447174.74,961182.24,-356550.41,7206.0,3550.0,2482923.61,5249096.959,344.56336525117956,728.4342157923952,133.38637801831806,-383.87085054121565,"Community Care of Oregon, Inc.",OR,4781867.05,401324.32,-1315272.66,101241.0,29172.0,32382491.22,47794308.61,319.8555053782558,472.0845172410387,3.9640493475963297,-152.2290118627829,"Community Care of Oregon, Inc.",OR,1426141.65,-2371948.67,-3515859.4,78796.0,41951.0,22002270.73,26359133.74,279.2308077821209,334.52375425148483,-30.102399487283616,-55.292946469363926
58,41047.0,Buckeye Community Health Plan,OH,311415.92,-154350.05,,7133.0,,2518182.674,2129377.596,353.03275956820414,298.52482770222906,-21.638868638721434,54.50793186597508,Buckeye Community Health Plan,OH,649923.9,-6141372.01,,63391.0,,20472680.63,11338993.88,322.95878957580726,178.87387610228583,-96.88081920146392,144.08491347352142,Buckeye Community Health Plan,OH,1056417.74,-9939903.66,,109311.0,,35356283.7,23613412.35,323.44671350550266,216.02045859977497,-90.93232757910914,107.42625490572769
59,57637.0,Medica Insurance Company,WI,,,-890267.24,12941.0,87023.0,2668847.69,1645106.38,206.2319519357082,127.12359013986554,,79.10836179584265,Medica Insurance Company,WI,,,355871.33,9384.0,84479.0,2131433.75,1542374.93,227.13488384484228,164.3622048167093,,62.772679028132984,Medica Insurance Company,WI,,,-1998867.88,7817.0,77183.0,1938508.43,1088224.095,247.98623896635536,139.21249776128948,,108.77374120506587
60,75091.0,"ConnectiCare, Inc. **",CT,9490.2,-115248.13,72069.21,6108.0,56182.0,2748338.0,2504000.0,449.95710543549444,409.9541584806811,-18.868390635232483,40.00294695481335,"ConnectiCare, Inc.",CT,26569.95,-1899004.88,-6351.77,11204.0,1041.0,4087279.69,2760050.122,364.80539896465547,246.34506622634774,-169.49347375937165,118.46033273830773,"ConnectiCare, Inc.",CT,49691.37,-1145321.71,-266957.78,7751.0,1618.0,2880064.18,2328469.831,371.57323958198947,300.4089576828796,-147.76438007998968,71.16428189910988
61,90169.0,UnitedHealthcare Life Insurance Company,AZ,1610.82,28226.14,,5753.0,,2810864.09,1870467.82,488.5910116460977,325.12911872066746,4.906334086563532,163.46189292543022,United Healthcare Life Insurance Company,AZ,737940.9,784206.91,,17049.0,,6337200.43,7551443.03,371.7051105636694,442.92586251393044,45.99723796117075,-71.22075195026105,UnitedHealthcare Life Insurance Company,AZ,822635.08,-819920.79,,55822.0,,19215156.59,18384841.95,344.2219302425567,329.3476039912579,-14.68812994876572,14.874326251298783
62,49116.0,UHC of California,CA,,,-2215283.01,5622.0,407230.0,2881887.45,3398138.4,512.6089381003202,604.4358591248666,,-91.82692102454644,UHC of California,CA,,,-1290603.41,3275.0,403312.0,1498719.36,2149910.87,457.6242320610687,656.4613343511451,,-198.83710229007636,UHC of California,CA,,,-15840917.19,4715.0,752476.0,2295597.16,2683968.02,486.8710837751856,569.24030116649,,-82.3692173913044
63,57020.0,John Alden Life Insurance Company,IL,,,183726.24,9135.0,13747.0,2898110.0,2057822.0,317.25342090859334,225.2678708264915,,91.98555008210184,John Alden Life Insurance Company,IL,,,-167167.35,5992.0,7613.0,2096598.0,1271982.0,349.89953271028037,212.28004005340455,,137.61949265687582,,,,,,,,,,,,,
64,66663.0,United Healthcare Life Insurance Company,VA,726662.22,428044.47,,8062.0,,2907863.63,4495865.09,360.6876246588936,557.6612614735798,53.09407963284544,-196.9736368146862,United Healthcare Life Insurance Company,VA,2604337.93,2658704.33,,37231.0,,14784988.32,18449770.37,397.1149934194623,495.54861190943035,71.41103730761999,-98.43361848996807,UnitedHealthcare Life Insurance Company,VA,2207260.9,4297345.9,,37979.0,,16815742.47,24991003.68,442.76422417651855,658.021635114142,113.15058058400696,-215.25741093762343
65,35992.0,Time Insurance Company,WV,48505.44,-57844.83,-59979.36,10232.0,2207.0,2979189.0,1941942.0,291.1638975762314,189.79104769351056,-5.653325840500391,101.37284988272086,Time Insurance Company,WV,431491.97,382756.67,-39194.65,5818.0,345.0,2422025.0,2676648.0,416.2985562048814,460.06325197662426,65.78835854245445,-43.76469577174288,,,,,,,,,,,,,
66,28218.0,Time Insurance Company,ID,510134.56,192936.56,,11748.0,12822.0,2983605.0,2713434.0,253.9670582226762,230.96986721144023,16.422928157984337,22.99719101123597,Time Insurance Company,ID,199027.79,137386.95,-45007.5,7920.0,11596.0,2280755.0,1914234.0,287.97411616161617,241.6962121212121,17.346837121212122,46.27790404040405,,,,,,,,,,,,,
67,81413.0,Network Health Plan,WI,0.0,17211.06,-5824.29,18001.0,171588.0,3010754.0,1918512.4319999998,167.2548191767124,106.57810299427808,0.9561168823954226,60.67671618243432,Network Health Plan,WI,24525.62,294393.41,-54663.83,14440.0,129581.0,2243847.0,1580270.0,155.39106648199447,109.43698060941828,20.387355263157893,45.95408587257619,Network Health Plan,WI,1548847.3,1897726.68,-3546.19,55987.0,108312.0,22776443.0,25842938.9,406.8166360047868,461.5882061907228,33.89584510689981,-54.771570185936014
68,77144.0,Time Insurance Company,SD,365627.96,215435.96,-4464.28,8018.0,1744.0,3014587.0,3532897.0,375.9774257919681,440.62072836118733,26.86903966076328,-64.64330256921926,Time Insurance Company,SD,381824.21,-21716.99,-8782.86,5498.0,1181.0,2567338.0,3053213.0,466.9585303746817,555.3315751182248,-3.9499799927246273,-88.37304474354312,,,,,,,,,,,,,
69,56726.0,UnitedHealthcare Insurance Company,OH,,,2231396.77,5787.0,552184.0,3022644.73,2752242.21,522.3163521686539,475.59049766718505,,46.72585450146886,United Healthcare Insurance Company,OH,,,1775202.4,4768.0,402846.0,2305123.88,2296010.41,483.4571895973154,481.54580746644297,,1.9113821308724255,UnitedHealthcare Insurance Company,OH,,,926423.44,5143.0,365188.0,2145394.14,1362827.56,417.1483842115497,264.9868870309158,,152.1614971806339
70,87354.0,Cigna Health and Life Insurance Company**,CT,1443523.59,-45977.45,,7558.0,5600.0,3024212.0,4941316.0,400.1338978565758,653.7861868219105,-6.083282614448266,-253.65228896533472,Cigna Health and Life Insurance Company,CT,949866.36,1551767.81,,7637.0,7581.0,3105679.0,5626276.0,406.66217100955873,736.7128453581249,203.19075684169178,-330.0506743485662,Cigna Health and Life Insurance Company,CT,535710.84,1027304.78,,6669.0,,2992995.0,5399617.0,448.7921727395412,809.6591692907482,154.0418023691708,-360.866996551207
71,24675.0,"Blue Cross and Blue Shield of Massachusetts, Inc. ***",MA,78976.66,,,3430.0,49377.0,3059745.0,4057978.0,892.0539358600583,1183.0839650145772,,-291.03002915451884,"Blue Cross and Blue Shield of Massachusetts, Inc.",MA,96895.37,,,2558.0,37764.0,2307543.0,2184281.0,902.0887412040656,853.9018764659891,,48.186864738076565,"Blue Cross and Blue Shield of Massachusetts, Inc.",MA,82290.16,,,2994.0,37528.0,2164115.0,2138372.0,722.8173012692051,714.2191048764195,,8.598196392785667
72,44526.0,Time Insurance Company,UT,169562.38,105136.13,,17950.0,,3083177.0,3013031.0,171.76473537604457,167.85688022284123,5.857166016713093,3.907855153203343,Time Insurance Company,UT,157807.06,214883.2,,11169.0,,2375538.0,2326739.0,212.69030351866775,208.32115677321156,19.239251499686635,4.369146745456192,,,,,,,,,,,,,
73,99248.0,Cigna Health and Life Insurance Company,TN,1040048.02,1134427.73,,9483.0,482.0,3131695.0,5082545.0,330.24306654012446,535.9638300115997,119.62751555414953,-205.72076347147527,Cigna Health and Life Insurance Company,TN,962071.92,1397613.95,,15616.0,741.0,5229779.0,7147753.0,334.89875768442624,457.71983862704917,89.49884413422132,-122.82108094262293,Cigna Health and Life Insurance Company,TN,2323303.71,-24919104.44,,212035.0,,70770129.0,57016568.0,333.7662602872167,268.9016813261961,-117.52354299997643,64.86457896102058
74,13939.0,Time Insurance Company,AL,661562.99,-35409.21,11262.04,11799.0,1236.0,3245622.0,4465455.0,275.07602339181284,378.4604627510806,-3.0010348334604626,-103.38443935926779,Time Insurance Company,AL,452110.79,-223260.2,-18832.66,8015.0,352.0,2778694.0,2867433.0,346.68671241422334,357.75832813474733,-27.855296319401123,-11.071615720523994,,,,,,,,,,,,,
75,11082.0,Aetna Life Insurance Company,AK,120363.61,-52362.57,22831.39,10131.0,33718.0,3278758.81,2492398.44,323.6362461751061,246.017021024578,-5.168549007995262,77.61922515052811,Aetna Life Insurance Company,AK,0.0,-34550.55,557129.08,2906.0,21271.0,958431.34,462786.99,329.8111975223675,159.25223331039228,-11.889384033035101,170.5589642119752,Aetna Life Insurance Company,AK,,,-1188058.34,242.0,28604.0,166157.31,24287.02,686.6004545454546,100.3595867768595,,586.2408677685951
76,89364.0,Sanford Health Plan,ND,300927.77,128336.66,871040.84,12835.0,27498.0,3365375.0,2795365.75,262.20296065446047,217.79242306194,9.99896065446046,44.410537592520456,Sanford Health Plan,ND,935693.69,-728919.89,-429914.25,28955.0,59864.0,9384377.0,9045705.67,324.10212398549476,312.40565256432393,-25.17423208426869,11.696471421170827,Sanford Health Plan,ND,824355.88,-3640352.33,-1552877.7,66684.0,61234.0,22471555.0,21669276.86,336.9857087157339,324.9546646871813,-54.59109126627077,12.031044028552571
77,73331.0,"Minuteman Health, Inc.***",MA,1167.6,,,13931.0,3029.0,3466522.18,1202727.288,248.83512884932884,86.33459823415404,,162.5005306151748,"Minuteman Health, Inc.",MA,349712.48,,,56185.0,6684.0,13457110.0,7964463.0,239.51428317166503,141.75425825398239,,97.76002491768264,"Minuteman Health, Inc.",MA,368156.26,,,66843.0,12295.0,19144269.69,12300433.32,286.4065001570845,184.01976751492305,,102.38673264216146
78,58326.0,"MercyCare HMO, Inc.",WI,1158384.25,553470.57,176359.16,7914.0,40296.0,3483939.53,5994594.09,440.2248584786454,757.4670318423048,69.93562926459438,-317.2421733636594,"Mercy Care HMO, Inc.",WI,1039637.7,686857.72,224237.16,10511.0,17819.0,5800173.0,8315467.52,551.8193321282466,791.1204947198173,65.34656264865379,-239.3011625915707,"MercyCare HMO, Inc.",WI,216322.43,-14819.28,405777.06,15670.0,18343.0,7035331.83,6227139.75,448.9682086790045,397.39245373324826,-0.9457102744097001,51.575754945756216
79,38712.0,Tufts Insurance Company***,MA,1677442.23,,,5487.0,24883.0,3550449.0,6839015.0,647.0656096227447,1246.4033169309278,,-599.3377073081831,Tufts Insurance Company,MA,1002595.01,,,5867.0,25535.0,3904718.0,7432948.0,665.5391170956195,1266.9077893301517,,-601.3686722345321,Tufts Associated Health Maintenance Organization Inc.,MA,421450.61,,,4290.0,27455.0,2768339.0,6046304.0,645.3004662004662,1409.3948717948717,,-764.0944055944055
80,61724.0,UnitedHealthcare Life Insurance Company,OH,907441.89,1149383.33,-975536.98,8881.0,246629.0,3625969.39,5007633.02,408.283908343655,563.8591397365161,129.42048530570884,-155.5752313928611,United Healthcare Life Insurance Company,OH,2327012.2,2965356.57,-4212359.07,39475.0,467432.0,14906016.34,19732630.09,377.60649373020897,499.87663305889805,75.11986244458518,-122.27013932868908,UnitedHealthcare Life Insurance Company,OH,1737137.87,4086573.63,-6324051.22,34387.0,607074.0,14667975.92,18567660.21,426.5558472678629,539.961619507372,118.84065577107627,-113.40577223950913
81,90117.0,UnitedHealthcare Insurance Company,RI,,,-1740424.21,9037.0,145710.0,3654330.77,4467752.79,404.3743244439526,494.38450702666813,,-90.01018258271552,United Healthcare Insurance Company,RI,,,-1255163.31,6049.0,88977.0,2884114.13,3251346.46,476.7918879153579,537.501481236568,,-60.70959332121009,UnitedHealthcare Insurance Company,RI,,,-1875286.65,3659.0,48506.0,1960006.23,2336722.65,535.6671850232303,638.623298715496,,-102.95611369226572
82,69842.0,UnitedHealthcare Insurance Company,LA,,,511621.86,10105.0,205255.0,3714685.67,2746353.57,367.6086759030183,271.78164967837705,,95.82702622464126,United Healthcare Insurance Company,LA,,,-301664.16,7895.0,204666.0,3230043.86,2202185.69,409.12525142495247,278.9342229259025,,130.19102849905,UnitedHealthcare Insurance Company,LA,,,-1019726.31,6772.0,225268.0,2904954.25,1660442.12,428.9654828706438,245.19227997637333,,183.7732028942705
83,77422.0,Aetna Life Insurance Company,DC,0.0,-45424.71,400712.47,19134.0,12722.0,3784199.41,2750090.09,197.77356590362706,143.72792359151248,-2.374031044214487,54.04564231211458,Aetna Life Insurance Company,DC,26078.14,-254043.25,-335906.75,7547.0,8048.0,2045560.4,1150528.64,271.04285146415793,152.44847489068502,-33.66148800848019,118.59437657347291,Aetna Life Insurance Company,DC,,,-278383.82,258.0,9712.0,104974.72,96648.02,406.8787596899225,374.60472868217056,,32.274031007751944
84,39364.0,Medica Insurance Company,ND,,,-987988.94,18289.0,80761.0,3887599.05,2289058.85,212.56487779539614,125.16041609710756,,87.40446169828859,Medica Insurance Company,ND,,,-79596.59,13459.0,64618.0,3338127.27,2110928.25,248.02193847982764,156.84138866186194,,91.1805498179657,Medica Insurance Company,ND,,,634824.54,11085.0,52001.0,2826000.95,1493400.755,254.93919260261617,134.72266621560667,,120.21652638700951
85,53789.0,Keystone Health Plan Central,PA,1122656.96,238390.33,-78244.77,12894.0,39670.0,3961366.0,4682943.0,307.2255312548472,363.187761749651,18.488469830929112,-55.96223049480375,Keystone Health Plan Central,PA,1234878.34,298016.86,5269.47,30665.0,17939.0,8559182.0,9790442.0,279.1189303766509,319.27089515734554,9.718469264633947,-40.15196478069464,Keystone Health Plan Central,PA,5430422.97,-35510815.31,-946154.73,413276.0,10725.0,139777767.0,128350976.0,338.21893117432415,310.5696338524376,-85.9251815009824,27.649297321886536
86,40442.0,Freedom Life Insurance,FL,197590.16,34088.7,,14676.0,,3968126.0,3457885.0,270.3819841918779,235.61494957754155,2.322751430907604,34.76703461433635,Freedom Life Insurance,FL,441431.46,544782.95,,10292.0,,3189781.0,4324035.0,309.9281966575981,420.1355421686747,52.93266129032258,-110.2073455110766,Freedom Life Insurance Company of America,FL,92026.59,173446.74,,6944.0,,2475206.0,3616725.0,356.4524769585253,520.8417338709677,24.977929147465435,-164.38925691244236
87,17808.0,Humana Insurance Company,SC,2760.15,24910.64,-3229.79,14566.0,109.0,3970049.62,4017044.401,272.5559261293423,275.7822601263216,1.7101908554167238,-3.2263339969792924,Humana Insurance Company,SC,0.0,16975.57,,8505.0,,2661666.91,2139771.392,312.9531934156379,251.58981681363903,1.995951793062904,61.36337660199885,Humana Insurance Company,SC,0.0,-7953.72,,3908.0,,1359755.98,734010.32,347.9416530194473,187.82249744114634,-2.0352405322415557,160.11915557830096
88,77514.0,Neighborhood Health Plan of Rhode Island,RI,22152.3,-570729.75,-28800.7,11408.0,409.0,4044489.86,1975782.139,354.5310185834502,173.19268399368863,-50.0289051542777,181.33833458976156,Neighborhood Health Plan of Rhode Island,RI,1435292.63,-8608201.54,-343863.12,187810.0,3128.0,58621412.0,25640382.0,312.1314732974815,136.5229859964858,-45.834628294553,175.60848730099568,Neighborhood Health Plan of Rhode Island,RI,305755.06,-5606340.68,-745071.9,191885.0,6603.0,59043046.0,40847971.0,307.7001641608255,212.87735362326393,-29.217190921645777,94.8228105375616
89,98905.0,CommunityCare HMO Inc.,OK,424071.17,823116.3,-1245374.77,17942.0,141504.0,4191506.0,4445552.0,233.61420131534945,247.77349236428492,45.876507635715086,-14.159291048935472,Community Care HMO Inc.,OK,919447.27,1755937.92,-1588829.22,27269.0,154716.0,7749880.0,9761451.0,284.2011074846896,357.9687924016282,64.39319080274304,-73.7676849169386,CommunityCare HMO Inc.,OK,442540.07,-358787.81,-6934924.82,24262.0,194283.0,6991090.0,6324078.0,288.14978155139727,260.65773637787487,-14.788055807435496,27.4920451735224
90,87226.0,Superior Health Plan,TX,280267.01,-933830.98,,14103.0,,4397780.869,2962415.3660000004,311.83300496348295,210.05568786782956,-66.21505920726086,101.77731709565339,Superior Health Plan,TX,1216649.13,-5580967.25,,102284.0,,29012527.38,23280657.02,283.64678131477064,227.60800340229164,-54.56344345156623,56.03877791247899,,,,,,,,,,,,,
91,45786.0,Molina Healthcare of Texas,TX,973697.67,722999.82,,12642.0,,4804046.0,4692447.0,380.00680272108843,371.1791646891315,57.19030374940674,8.827638031956951,Molina Healthcare of Texas,TX,2013053.67,-4116190.69,,154159.0,,53436933.0,33378968.0,346.6351818576924,216.5229924947619,-26.70094311717123,130.11218936293048,"Molina Healthcare of Texas, Inc.",TX,4075833.89,-125970565.3,,1338209.0,,416288416.0,213949014.0,311.07877469065,159.87712980558342,-94.13370056545726,151.20164488506657
92,58483.0,John Alden Life Insurance Company,TX,,,-684147.34,13294.0,56294.0,4920462.0,2632535.0,370.1265232435685,198.0242966751918,,172.1022265683767,John Alden Life Insurance Company,TX,,,-588168.1,8627.0,29137.0,3390637.0,1661624.0,393.02619682392486,192.60739538657702,,200.41880143734784,,,,,,,,,,,,,
93,86830.0,Cigna Health and Life Insurance Company,AZ,4060861.27,1978320.29,-24005.57,16576.0,1883.0,5021387.0,11070817.0,302.9311655405405,667.8822997104247,119.34847309362935,-364.9511341698842,Cigna Health and Life Insurance Company,AZ,1431522.46,2978136.23,-35.55,11908.0,1943.0,4425413.0,6759424.0,371.6336076587168,567.63721867652,250.0954173664763,-196.00361101780317,Cigna Health and Life Insurance Company,AZ,576234.39,1169118.87,28617.42,5370.0,3161.0,2334374.0,4529617.0,434.7065176908752,843.5040968342645,217.71301117318438,-408.79757914338927
94,82011.0,UnitedHealthcare Insurance Company,AZ,,,2961325.69,10904.0,486523.0,5036335.1,4047839.0,461.87959464416724,371.2251467351431,,90.65444790902416,United Healthcare Insurance Company,AZ,,,4970157.33,7959.0,455517.0,3526468.74,2392772.56,443.07937429325295,300.6373363487875,,142.44203794446543,UnitedHealthcare Insurance Company,AZ,,,5204264.49,8232.0,610625.0,3630950.63,3739603.56,441.07757896015545,454.2764285714286,,-13.198849611273147
95,22369.0,Aetna Life Insurance Company,SC,,,-18182.04,21234.0,552.0,5094293.65,4037360.15,239.91210558538197,190.1365804841292,,49.775525101252754,Aetna Life Insurance Company,SC,,,-183730.56,3120.0,1177.0,999909.67,1046345.73,320.4838685897436,335.3672211538462,,-14.883352564102552,Aetna Life Insurance Company,SC,,,60604.68,345.0,1218.0,217158.31,128643.87,629.4443768115942,372.88078260869565,,256.56359420289857
96,67202.0,"Louisiana Health Cooperative, Inc.",LA,9878052.34,-7456986.26,-36621.89,110861.0,1194.0,5190257.0,56988875.59,46.8176996418939,514.0570226680258,-67.26428825285718,-467.23932302613184,"Louisiana Health Cooperative, Inc.",LA,6806873.05,-8658833.22,-177962.62,287238.0,2901.0,74287655.86,119232310.9,258.62753486655663,415.09936324581014,-30.145152173458946,-156.4718283792535,,,,,,,,,,,,,
97,48161.0,Aetna Life Insurance Company,MO,,,228766.81,21388.0,31802.0,5272812.84,4227374.61,246.53136525154292,197.65170235646158,,48.87966289508134,Aetna Life Insurance Company,MO,,,258345.46,7897.0,21933.0,2054294.03,2303668.84,260.1360048119539,291.7144282638977,,-31.578423451943763,Aetna Life Insurance Company,MO,0.0,,-208051.89,1564.0,42638.0,616563.09,967546.65,394.22192455242964,618.6359654731458,,-224.41404092071616
98,68398.0,"UnitedHealthcare of Florida, Inc.",FL,,,1650597.6,8953.0,709422.0,5326480.94,6733998.3,594.9381145984587,752.1499273986373,,-157.21181280017856,"United Healthcare of Florida, Inc.",FL,75479361.88,14572435.15,-4380861.24,1434483.0,753362.0,550885456.1,697124928.4,384.030661987629,485.97643081165825,10.158667024983915,-101.94576882402924,"UnitedHealthcare of Florida, Inc.",FL,35522703.08,93698886.73,-6990459.62,1050397.0,859545.0,474737313.1,609487747.2,451.95989049854484,580.2451332210584,89.2033076351132,-128.28524272251354
