,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME_2016,STATE_2016,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2016,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2016",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2016,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2016,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,IndPremiumPMM_2016,IndCostsPMM_2016,IndRTPMM_2016,IndPremiumMinusCostsPMM_2016
501,77514.0,Neighborhood Health Plan of Rhode Island,RI,1435292.63,-8608201.54,-343863.12,187810.0,3128.0,58621412.0,25640382.0,312.1314732974815,136.5229859964858,-45.834628294553,175.60848730099568,Neighborhood Health Plan of Rhode Island,RI,305755.06,-5606340.68,-745071.9,191885.0,6603.0,59043046.0,40847971.0,307.7001641608255,212.87735362326393,-29.217190921645777,94.8228105375616
502,29241.0,Priority Health Insurance Company (PHIC),MI,4303697.77,37908.56,124208.68,255090.0,144552.0,59195738.0,53108065.0,232.05824610921636,208.19344153044023,0.14860856952448154,23.86480457877613,Priority Health,MI,3777289.5,5900733.25,1298105.46,274816.0,157168.0,77199778.0,78396996.0,280.914422741034,285.27085759198883,21.47157825599674,-4.356434850954827
503,20544.0,Time Insurance Company,GA,12630285.95,10590785.72,-237705.68,176902.0,23198.0,59247314.0,86145427.0,334.9160212999288,486.96694780160766,59.868094877389744,-152.05092650167887,,,,,,,,,,,,,
504,38234.0,Aetna Life Insurance Company,VA,5895017.54,4680612.75,-3364075.44,183008.0,156276.0,59806820.06,62772402.77,326.7989380792097,343.0035996787026,25.576000775922363,-16.20466159949291,Aetna Life Insurance Company,VA,3368946.19,6921051.63,-5705192.92,168249.0,172740.0,61416390.01,66394656.85,365.0327194218093,394.621405476407,41.13576680990675,-29.5886860545977
505,99308.0,"Humana Health Insurance Co of FL, Inc.",FL,1206801.28,-2261208.38,-124082.7,231548.0,7886.0,60196665.78,44044679.38,259.97488978527133,190.2183537754591,-9.765613954773956,69.75653600981224,"Humana Health Insurance Co of FL, Inc.",FL,380796.07,-2944845.74,-110820.97,137234.0,6407.0,38957988.65,28694534.48,283.8800053193815,209.09202151070434,-21.458572511185277,74.78798380867715
506,18126.0,Molina Healthcare of California,CA,1230390.91,-25983024.62,,199582.0,,60304876.0,28198872.0,302.15588580132476,141.28965537974366,-130.18721437805013,160.8662304215811,Molina Healthcare of California,CA,3087612.7,-106521339.3,,792947.0,,247229762.0,108535836.0,311.78598569639587,136.87653273169582,-134.33601400850245,174.90945296470005
507,46275.0,"Humana Medical Plan of Michigan, Inc.",MI,5237342.47,-10842830.41,,210962.0,,60800064.0,49356249.0,288.20386609910787,233.958006655227,-51.39707819417715,54.245859443880875,"Humana Medical Plan of Michigan, Inc.",MI,3265248.4,-19477061.31,,344406.0,,92558175.44,75357602.94,268.7472791995494,218.80455897980872,-56.552619031027334,49.942720219740664
508,76680.0,HMO Colorado Inc.(Anthem BCBS),CO,9021034.94,29925.42,-1803127.62,193986.0,22133.0,61543183.63,65114183.23,317.25580005773617,335.6643429422742,0.15426587485694843,-18.408542884538008,HMO Colorado Inc(Anthem BCBS),CO,6296226.19,-22957774.05,-5766680.6,381552.0,56858.0,136955596.5,107135236.3,358.94346380047807,280.7880349205351,-60.16945016668764,78.15542887994297
509,60612.0,"Kaiser Foundation Health Plan, Inc.",HI,5420682.06,-15467100.5,-6719908.37,226746.0,325505.0,61802512.0,67622713.0,272.562744215995,298.2311176382384,-68.21333342153775,-25.668373422243405,"Kaiser Foundation Health Plan, Inc.",HI,2908866.08,-16511893.77,-7404335.42,192607.0,337455.0,67825946.0,69226372.0,352.1468378615523,359.4177366347017,-85.7284198912812,-7.27089877314944
510,76179.0,Celtic Insurance Company,IN,0.0,-8090.12,,158525.0,,62672128.89,41910124.08,395.3453959312411,264.3754870209746,-0.051033717079325025,130.9699089102665,Celtic Insurance Company,IN,2148267.03,3089884.0,,166372.0,,64799800.39,56386610.27,389.48741609165006,338.91887018248264,18.572139542711515,50.568545909167426
511,77969.0,Regence BlueCross BlueShield of Oregon,OR,5234032.69,5024567.08,5570483.58,281509.0,290080.0,62826201.0,68324502.0,223.17652721582613,242.70805551509898,17.84869073457687,-19.53152829927285,Regence BlueCross BlueShield of Oregon,OR,4627308.73,1694890.09,4558873.15,175655.0,296113.0,60524893.0,58819381.0,344.5668668697162,334.85742506618084,9.648971506646552,9.709441803535356
512,93091.0,New Mexico Health Connections,NM,5515873.35,-11035028.09,-3534467.65,237567.0,107378.0,63129854.0,64799269.0,265.7349463519765,272.76207975013364,-46.45017233033207,-7.0271333981571615,New Mexico Health Connections,NM,3009737.98,-3779277.3,-5084621.64,295687.0,172372.0,87331622.0,87114965.56,295.35157785090314,294.6188556142137,-12.781344124023038,0.7327222366894262
513,36046.0,Harvard Pilgrim Health Care Inc.,MA,8132224.47,,,135389.0,1323837.0,63734606.67,72589175.31,470.75173514835035,536.1526808677219,,-65.40094571937152,Harvard Pilgrim Health Care Inc.,MA,4809705.87,,,139056.0,1219192.0,67756337.21,77814790.83,487.2593574531124,559.5931914480497,,-72.33383399493727
514,86382.0,Sunshine State Health Plan,FL,1184424.15,-26584661.51,,187352.0,,64261869.35,27042932.65,343.00071176181734,144.34290880268156,-141.8968653123532,198.65780295913578,,,,,,,,,,,,,
515,33906.0,Aetna Life Insurance Company,PA,4647588.91,-9332073.48,-361486.58,217406.0,107344.0,65677880.61,54041189.78,302.09782899276007,248.57266947554345,-42.924636302585945,53.52515951721662,Aetna Life Insurance Company,PA,0.0,-64.1,-835761.71,3432.0,126042.0,1257596.17,1435338.08,366.43245046620046,418.2220512820513,-0.018677156177156175,-51.78960081585086
516,48834.0,"Oxford Health Plans (NJ), Inc.",NJ,12200483.35,18952235.0,-185240.53,137784.0,209708.0,65906002.89,89863131.94,478.3284190472043,652.2029549149393,137.55033240434304,-173.87453586773495,"Oxford Health Plans (NJ), Inc.",NJ,3302998.95,3394240.38,-189101.21,98573.0,100068.0,44985863.42,50824009.71,456.37104907023223,515.597675935601,34.433773751432945,-59.226626865368814
517,57173.0,Presbyterian Health Plan,NM,5375417.38,-2390195.41,620026.82,223887.0,88730.0,67521634.0,63807149.0,301.5880064496822,284.9971146158553,-10.675900833902817,16.590891833826902,Presbyterian Health Plan,NM,6321646.56,3104066.63,-786361.4,305578.0,62198.0,104992337.0,121102498.0,343.58604677038267,396.3063374981183,10.158017363815457,-52.72029072773563
518,37833.0,Unity Health Plans Insurance Corporation,WI,7185046.24,5592708.14,832440.01,194647.0,294566.0,67620965.18,89591632.45,347.4030690429342,460.2774892497701,28.732567879289174,-112.87442020683591,Unity Health Plans Insurance Corporation,WI,4616486.19,12470418.63,839649.69,216904.0,153286.0,80662042.0,93413220.4,371.8789971600339,430.6661951831225,57.49280156198134,-58.78719802308859
519,45495.0,Peach State Health Plan,GA,2158724.63,-13768906.67,,223797.0,,67911724.16,43566063.28,303.45234368646584,194.66777159658085,-61.524089554372935,108.78457208988499,,,,,,,,,,,,,
520,34996.0,Nevada Health CO-OP,NV,8846611.34,5244157.68,-711597.39,214706.0,9321.0,68155979.0,113125730.0,317.4386323623932,526.8866729388094,24.424830605572268,-209.4480405764162,,,,,,,,,,,,,
521,29125.0,Tufts Associated Health Maintenance Org,MA,5505443.18,,,129455.0,606516.0,68889815.0,68596735.0,532.1526012900235,529.8886485651385,,2.26395272488503,Tufts Associated Health Maintenance Organization Inc.,MA,5199875.77,,,130483.0,596110.0,68420466.0,75916404.0,524.3630664531012,581.8106879823425,,-57.44762152924136
522,47579.0,Chinese Community Health Plan,CA,2569834.4,-28712244.96,-1540479.6,155023.0,23217.0,70273738.3,24778424.54,453.31169116840726,159.8370857227637,-185.21280687381872,293.47460544564353,Chinese Community Health Plan,CA,2031826.13,-24844080.41,-2248025.07,154960.0,25754.0,70383906.83,35832049.9,454.2069361770779,231.23418882292202,-160.3257641326794,222.9727473541559
523,43070.0,United Healthcare Life Insurance Company,IN,11725100.8,-8198015.22,,175956.0,,70833855.12,76193125.79,402.5657273409262,433.0237433790266,-46.59127975175612,-30.458016038100425,UnitedHealthcare Life Insurance Company,IN,10046546.69,-3573506.68,,237778.0,,99132164.92,124276058.4,416.9105843265567,522.6558319104375,-15.028752365651995,-105.74524758388083
524,16204.0,"Coordinated Health Mutual, Inc.",OH,15348555.75,-3985495.69,-3214448.51,192418.0,62497.0,71644539.0,117238425.0,372.33802970616057,609.2903210718332,-20.712696785124052,-236.95229136567264,Coordinated Health Mutual,OH,7441726.47,-2492656.84,-11674650.02,118846.0,31622.0,50094649.49,89426654.0,421.5089232283796,752.4582569038924,-20.973838749305823,-330.94933367551283
525,44965.0,"Humana Health Benefit Plan of Louisiana, Inc.",LA,6599758.13,-2526804.46,-4759020.22,248033.0,434330.0,72076866.85,70634494.88,290.59385988961145,284.77861768393717,-10.187372083553399,5.815242205674281,"Humana Health Benefit Plan of Louisiana, Inc.",LA,4491146.79,-32450558.97,-6832225.23,421778.0,255681.0,143009162.6,102535993.5,339.0626410101997,243.1041768418457,-76.93753341805404,95.95846416835397
526,54192.0,"Care Source Indiana, Inc.",IN,4110030.68,-18119292.96,,203446.0,,73953771.2,54159873.28,363.50565358866726,266.21252460112265,-89.06192778427692,97.2931289875446,"CareSource Indiana, Inc",IN,3002557.32,-15288511.46,,302623.0,,104064767.5,93856037.79,343.87593639611003,310.14178628194156,-50.51999173889625,33.73415011416847
527,71287.0,Kaiser Foundation Healthplan of the NW,OR,6778961.76,13259754.64,2707325.99,254073.0,327712.0,73999375.0,91876946.0,291.2524156443227,361.6163307395906,52.18875929358885,-70.36391509526788,Kaiser Foundation Health Plan of the Northwest,OR,3740430.21,3959354.51,1489329.65,332025.0,310060.0,103553369.0,116478163.0,311.8842526918154,350.8114238385664,11.924868639409683,-38.92717114675099
528,67202.0,"Louisiana Health Cooperative, Inc.",LA,6806873.05,-8658833.22,-177962.62,287238.0,2901.0,74287655.86,119232310.9,258.62753486655663,415.09936324581014,-30.145152173458946,-156.4718283792535,,,,,,,,,,,,,
529,57165.0,"Affinity Health Plan, Inc.",NY,2549532.7,-24567668.78,,190900.0,,75887448.0,42445398.0,397.5246097433211,222.3436249345207,-128.69391712938713,175.1809848088004,"Affinity Health Plan, Inc.",NY,1183456.71,-9261635.02,,108233.0,,42411050.0,37863365.0,391.849528332394,349.83198285181044,-85.57126772795728,42.01754548058358
530,40308.0,Group Hospitalization and Medical Services Inc.,VA,8431776.3,11441513.48,9435152.4,195299.0,220770.0,76036999.8,85811732.92,389.33634990450537,439.3864429413361,58.58459838504038,-50.05009303683073,Group Hospitalization and Medical Services,VA,4801170.38,14829547.64,8480490.49,163568.0,182113.0,73541649.54,85930415.61,449.6090282940429,525.3497970874498,90.6628902963905,-75.74076879340691
531,32225.0,Montana Health Cooperative,MT,14667714.03,4282446.27,1822462.95,223233.0,17202.0,76503090.0,112773266.0,342.70511080351025,505.1818772314129,19.183750923922535,-162.47676642790265,Montana Health Cooperative,MT,4262930.36,856571.75,-369600.6,167472.0,8582.0,70946387.0,76292134.0,423.63133538740806,455.5515787713767,5.114716191363333,-31.920243383968625
532,82483.0,North Shore-LIJ Insurance Company Inc.,NY,8737682.64,2282312.43,-13302063.81,189964.0,114883.0,76546973.0,82818832.0,402.9551546608831,435.9711945421238,12.01444710576741,-33.01603988124066,North Shore-LIJ Insurance Company Inc,NY,6258273.72,-19781114.37,-111975778.7,348875.0,739189.0,143377159.5,163481023.8,410.9700021497671,468.5948371193121,-56.699718724471516,-57.62483496954502
533,68259.0,"United Healthcare of Alabama, Inc.",AL,7835054.79,-8989541.02,-397175.98,233318.0,8661.0,76838688.38,87467271.39,329.3303061915497,374.8843697871574,-38.5291362860988,-45.554063595607715,"UnitedHealthcare of Alabama, Inc.",AL,8739396.74,-10457177.89,-1064013.58,409511.0,14595.0,150890234.9,165069135.7,368.46442439885624,403.0884047070774,-25.53576800134795,-34.62398030822118
534,40788.0,Scott and White Health Plan,TX,6991418.55,-13412865.64,-4512866.63,254595.0,251093.0,78083137.0,92377528.02,306.6954849859581,362.8410927944382,-52.6831463304464,-56.14560780848012,Scott and White Health Plan,TX,3121959.08,4400630.58,-14473480.33,103181.0,242826.0,19611642.0,57707747.49,190.07028425776065,559.2865691357905,42.64962134501507,-369.21628487802985
535,82120.0,Humana Insurance Company,TN,8501816.89,618404.6,-2645066.63,296844.0,343106.0,78246627.84,83685155.47,263.59511339289327,281.91627747234236,2.0832646103677352,-18.32116407944909,Humana Insurance Company,TN,6589586.31,1781992.58,307106.48,383931.0,298969.0,129383773.0,127426655.2,336.9974630858149,331.89988617746417,4.641439685776872,5.097576908350732
536,65907.0,"Moda Health Plan, Inc.",WA,15995097.81,6134914.63,-558678.76,204794.0,8352.0,78396175.0,108833405.0,382.805038233542,531.4286795511588,29.956515474086153,-148.62364131761677,Moda Health Plan Inc,WA,,,-149736.07,,1953.0,,,,,,
537,38344.0,Premera Blue Cross Blue Shield of Alaska,AK,14655165.1,12358455.76,1742413.11,143355.0,229779.0,78693115.0,105293849.0,548.9387534442468,734.497220187646,86.20875281643472,-185.5584667433992,Premera Blue Cross,AK,5758679.1,11418310.79,4017476.01,116214.0,124234.0,86269350.0,83903892.0,742.3318188858485,721.9774898032939,98.25245486774398,20.354329082554614
538,83978.0,Aetna Life Insurance Company,GA,6808764.85,-14644018.02,3485222.28,248398.0,365173.0,80536607.95,68980935.36,324.2240595737486,277.7032639554264,-58.953848340163766,46.52079561832221,Aetna Life Insurance Company,GA,7209783.66,-7286899.98,11869948.22,294890.0,332786.0,113626086.8,108891922.4,385.3168530638543,369.26285191088203,-24.710569975245008,16.054001152972262
539,26002.0,Select Health,ID,19459263.73,9855840.04,-1382800.26,278361.0,116813.0,81043959.0,154031972.0,291.1469602422753,553.3532786561336,35.40668426970732,-262.2063184138583,SelectHealth,ID,12396300.65,2728291.54,-1742435.08,442788.0,167642.0,143125602.0,217509208.0,323.2373099541993,491.226519237197,6.161620323947352,-167.9892092829977
540,17341.0,United Healthcare Life Insurance Company,FL,14736590.26,10189460.6,,197146.0,,81792203.05,116989596.1,414.88137243464234,593.4160272082619,51.68484574883588,-178.53465477361954,UnitedHealthcare Life Insurance Company,FL,6190397.67,3944039.65,,141757.0,,69928875.78,82290333.81,493.3010417827691,580.5027886453579,27.82253892224017,-87.20174686258878
541,39924.0,All Savers Insurance Company,WI,9881120.03,5293092.41,464103.71,184612.0,74695.0,82028492.09,100707483.6,444.3291448551557,545.5088704959591,28.671442863952507,-101.17972564080338,All Savers Insurance Company,WI,10093574.12,37956637.0,-431970.58,187422.0,61048.0,94501412.12,139375944.9,504.21728569751684,743.6477302557864,202.51964550586376,-239.43044455826958
542,59830.0,Health Plus Insurance Company,MI,9028543.74,-4117248.29,469960.22,306867.0,26843.0,83682650.0,92279790.0,272.70006224194844,300.71591275699245,-13.417044810944155,-28.015850515044008,,,,,,,,,,,,,
543,82569.0,"Boston Medical Center Health Plan, Inc.",MA,1947450.1,,,282386.0,,83798266.0,61347073.43,296.75078084607594,217.24544924323445,,79.5053316028415,"Boston Medical Center Health Plan, Inc.",MA,1568492.99,,,430308.0,1829.0,123207107.1,110084940.9,286.3230688251206,255.8282460470175,,30.49482277810307
544,77606.0,"AmeriHealth HMO, Inc.",NJ,8830357.66,-4859744.69,-14888625.2,179483.0,213554.0,84242801.0,80346158.0,469.36367789707106,447.65330421265526,-27.07635090788543,21.7103736844158,AmeriHealth HMO,NJ,4743483.65,-4722553.93,-13205635.95,184270.0,206283.0,87727564.0,79753862.0,476.08164107016876,432.8098008357302,-25.62844700710913,43.27184023443857
545,94248.0,Blue Cross and Blue Shield of Kansas City,KS,10237463.22,12904886.1,827921.82,309590.0,114221.0,86715627.11,103606226.8,280.09828195355146,334.6562447107465,41.68379501921896,-54.557962757195014,Blue Cross and Blue Shield of Kansas City,KS,10536962.27,14625747.47,1720681.91,474810.0,102731.0,155071646.7,176573466.6,326.5972635369937,371.8823668414734,30.80336865272425,-45.28510330447972
546,90296.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",MD,4152560.34,-17702319.36,2987261.26,287296.0,90959.0,87409483.0,83733862.0,304.2488687625306,291.4550219982179,-61.6170060147026,12.793846764312718,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",MD,3816924.66,-29417473.49,2554219.07,463323.0,91151.0,144825293.0,145144714.0,312.5795460186522,313.2689592357815,-63.492365995212836,-0.6894132171292995
547,22444.0,Geisinger Health Plan,PA,9210149.64,11417706.62,-2139258.77,247339.0,189426.0,87519010.48,115945179.4,353.842339784668,468.77030876651077,46.16217668867424,-114.92796898184275,Geisinger Health Plan,PA,5014140.76,2695562.98,-2263959.52,293115.0,156204.0,120501551.9,135014690.8,411.10673933439097,460.62020299199975,9.196264196646368,-49.51346365760878
548,10207.0,"CareFirst Blue Choice, Inc.",VA,9093733.33,-4690047.91,-4863412.73,291585.0,450153.0,88246618.16,84564349.17,302.64457417219677,290.0161159524667,-16.084667969888713,12.628458219730078,CareFirst BlueChoice,VA,3834092.16,-2023576.08,-4478166.05,215594.0,461822.0,72803015.0,76863811.74,337.6857194541592,356.5211079158047,-9.386050075605073,-18.835388461645493
549,84670.0,"WPS Health Plan, Inc.",WI,12630278.43,1825501.39,-1158565.4,215901.0,43139.0,88373512.0,114331132.0,409.3242365713915,529.5535083209434,8.455270656458284,-120.22927174955186,"WPS Health Plan, Inc. - WI",WI,6591187.23,1171732.92,-1644601.65,205276.0,50887.0,99789965.0,110544386.0,486.1258257175705,538.5158810576979,5.70808530953448,-52.39005534012745
550,56707.0,Providence Health Plan,OR,9861302.28,-4161991.69,3092137.34,332567.0,339014.0,88766690.5,103343329.0,266.9137061103477,310.7443883488139,-12.514746472139448,-43.83068223846624,Providence Health Plan,OR,20220108.78,-36194842.92,-5563412.11,1217857.0,599682.0,399049035.0,440670296.7,327.66493520996306,361.8407552775079,-29.72010910969022,-34.17582006754486
551,27619.0,Arches Mutual Insurance Company,UT,13281090.66,-13206183.16,250109.0,385348.0,44464.0,88767594.0,135527522.0,230.35696046171253,351.7016359238922,-34.2707972014906,-121.34467546217965,,,,,,,,,,,,,
552,18350.0,Hawaii Medical Service Association,HI,16197585.19,15467100.5,7322488.29,308670.0,736432.0,91329533.0,125172066.0,295.8808209414585,405.5206725629313,50.10885573589918,-109.63985162147276,Hawaii Medical Service Association,HI,10348585.13,16511893.78,11809305.09,299732.0,754141.0,101291469.0,136715595.7,337.9401231767045,456.12612500500444,55.08885864705804,-118.18600182829994
553,20129.0,"Health Alliance Medical Plans, Inc.",IL,9489886.93,-1326442.96,-1104554.13,275330.0,221076.0,92073345.0,102635610.0,334.41087059165363,372.77307231322413,-4.817647768132786,-38.3622017215705,"Health Alliance Medical Plans, Inc.",IL,10389731.85,1925800.26,572733.12,440156.0,184877.0,179542056.0,213806409.0,407.9055062296095,485.75143585456067,4.375267541508011,-77.84592962495117
554,89942.0,Kaiser Foundation Health Plan of Georgia,GA,8692894.13,2627520.08,-2393268.87,263617.0,242609.0,92779598.0,98734595.0,351.9484631112561,374.53804193204536,9.967187548602707,-22.589578820789256,"Kaiser Foundation Health Plan of Georgia, Inc.",GA,6557804.67,-16261579.31,-2129295.27,431250.0,127676.0,145327081.0,155618578.0,336.9903327536232,360.85467362318843,-37.7080099942029,-23.86434086956524
555,48396.0,Anthem Health Plans of ME(Anthem BCBS),ME,6658488.7,-3917017.08,688516.26,260198.0,210436.0,93504165.99,86563583.55,359.35774291116763,332.68350852043443,-15.053986118263785,26.674234390733204,Anthem Health Plans of ME(Anthem BCBS),ME,3475090.31,-5023772.82,1897677.07,254456.0,197157.0,99697787.66,95569087.51,391.80757246832457,375.58197688401924,-19.74318868488069,16.225595584305324
556,91450.0,"Health Net of Arizona, Inc.",AZ,12625077.68,1953496.4,-4432593.99,409710.0,94918.0,93736793.0,139654977.4,228.78815015498768,340.8629943130507,4.767997852139318,-112.07484415806303,"Health Net of Arizona, Inc.",AZ,4433397.9,9901556.2,-2809420.3,217218.0,48583.0,60980911.78,88094557.05,280.7359969247484,405.55827348562275,45.583497684353965,-124.82227656087434
557,67129.0,Aetna Life Insurance Company,OH,6603468.9,-16376734.46,-481369.85,260828.0,68312.0,93890790.37,70425596.8,359.97205196527983,270.00780897756374,-62.787486236140296,89.96424298771609,Aetna Life Insurance Company,OH,3316193.33,-13600470.61,-468332.98,213297.0,132006.0,78325737.4,55555485.78,367.2144352710071,260.46069930660065,-63.76306563149036,106.75373596440647
558,73836.0,"Moda Health Plan, Inc.",AK,26305543.39,-9415111.19,-683234.43,159592.0,26851.0,93990086.0,146808709.0,588.9398340768961,919.9001767005865,-58.99488188631009,-330.9603426236904,Moda Health Plan Inc,AK,8987021.64,-11418310.77,-2026261.96,139893.0,39766.0,115629307.0,109150932.7,826.5553458714875,780.2458500425325,-81.62174497651776,46.30949582895494
559,91069.0,"HealthyCT, Inc.",CT,11450211.51,-6912671.83,-6459820.49,204238.0,70909.0,95596346.48,94063469.84,468.06346752318376,460.5581225824773,-33.84615903994359,7.505344940706436,"HealthyCT, Inc.",CT,6340096.71,-745863.3,-7270795.39,176948.0,127194.0,80188268.15,100808441.7,453.17419891719607,569.7065900716594,-4.215155299862107,-116.53239115446337
560,79475.0,Compcare Health Serv Ins Co(Anthem BCBS),WI,11971973.11,9974580.81,-212388.05,255521.0,452760.0,98165560.27,102318346.9,384.17805295846523,400.4302851820399,39.03624676641059,-16.25223222357465,Compcare Health Serv Ins Co(Anthem BCBS),WI,3715370.52,2548765.78,2150353.12,188376.0,286577.0,84411697.33,76242300.81,448.10218568182785,404.734683876927,13.530204378477087,43.367501804900826
561,28020.0,Time Insurance Company,TX,17972249.76,13466856.6,298871.94,312094.0,79474.0,98748890.0,137450043.0,316.4075246560331,440.4123212878171,43.150001602081424,-124.00479663178402,,,,,,,,,,,,,
562,66842.0,Community Health Alliance Mutual Insurance Company,TN,10276444.62,-25536300.68,-35236.69,368678.0,5495.0,99796456.0,119274416.0,270.6873097933698,323.5192118867955,-69.26450908380755,-52.8319020934257,,,,,,,,,,,,,
563,94084.0,GHMSI,MD,14153350.5,14549412.84,16049564.6,306744.0,244332.0,99853831.58,114469208.1,325.52823064183815,373.1750518347547,47.43177646506533,-47.64682119291655,Group Hospitalization and Medical Services,MD,7161965.94,18670711.32,18607732.84,248712.0,234935.0,97591741.46,113987929.2,392.3885516581427,458.31294509311977,75.06960387918556,-65.92439343497705
564,40025.0,Cigna Health and Life Insurance Company,CA,17586666.04,5953639.83,,294886.0,7695.0,101545360.0,116800407.0,344.3546319594691,396.0866470432642,20.189632027291903,-51.73201508379509,Cigna Health and Life Insurance Company,CA,7651494.69,6391520.32,,203893.0,13566.0,78456145.0,97466924.0,384.79077261112445,478.02977051688873,31.347423991995804,-93.23899790576428
565,61836.0,Coordinated Care Corporation,WA,4033746.83,-34636348.44,,335837.0,,102415296.7,52321436.15,304.95537031357475,155.79413867441644,-103.13440282041584,149.1612316391583,Coordinated Care Corporation,WA,3500298.88,-29664686.35,,363623.0,,109508323.2,71522097.0,301.1589563916474,196.69299521757424,-81.58088556004434,104.46596117407316
566,83198.0,"Sierra Health and Life Ins Company, Inc.",NV,10119419.06,4132272.63,72611.26,377613.0,239448.0,102774924.9,96883579.81,272.16998593798417,256.5684439095052,10.943141867467487,15.601542028478946,"Sierra Health and Life Insurance Company, Inc.",NV,8209939.49,13434434.68,266851.71,392267.0,288169.0,127153733.8,130694505.8,324.15098338631594,333.1774169124601,34.24818982988628,-9.02643352614416
567,85629.0,"Oxford Health Insurance, Inc.",NY,,,315374419.9,175060.0,4079290.0,102949591.4,111681758.5,588.0817513995202,637.9627470581515,,-49.88099565863138,"Oxford Health Insurance, Inc.",NY,,,254933460.9,174601.0,5523175.0,106889163.9,113798385.4,612.1910178063127,651.762506514854,,-39.57148870854121
568,62033.0,"MDwise Marketplace, Inc.",IN,10305618.57,17928174.59,,211299.0,,103834074.1,109330228.3,491.40826080577756,517.4195254118571,84.847418066342,-26.01126460607952,MDwise Marketplace Inc.,IN,6092060.35,-457849.1,,360843.0,,139260916.2,145882653.9,385.932153873014,404.28289837962774,-1.26883187425002,-18.35074450661375
569,27248.0,"Community Health Choice, Inc.",TX,5344701.29,-36084527.66,,382268.0,,104696740.0,60925783.81,273.883087258154,159.37976448460242,-94.395888905166,114.50332277355156,"Community Health Choice, Inc.",TX,9655687.1,-64443832.93,,1006534.0,,290420274.0,265216613.0,288.53498639886976,263.494937081112,-64.02549037588398,25.040049317757735
570,92499.0,Sharp Health Plan,CA,9640079.06,9791489.44,-5238158.44,230438.0,176700.0,105005537.0,105532273.0,455.6780435518447,457.9638471085498,42.49077600048603,-2.2858035567051047,Sharp Health Plan,CA,6648728.33,5351707.64,-9546508.28,324858.0,328423.0,131730201.0,122381020.0,405.50086807158823,376.72158296855855,16.47399060512593,28.77928510302968
571,64844.0,Aetna Health Inc. (a PA corp.),PA,6959835.96,-25852344.53,-1628024.96,324022.0,619199.0,105458417.2,77700405.68,325.46684237490047,239.79978421218314,-79.78576926875336,85.66705816271732,Aetna Health Inc. (a PA corp.),PA,12886104.3,-31760032.8,-5577917.84,577236.0,476025.0,202395529.6,194599036.8,350.6287369464136,337.1221420701412,-55.02088019458246,13.506594876272402
572,97560.0,"United Healthcare of Mississippi, Inc.",MS,8893140.98,-10180815.77,451573.88,266447.0,49646.0,105615989.3,102925934.9,396.3864832405694,386.29046264360267,-38.2095342413313,10.096020596966753,"UnitedHealthcare of Mississippi, Inc.",MS,4885097.12,6982868.71,-171305.95,180601.0,41245.0,75960581.7,92861603.89,420.5988986771945,514.1810061406084,38.66461819148288,-93.58210746341388
573,11269.0,Blue Cross Blue Shield of Wyoming,WY,12716956.74,1438732.96,-735310.56,211926.0,180632.0,106424294.1,112604550.0,502.1766753489425,531.3390051244302,6.788845917914744,-29.16232977548765,Blue Cross Blue Shield of Wyoming,WY,13798004.7,8489.31,-1220295.56,360037.0,190610.0,196967953.0,219853610.0,547.0769754219705,610.6417118240626,0.023578993270136125,-63.56473640209208
574,85654.0,HealthPartners Insurance Company,MN,9288091.28,-29118111.14,-3345685.38,507606.0,194406.0,109802000.0,100347000.0,216.3134399514584,197.6867885722391,-57.3636070889627,18.62665137921931,HealthPartners Insurance Company,MN,6932266.01,-55107410.5,-2487209.58,667739.0,142823.0,188789000.0,150979000.0,282.7287308364496,226.10481041245157,-82.52836886867473,56.623920423998015
